syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
frost,ø,t,st,ost,rost,frost,C,CC,KCC,CKCC,CCKCC,ø,Bar,ø,B,Ba,Bar,Barf,Barfr,C,CL,CLC,CLCC,CLCCC,ø,15,13,5,2,-1,light,heavy,c,c,CLC,CCKCC,C,CC,C,CC,L,K,3,5,1,2,1,2,2,1,CVVC,CCVCC,1,4,N,AN,T,2,Barfrost,paenultima
fu$,ø,s,ss,uss,fuss,rfuss,C,LC,CLC,CCLC,LCCLC,ø,bar,ø,b,ba,bar,barf,barfu,C,CL,CLC,CLCC,CLCCL,ø,15,10,5,3,-2,light,light,c,c,CLC,CLC,C,C,C,C,L,L,3,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,AN,F,2,barfuss,paenultima
geld,ø,d,ld,eld,geld,rgeld,C,CC,KCC,CKCC,CCKCC,ø,Bar,ø,B,Ba,Bar,Barg,Barge,C,CL,CLC,CLCC,CLCCK,ø,15,12,5,3,-1,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,3,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,AN,T,2,Bargeld,paenultima
haupt,ø,t,pt,upt,aupt,haupt,C,CC,DCC,CDCC,CCDCC,ø,bar,ø,b,ba,bar,barh,barha,C,CL,CLC,CLCC,CLCCD,ø,15,13,5,3,-1,light,heavy,c,c,CLC,CDCC,C,C,C,CC,L,D,3,5,1,2,1,1,2,2,CVVC,CVVCC,1,1,ADV,AN,F,2,barhaupt,paenultima
kauf,ø,f,uf,auf,kauf,rkauf,C,DC,CDC,CCDC,LCCDC,ø,Bar,ø,B,Ba,Bar,Bark,Barka,C,CL,CLC,CLCC,CLCCD,ø,15,12,5,4,-1,light,light,c,c,CLC,CDC,C,C,C,C,L,D,3,4,1,1,1,1,2,2,CVVC,CVVC,1,1,N,AN,T,2,Barkauf,paenultima
haar,ø,r,ar,aar,haar,thaar,C,LC,CLC,CCLC,CCCLC,ø,Bart,ø,B,Ba,Bar,Bart,Barth,C,CL,CLC,CLCC,CLCCC,ø,16,15,4,5,0,heavy,light,c,c,CLCC,CLC,C,C,CC,C,L,L,4,4,2,1,1,1,2,2,CVVCC,CVVC,1,1,N,NN,T,2,Barthaar,paenultima
wisch,ø,h,ch,sch,isch,wisch,C,KC,CKC,CCKC,CCCKC,ø,Bart,ø,B,Ba,Bar,Bart,Bartw,C,CL,CLC,CLCC,CLCCC,ø,16,10,4,3,-3,heavy,light,c,c,CLCC,CKC,C,C,CC,C,L,K,4,5,2,1,1,1,2,1,CVVCC,CVC,1,2,N,NV,T,2,Bartwisch,paenultima
wuchs,ø,s,hs,chs,uchs,wuchs,C,CC,LCC,CLCC,CCLCC,ø,Bart,ø,B,Ba,Bar,Bart,Bartw,C,CL,CLC,CLCC,CLCCC,ø,16,11,4,2,-2,heavy,heavy,c,c,CLCC,CLCC,C,C,CC,CC,L,L,4,5,2,2,1,1,2,2,CVVCC,CVVCC,1,1,N,NN,T,2,Bartwuchs,paenultima
art,ø,t,rt,art,uart,auart,C,CC,LCC,DLCC,CDLCC,ø,Bau,ø,B,Ba,Bau,Baua,Bauar,C,CD,CDL,CDLC,CDLCC,ø,11,15,5,5,2,light,heavy,o,c,CD,LCC,C,,,CC,D,L,3,3,0,2,1,0,2,2,CVV,VVCC,0,1,N,VN,T,2,Bauart,paenultima
fell,ø,l,ll,ell,fell,hfell,C,KC,CKC,CCKC,DCCKC,ø,Bauch,ø,B,Ba,Bau,Bauc,Bauch,C,CD,CDC,CDCC,CDCCK,ø,12,11,4,3,0,light,light,c,c,CDC,CKC,C,C,C,C,D,K,5,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,NN,T,2,Bauchfell,paenultima
schmerz,ø,z,rz,erz,merz,hmerz,A,CA,KCA,CKCA,CCKCA,ø,Bauch,ø,B,Ba,Bau,Bauc,Bauch,C,CD,CDC,CDCC,CDCCC,ø,12,15,4,3,2,light,heavy,c,c,CDC,CCKCA,C,CC,C,CA,D,K,5,7,1,2,1,2,2,1,CVVC,CCVCC,1,4,N,NN,T,2,Bauchschmerz,paenultima
weh,ø,h,eh,weh,hweh,chweh,L,CL,CCL,DCCL,CDCCL,ø,Bauch,ø,B,Ba,Bau,Bauc,Bauch,C,CD,CDC,CDCC,CDCCL,ø,12,7,4,3,-2,light,light,c,o,CDC,CL,C,C,C,,D,L,5,3,1,0,1,1,2,2,CVVC,CVV,1,0,N,NN,T,2,Bauchweh,paenultima
feld,ø,d,ld,eld,feld,ufeld,C,CC,KCC,CKCC,DCKCC,ø,Bau,ø,B,Ba,Bau,Bauf,Baufe,C,CD,CDC,CDCK,CDCKC,ø,11,12,5,3,1,light,heavy,o,c,CD,CKCC,C,C,,CC,D,K,3,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,NN,T,2,Baufeld,paenultima
flucht,ø,t,ht,cht,ucht,lucht,C,CC,KCC,CKCC,CCKCC,ø,Bau,ø,B,Ba,Bau,Bauf,Baufl,C,CD,CDC,CDCC,CDCCK,ø,11,15,5,3,2,light,heavy,o,c,CD,CCKCC,C,CC,,CC,D,K,3,6,0,2,1,2,2,1,CVV,CCVCC,0,4,N,NN,T,2,Bauflucht,paenultima
herr,ø,r,rr,err,herr,uherr,C,KC,CKC,DCKC,CDCKC,ø,Bau,ø,B,Ba,Bau,Bauh,Bauhe,C,CD,CDC,CDCK,CDCKC,ø,11,11,5,3,0,light,light,o,c,CD,CKC,C,C,,C,D,K,3,4,0,1,1,1,2,1,CVV,CVC,0,2,N,VN,T,2,Bauherr,paenultima
holz,ø,z,lz,olz,holz,uholz,A,CA,KCA,CKCA,DCKCA,ø,Bau,ø,B,Ba,Bau,Bauh,Bauho,C,CD,CDC,CDCK,CDCKC,ø,11,12,5,3,1,light,heavy,o,c,CD,CKCA,C,C,,CA,D,K,3,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,NN,T,2,Bauholz,paenultima
klotz,ø,z,tz,otz,lotz,klotz,A,KA,CKA,CCKA,DCCKA,ø,Bau,ø,B,Ba,Bau,Bauk,Baukl,C,CD,CDC,CDCC,CDCCK,ø,11,12,5,3,1,light,light,o,c,CD,CCKA,C,CC,,A,D,K,3,5,0,1,1,2,2,1,CVV,CCVC,0,3,N,VN,T,2,Bauklotz,paenultima
kunst,ø,t,st,nst,unst,kunst,C,CC,CCC,KCCC,CKCCC,ø,Bau,ø,B,Ba,Bau,Bauk,Bauku,C,CD,CDC,CDCK,CDCKC,ø,11,14,5,2,2,light,heavy,o,c,CD,CKCCC,C,C,,CCC,D,K,3,5,0,3,1,1,2,1,CVV,CVCCC,0,4,N,NN,T,2,Baukunst,paenultima
farn,ø,n,rn,arn,farn,mfarn,C,CC,KCC,CKCC,CCKCC,ø,Baum,ø,B,Ba,Bau,Baum,Baumf,C,CD,CDC,CDCC,CDCCK,ø,14,14,4,3,0,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Baumfarn,paenultima
reich,ø,h,ch,ich,eich,reich,C,DC,CDC,CCDC,DCCDC,ø,baum,ø,b,ba,bau,baum,baumr,C,CD,CDC,CDCC,CDCCD,ø,14,15,4,5,1,light,light,c,c,CDC,CDC,C,C,C,C,D,D,4,5,1,1,1,1,2,2,CVVC,CVVC,1,1,A,NA,F,2,baumreich,paenultima
stamm,ø,m,mm,amm,tamm,stamm,C,KC,CKC,CCKC,CCCKC,ø,Baum,ø,B,Ba,Bau,Baum,Baums,C,CD,CDC,CDCC,CDCCC,ø,14,11,4,2,-1,light,light,c,c,CDC,CCKC,C,CC,C,C,D,K,4,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,NN,T,2,Baumstamm,paenultima
stark,ø,k,rk,ark,tark,stark,C,CC,KCC,CKCC,CCKCC,ø,baum,ø,b,ba,bau,baum,baums,C,CD,CDC,CDCC,CDCCC,ø,14,13,4,2,0,light,heavy,c,c,CDC,CCKCC,C,CC,C,CC,D,K,4,5,1,2,1,2,2,1,CVVC,CCVCC,1,4,A,NA,F,2,baumstark,paenultima
plan,ø,n,an,lan,plan,uplan,C,LC,CLC,CCLC,DCCLC,ø,Bau,ø,B,Ba,Bau,Baup,Baupl,C,CD,CDC,CDCC,CDCCL,ø,11,18,5,4,4,light,light,o,c,CD,CCLC,C,CC,,C,D,L,3,4,0,1,1,2,2,2,CVV,CCVVC,0,1,N,VN,T,2,Bauplan,paenultima
platz,ø,z,tz,atz,latz,platz,A,KA,CKA,CCKA,DCCKA,ø,Bau,ø,B,Ba,Bau,Baup,Baupl,C,CD,CDC,CDCC,CDCCK,ø,11,12,5,3,1,light,light,o,c,CD,CCKA,C,CC,,A,D,K,3,5,0,1,1,2,2,1,CVV,CCVC,0,3,N,NN,T,2,Bauplatz,paenultima
rat,ø,t,at,rat,urat,aurat,C,LC,CLC,DCLC,CDCLC,ø,Bau,ø,B,Ba,Bau,Baur,Baura,C,CD,CDC,CDCL,CDCLC,ø,11,15,5,5,2,light,light,o,c,CD,CLC,C,C,,C,D,L,3,3,0,1,1,1,2,2,CVV,CVVC,0,1,N,NN,T,2,Baurat,paenultima
recht,ø,t,ht,cht,echt,recht,C,CC,KCC,CKCC,DCKCC,ø,Bau,ø,B,Ba,Bau,Baur,Baure,C,CD,CDC,CDCK,CDCKC,ø,11,12,5,3,1,light,heavy,o,c,CD,CKCC,C,C,,CC,D,K,3,5,0,2,1,1,2,1,CVV,CVCC,0,3,N,VN,T,2,Baurecht,paenultima
stein,ø,n,in,ein,tein,stein,C,DC,CDC,CCDC,DCCDC,ø,Bau,ø,B,Ba,Bau,Baus,Baust,C,CD,CDC,CDCC,CDCCD,ø,11,15,5,3,2,light,light,o,c,CD,CCDC,C,CC,,C,D,D,3,5,0,1,1,2,2,2,CVV,CCVVC,0,1,N,VN,T,2,Baustein,paenultima
stil,ø,l,il,til,stil,ustil,C,LC,CLC,CCLC,DCCLC,ø,Bau,ø,B,Ba,Bau,Baus,Baust,C,CD,CDC,CDCC,CDCCL,ø,11,14,5,3,2,light,light,o,c,CD,CCLC,C,CC,,C,D,L,3,4,0,1,1,2,2,2,CVV,CCVVC,0,1,N,VN,T,2,Baustil,paenultima
stoff,ø,f,ff,off,toff,stoff,C,KC,CKC,CCKC,DCCKC,ø,Bau,ø,B,Ba,Bau,Baus,Baust,C,CD,CDC,CDCC,CDCCK,ø,11,9,5,2,-1,light,light,o,c,CD,CCKC,C,CC,,C,D,K,3,5,0,1,1,2,2,1,CVV,CCVC,0,3,N,VN,T,2,Baustoff,paenultima
werk,ø,k,rk,erk,werk,uwerk,C,CC,KCC,CKCC,DCKCC,ø,Bau,ø,B,Ba,Bau,Bauw,Bauwe,C,CD,CDC,CDCK,CDCKC,ø,11,12,5,3,1,light,heavy,o,c,CD,CKCC,C,C,,CC,D,K,3,4,0,2,1,1,2,1,CVV,CVCC,0,3,N,VN,T,2,Bauwerk,paenultima
kind,ø,d,nd,ind,kind,tkind,C,CC,KCC,CKCC,CCKCC,ø,Beicht,ø,B,Be,Bei,Beic,Beich,C,CD,CDC,CDCC,CDCCC,ø,13,13,3,3,0,heavy,heavy,c,c,CDCC,CKCC,C,C,CC,CC,D,K,6,4,2,2,1,1,2,1,CVVCC,CVCC,1,3,N,VN,T,2,Beichtkind,paenultima
stuhl,ø,l,hl,uhl,tuhl,stuhl,C,LC,CLC,CCLC,CCCLC,ø,Beicht,ø,B,Be,Bei,Beic,Beich,C,CD,CDC,CDCC,CDCCC,ø,13,14,3,3,1,heavy,light,c,c,CDCC,CCLC,C,CC,CC,C,D,L,6,5,2,1,1,2,2,2,CVVCC,CCVVC,1,1,N,VN,T,2,Beichtstuhl,paenultima
seits,ø,s,ts,its,eits,seits,A,DA,CDA,CCDA,DCCDA,ø,beid,ø,b,be,bei,beid,beids,C,CD,CDC,CDCC,CDCCD,ø,12,12,4,4,0,light,light,c,c,CDC,CDA,C,C,C,A,D,D,4,5,1,1,1,1,2,2,CVVC,CVVC,1,1,X,ø,F,2,beidseits,paenultima
seits,ø,s,ts,its,eits,seits,A,DA,CDA,CCDA,DCCDA,ø,beid,ø,b,be,bei,beid,beids,C,CD,CDC,CDCC,CDCCD,ø,12,12,4,4,0,light,light,c,c,CDC,CDA,C,C,C,A,D,D,4,5,1,1,1,1,2,2,CVVC,CVVC,1,1,ADV,ø,F,2,beidseits,paenultima
brech,ø,h,ch,ech,rech,brech,C,KC,CKC,CCKC,CCCKC,ø,Bein,ø,B,Be,Bei,Bein,Beinb,C,CD,CDC,CDCC,CDCCC,ø,14,12,4,3,-1,light,light,c,c,CDC,CCKC,C,CC,C,C,D,K,4,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,NV,T,2,Beinbrech,paenultima
bruch,ø,h,ch,uch,ruch,bruch,C,KC,CKC,CCKC,CCCKC,ø,Bein,ø,B,Be,Bei,Bein,Beinb,C,CD,CDC,CDCC,CDCCC,ø,14,14,4,3,0,light,light,c,c,CDC,CCKC,C,CC,C,C,D,K,4,5,1,1,1,2,2,1,CVVC,CCVC,1,3,N,NN,T,2,Beinbruch,paenultima
hart,ø,t,rt,art,hart,nhart,C,CC,KCC,CKCC,CCKCC,ø,bein,ø,b,be,bei,bein,beinh,C,CD,CDC,CDCC,CDCCK,ø,14,12,4,3,-1,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,A,NA,F,2,beinhart,paenultima
ring,ø,g,ng,ing,ring,nring,C,KC,CKC,CCKC,DCCKC,ø,Bein,ø,B,Be,Bei,Bein,Beinr,C,CD,CDC,CDCC,CDCCK,ø,14,15,4,5,1,light,light,c,c,CDC,CKC,C,C,C,C,D,K,4,4,1,1,1,1,2,1,CVVC,CVC,1,2,N,NN,T,2,Beinring,paenultima
korb,ø,b,rb,orb,korb,skorb,C,CC,KCC,CKCC,CCKCC,ø,Bei$,ø,B,Be,Bei,Beis,Beiss,C,CD,CDC,CDCC,CDCCK,ø,12,12,4,3,0,light,heavy,c,c,CDC,CKCC,C,C,C,CC,D,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,VN,T,2,Beisskorb,paenultima
ab,ø,b,ab,gab,rgab,ergab,C,KC,CKC,CCKC,KCCKC,ø,berg,ø,b,be,ber,berg,berga,C,CK,CKC,CKCC,CKCCK,ø,12,7,3,3,-2,heavy,light,c,c,CKCC,KC,C,,CC,C,K,K,4,2,2,1,1,0,1,1,CVCC,VC,3,1,ADV,ø,F,2,bergab,ultima
amt,ø,t,mt,amt,gamt,rgamt,C,CC,KCC,CKCC,CCKCC,ø,Berg,ø,B,Be,Ber,Berg,Berga,C,CK,CKC,CKCC,CKCCK,ø,12,10,3,3,-1,heavy,heavy,c,c,CKCC,KCC,C,,CC,CC,K,K,4,3,2,2,1,0,1,1,CVCC,VCC,3,2,N,NN,T,2,Bergamt,paenultima
auf,ø,f,uf,auf,gauf,rgauf,C,DC,CDC,CCDC,KCCDC,ø,berg,ø,b,be,ber,berg,berga,C,CK,CKC,CKCC,CKCCD,ø,12,11,3,5,0,heavy,light,c,c,CKCC,DC,C,,CC,C,K,D,4,3,2,1,1,0,1,2,CVCC,VVC,3,0,ADV,ø,F,2,bergauf,ultima
bahn,ø,n,hn,ahn,bahn,gbahn,C,LC,CLC,CCLC,CCCLC,ø,Berg,ø,B,Be,Ber,Berg,Bergb,C,CK,CKC,CKCC,CKCCC,ø,12,14,3,4,1,heavy,light,c,c,CKCC,CLC,C,C,CC,C,K,L,4,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Bergbahn,paenultima
bau,ø,u,au,bau,gbau,rgbau,D,CD,CCD,CCCD,KCCCD,ø,Berg,ø,B,Be,Ber,Berg,Bergb,C,CK,CKC,CKCC,CKCCC,ø,12,11,3,5,0,heavy,light,c,o,CKCC,CD,C,C,CC,,K,D,4,3,2,0,1,1,1,2,CVCC,CVV,3,0,N,NN,T,2,Bergbau,paenultima
see,ø,e,ee,see,gsee,rgsee,L,CL,CCL,CCCL,KCCCL,ø,Berg,ø,B,Be,Ber,Berg,Bergs,C,CK,CKC,CKCC,CKCCC,ø,12,7,3,3,-2,heavy,light,c,o,CKCC,CL,C,C,CC,,K,L,4,3,2,0,1,1,1,2,CVCC,CVV,3,0,N,NN,T,2,Bergsee,paenultima
wacht,ø,t,ht,cht,acht,wacht,C,CC,KCC,CKCC,CCKCC,ø,Berg,ø,B,Be,Ber,Berg,Bergw,C,CK,CKC,CKCC,CKCCC,ø,12,9,3,2,-1,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,4,5,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Bergwacht,paenultima
wand,ø,d,nd,and,wand,gwand,C,CC,KCC,CKCC,CCKCC,ø,Berg,ø,B,Be,Ber,Berg,Bergw,C,CK,CKC,CKCC,CKCCC,ø,12,11,3,2,0,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,4,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Bergwand,paenultima
werk,ø,k,rk,erk,werk,gwerk,C,CC,KCC,CKCC,CCKCC,ø,Berg,ø,B,Be,Ber,Berg,Bergw,C,CK,CKC,CKCC,CKCCC,ø,12,12,3,3,0,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,4,4,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Bergwerk,paenultima
tag,ø,g,ag,tag,ttag,ettag,C,LC,CLC,CCLC,LCCLC,ø,Bet,ø,B,Be,Bet,Bett,Betta,C,CL,CLC,CLCC,CLCCL,ø,8,12,2,4,2,light,light,c,c,CLC,CLC,C,C,C,C,L,L,3,3,1,1,1,1,2,2,CVVC,CVVC,1,1,N,VN,T,2,Bettag,paenultima
tuch,ø,h,ch,uch,tuch,ttuch,C,LC,CLC,CCLC,KCCLC,ø,Bett,ø,B,Be,Bet,Bett,Bettu,C,CK,CKC,CKCC,CKCCL,ø,8,10,2,3,1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,4,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Bettuch,paenultima
fa$,ø,s,ss,ass,fass,rfass,C,KC,CKC,CCKC,LCCKC,ø,Bier,ø,B,Bi,Bie,Bier,Bierf,C,CL,CLC,CLCC,CLCCK,ø,13,8,4,2,-2,light,light,c,c,CLC,CKC,C,C,C,C,L,K,4,3,1,1,1,1,2,1,CVVC,CVC,1,2,N,NN,T,2,Bierfass,paenultima
h2bsch,ø,h,ch,sch,bsch,ebsch,C,CC,LCC,CLCC,CCLCC,ø,bild,ø,b,bi,bil,bild,bildh,C,CK,CKC,CKCC,CKCCC,ø,14,11,3,2,-1,heavy,heavy,c,c,CKCC,CLCC,C,C,CC,CC,K,L,4,6,2,2,1,1,1,2,CVCC,CVVCC,3,1,A,NA,F,2,bildhuebsch,paenultima
schirm,ø,m,rm,irm,hirm,chirm,C,CC,KCC,CKCC,CCKCC,ø,Bild,ø,B,Bi,Bil,Bild,Bilds,C,CK,CKC,CKCC,CKCCC,ø,14,16,3,4,1,heavy,heavy,c,c,CKCC,CKCC,C,C,CC,CC,K,K,4,6,2,2,1,1,1,1,CVCC,CVCC,3,3,N,NN,T,2,Bildschirm,paenultima
baum,ø,m,um,aum,baum,nbaum,C,DC,CDC,CCDC,CCCDC,ø,Birn,ø,B,Bi,Bir,Birn,Birnb,C,CK,CKC,CKCC,CKCCC,ø,16,14,4,4,-1,heavy,light,c,c,CKCC,CDC,C,C,CC,C,K,D,4,4,2,1,1,1,1,2,CVCC,CVVC,3,1,N,NN,T,2,Birnbaum,paenultima
her,ø,r,er,her,sher,isher,C,LC,CLC,CCLC,KCCLC,ø,bis,ø,b,bi,bis,bish,bishe,C,CK,CKC,CKCC,CKCCL,ø,10,11,3,3,1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,3,3,1,1,1,1,1,2,CVC,CVVC,2,1,ADV,ø,F,2,bisher,ultima
lang,ø,g,ng,ang,lang,slang,C,KC,CKC,CCKC,KCCKC,ø,bis,ø,b,bi,bis,bisl,bisla,C,CK,CKC,CKCC,CKCCK,ø,10,13,3,4,2,light,light,c,c,CKC,CKC,C,C,C,C,K,K,3,4,1,1,1,1,1,1,CVC,CVC,2,2,ADV,ø,F,2,bislang,ultima
wind,ø,d,nd,ind,wind,swind,C,CC,KCC,CKCC,CCKCC,ø,Bis,ø,B,Bi,Bis,Bisw,Biswi,C,CL,CLC,CLCC,CLCCK,ø,10,13,3,3,2,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,3,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,NN,T,2,Biswind,paenultima
tag,ø,g,ag,tag,ttag,ittag,C,LC,CLC,CCLC,KCCLC,ø,Bitt,ø,B,Bi,Bit,Bitt,Bitta,C,CK,CKC,CKCC,CKCCL,ø,10,12,3,4,1,light,light,c,c,CKC,CLC,C,C,C,C,K,L,4,3,1,1,1,1,1,2,CVC,CVVC,2,1,N,VN,T,2,Bittag,paenultima
gang,ø,g,ng,ang,gang,tgang,C,KC,CKC,CCKC,KCCKC,ø,Bitt,ø,B,Bi,Bit,Bitt,Bittg,C,CK,CKC,CKCC,CKCCK,ø,10,10,3,3,0,light,light,c,c,CKC,CKC,C,C,C,C,K,K,4,4,1,1,1,1,1,1,CVC,CVC,2,2,N,NN,T,2,Bittgang,paenultima
rohr,ø,r,hr,ohr,rohr,srohr,C,LC,CLC,CCLC,LCCLC,ø,Blas,ø,B,Bl,Bla,Blas,Blasr,C,CC,CCL,CCLC,CCLCC,ø,16,14,4,4,-1,light,light,c,c,CCLC,CLC,CC,C,C,C,L,L,4,4,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,VN,T,2,Blasrohr,paenultima
gr2n,ø,n,en,uen,ruen,gruen,C,LC,CLC,CCLC,CCCLC,ø,Blatt,ø,B,Bl,Bla,Blat,Blatt,C,CC,CCK,CCKC,CCKCC,ø,12,16,3,4,2,light,light,c,c,CCKC,CCLC,CC,CC,C,C,K,L,5,4,1,1,2,2,1,2,CCVC,CCVVC,3,1,N,NA,T,2,Blattgruen,paenultima
werk,ø,k,rk,erk,werk,twerk,C,CC,KCC,CKCC,CCKCC,ø,Blatt,ø,B,Bl,Bla,Blat,Blatt,C,CC,CCK,CCKC,CCKCC,ø,12,12,3,3,0,light,heavy,c,c,CCKC,CKCC,CC,C,C,CC,K,K,5,4,1,2,2,1,1,1,CCVC,CVCC,3,3,N,NN,T,2,Blattwerk,paenultima
bart,ø,t,rt,art,bart,ubart,C,CC,LCC,CLCC,DCLCC,ø,Blau,ø,B,Bl,Bla,Blau,Blaub,C,CC,CCD,CCDC,CCDCL,ø,15,16,5,4,1,light,heavy,o,c,CCD,CLCC,CC,C,,CC,D,L,4,4,0,2,2,1,2,2,CCVV,CVVCC,1,1,N,AN,T,2,Blaubart,paenultima
fuchs,ø,s,hs,chs,uchs,fuchs,C,CC,KCC,CKCC,DCKCC,ø,Blau,ø,B,Bl,Bla,Blau,Blauf,C,CC,CCD,CCDC,CCDCK,ø,15,11,5,2,-2,light,heavy,o,c,CCD,CKCC,CC,C,,CC,D,K,4,5,0,2,2,1,2,1,CCVV,CVCC,1,3,N,AN,T,2,Blaufuchs,paenultima
kraut,ø,t,ut,aut,raut,kraut,C,DC,CDC,CCDC,DCCDC,ø,Blau,ø,B,Bl,Bla,Blau,Blauk,C,CC,CCD,CCDC,CCDCC,ø,15,16,5,4,1,light,light,o,c,CCD,CCDC,CC,CC,,C,D,D,4,5,0,1,2,2,2,2,CCVV,CCVVC,1,1,N,AN,T,2,Blaukraut,paenultima
licht,ø,t,ht,cht,icht,licht,C,CC,KCC,CKCC,DCKCC,ø,Blau,ø,B,Bl,Bla,Blau,Blaul,C,CC,CCD,CCDC,CCDCK,ø,15,14,5,3,0,light,heavy,o,c,CCD,CKCC,CC,C,,CC,D,K,4,5,0,2,2,1,2,1,CCVV,CVCC,1,3,N,AN,T,2,Blaulicht,paenultima
rot,ø,t,ot,rot,urot,aurot,C,LC,CLC,DCLC,CDCLC,ø,blau,ø,b,bl,bla,blau,blaur,C,CC,CCD,CCDC,CCDCL,ø,15,11,5,3,-2,light,light,o,c,CCD,CLC,CC,C,,C,D,L,4,3,0,1,2,1,2,2,CCVV,CVVC,1,1,A,AA,F,2,blaurot,paenultima
stich,ø,h,ch,ich,tich,stich,C,KC,CKC,CCKC,DCCKC,ø,Blau,ø,B,Bl,Bla,Blau,Blaus,C,CC,CCD,CCDC,CCDCC,ø,15,11,5,2,-2,light,light,o,c,CCD,CCKC,CC,CC,,C,D,K,4,5,0,1,2,2,2,1,CCVV,CCVC,1,3,N,AN,T,2,Blaustich,paenultima
strumpf,ø,f,pf,mpf,umpf,rumpf,A,CA,KCA,CKCA,CCKCA,ø,Blau,ø,B,Bl,Bla,Blau,Blaus,C,CC,CCD,CCDC,CCDCC,ø,15,18,5,3,2,light,heavy,o,c,CCD,CCCKCA,CC,CCC,,CA,D,K,4,7,0,2,2,3,2,1,CCVV,CCCVCC,1,5,N,AN,T,2,Blaustrumpf,paenultima
sucht,ø,t,ht,cht,ucht,sucht,C,CC,KCC,CKCC,CCKCC,ø,Bleich,ø,B,Bl,Ble,Blei,Bleic,C,CC,CCD,CCDC,CCDCC,ø,16,11,4,2,-2,light,heavy,c,c,CCDC,CKCC,CC,C,C,CC,D,K,6,5,1,2,2,1,2,1,CCVVC,CVCC,1,3,N,AN,T,2,Bleichsucht,paenultima
stift,ø,t,ft,ift,tift,stift,C,CC,KCC,CKCC,CCKCC,ø,Blei,ø,B,Bl,Ble,Blei,Bleis,C,CC,CCD,CCDC,CCDCC,ø,15,12,5,2,-1,light,heavy,o,c,CCD,CCKCC,CC,CC,,CC,D,K,4,5,0,2,2,2,2,1,CCVV,CCVCC,1,4,N,NN,T,2,Bleistift,paenultima
schutz,ø,z,tz,utz,hutz,chutz,A,KA,CKA,CCKA,CCCKA,ø,Blend,ø,B,Bl,Ble,Blen,Blend,C,CC,CCK,CCKC,CCKCC,ø,15,10,3,3,-2,heavy,light,c,c,CCKCC,CKA,CC,C,CC,A,K,K,5,6,2,1,2,1,1,1,CCVCC,CVC,4,2,N,VN,T,2,Blendschutz,paenultima
werk,ø,k,rk,erk,werk,dwerk,C,CC,KCC,CKCC,CCKCC,ø,Blend,ø,B,Bl,Ble,Blen,Blend,C,CC,CCK,CCKC,CCKCC,ø,15,12,3,3,-1,heavy,heavy,c,c,CCKCC,CKCC,CC,C,CC,CC,K,K,5,4,2,2,2,1,1,1,CCVCC,CVCC,4,3,N,VN,T,2,Blendwerk,paenultima
