syl_len0,syl_len1,syl_len2,syl0,syl1,syl2,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,cv_ratio0,cv_ratio1,cv_ratio2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,comp_len,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_class0,syl_class1,syl_class2,onset_class0,onset_class1,onset_class2,koda_class0,koda_class1,koda_class2,nucleus_class0,nucleus_class1,nucleus_class2,syl_weight0,syl_weight1,syl_weight2,nomen,sylcnt,stress_class
3,3,3,ver,heh,len,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1011,2,2,3,1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
2,3,3,9b,tis,sin,in,ø,N,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,101,1101,2,3,2,1,KC,CK,CKC,?,C,C,C,?,C,K,K,K,1,1,1,T,3,paenultima
6,3,2,rechts,her,um,um,ø,ADV,ø,SS,ø,C,CK,CKC,CKCA,CKCAC,C,KC,CKC,KCKC,CKCKC,ø,CVCC,CVC,CVC,3,2,2,2,1,1,1,1,1,1,1,1,2,211,101,1011,2,2,3,1,CKCA,CK,CKC,C,C,C,CA,?,C,K,K,K,2,1,1,F,3,antepaenultima
4,3,4,Gold,w1h,rung,ung,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVCC,CVV,CVC,3,0,2,2,0,1,1,1,1,1,2,1,2,211,101,1011,2,2,3,1,CKCC,CL,CKC,C,C,C,CC,?,C,K,L,K,2,1,1,T,3,antepaenultima
3,3,5,Tor,ein,fahrt,ahrt,ø,N,NN,SS,ø,C,CL,CLC,CLCD,CLCDC,C,CC,LCC,CLCC,CCLCC,ø,CVVC,VVC,CVVCC,1,0,1,1,1,2,1,0,1,2,2,2,2,111,1001,211,2,4,2,1,CLC,DC,CLCC,C,?,C,C,C,CC,L,D,L,1,1,2,T,3,antepaenultima
2,3,3,in,fan,til,il,ø,A,N,SA,ø,K,KC,KCC,KCCK,KCCKC,C,LC,CLC,CCLC,KCCLC,ø,VC,CVC,CVVC,1,2,1,1,1,1,0,1,1,1,1,2,1,1001,1101,111,3,2,3,-1,KC,CKC,CLC,?,C,C,C,C,C,K,K,L,1,1,1,F,3,ultima
3,4,3,bei,trei,ben,en,bei,V,V,AS,acc,C,CD,CDC,CDCC,CDCCD,C,KC,CKC,DCKC,CDCKC,ø,CVV,CCVV,CVC,0,1,2,0,0,1,1,2,1,2,2,1,1,101,111,1101,3,3,2,1,CD,CCD,CKC,C,CC,C,?,?,C,D,D,K,1,1,0,F,3,antepaenultima
3,3,4,Han,tie,rung,ung,ø,N,V,SA,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,1101,101,1011,2,3,3,-1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,1,T,3,paenultima
4,2,3,werk,t1,tig,ig,ø,A,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,noacc,CVCC,CVV,CVC,3,0,2,2,0,1,1,1,1,1,2,1,2,211,101,201,2,2,2,-1,CKCC,CL,CKC,C,C,C,CC,?,C,K,L,K,2,1,1,F,3,antepaenultima
3,3,4,Vor,w3l,bung,ung,vor,N,V,SA,acc,C,CL,CLC,CLCC,CLCCK,C,KC,CKC,CCKC,KCCKC,ø,CVVC,CVC,CVC,1,2,2,1,1,1,1,1,1,2,1,1,1,111,111,1101,2,2,2,1,CLC,CKC,CKC,C,C,C,C,C,C,L,K,K,1,1,1,T,3,antepaenultima
3,2,3,ent,le,gen,en,ø,A,A,S,ø,K,KC,KCC,KCCC,KCCCL,C,KC,CKC,LCKC,CLCKC,ø,VCC,CVV,CVC,2,0,2,2,0,1,0,1,1,1,2,1,1,1101,11,1101,2,3,2,0,KCC,CL,CKC,?,C,C,CC,?,C,K,L,K,2,1,0,F,3,paenultima
1,2,3,A,de,nom,om,ø,N,ø,ø,ø,K,KC,KCL,KCLC,KCLCL,C,LC,CLC,LCLC,CLCLC,ø,VC,CVV,CVVC,1,0,1,1,0,1,0,1,1,1,2,2,0,1,101,2001,4,2,2,1,K,CL,CLC,?,C,C,?,?,C,K,L,L,1,1,1,T,3,ultima
2,2,4,zu,sa,gend,end,ø,A,F,S,ø,A,AL,ALC,ALCL,ALCLC,C,CC,KCC,CKCC,LCKCC,ø,CVV,CVV,CVCC,0,0,3,0,0,2,1,1,1,2,2,1,1,101,101,1201,3,3,2,1,AL,CL,CKCC,A,C,C,?,?,CC,L,L,K,1,1,0,F,3,antepaenultima
2,3,4,Ei,tel,keit,eit,ø,N,A,SA,ø,D,DC,DCK,DCKC,DCKCC,C,DC,CDC,CCDC,KCCDC,ø,VV,CVC,CVVC,0,2,1,0,1,1,0,1,1,2,1,2,1,1,111,201,6,2,2,1,D,CKC,CDC,?,C,C,?,C,C,D,K,D,1,0,1,T,3,antepaenultima
2,4,3,Zu,rich,ter,er,zu,N,V,SA,acc,A,AL,ALC,ALCK,ALCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,1,101,111,111,3,3,2,1,AL,CKC,CKC,A,C,C,?,C,C,L,K,K,1,1,0,T,3,antepaenultima
3,3,4,Tat,ein,heit,eit,ø,N,NN,SS,ø,C,CL,CLC,CLCD,CLCDC,C,DC,CDC,CCDC,DCCDC,ø,CVVC,VVC,CVVC,1,0,1,1,1,1,1,0,1,2,2,2,2,201,1001,201,2,4,2,0,CLC,DC,CDC,C,?,C,C,C,C,L,D,D,1,1,1,T,3,antepaenultima
5,3,3,Kraft,fah,rer,er,ø,N,NN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,LCKC,CLCKC,ø,CCVCC,CVV,CVC,4,0,2,2,0,1,2,1,1,1,2,1,2,311,101,21,2,3,3,-1,CCKCC,CL,CKC,CC,C,C,CC,?,C,K,L,K,2,1,0,T,3,paenultima
2,3,3,zu,war,ten,en,zu,V,V,AS,acc,A,AL,ALC,ALCK,ALCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,1,101,111,1101,3,2,2,1,AL,CKC,CKC,A,C,C,?,C,C,L,K,K,1,1,0,F,3,antepaenultima
4,2,3,hoch,ja,gen,en,hoch,V,ø,SS,acc,C,CL,CLC,CLCC,CLCCL,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CVV,CVC,1,0,2,1,0,1,1,1,1,2,2,1,2,201,2,1101,2,5,2,1,CLC,CL,CKC,C,C,C,C,?,C,L,L,K,1,1,0,F,3,antepaenultima
4,3,2,Kenn,kar,te,e,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCK,K,CK,CCK,KCCK,CKCCK,ø,CVC,CVC,CV,2,2,1,1,1,0,1,1,1,1,1,1,2,1101,111,101,2,2,2,-1,CKC,CKC,CK,C,C,C,C,C,?,K,K,K,1,1,0,T,3,antepaenultima
2,3,4,Be,sat,zung,ung,be,N,V,SA,noacc,C,CK,CKC,CKCK,CKCKA,C,KC,AKC,KAKC,CKAKC,ø,CV,CVC,CVC,1,2,2,0,1,1,1,1,1,1,1,1,1,101,101,1101,2,2,2,1,CK,CK,AKC,C,C,A,?,?,C,K,K,K,0,1,1,T,3,paenultima
2,2,3,Z3,li,bat,at,ø,N,ø,ø,ø,A,AL,ALC,ALCL,ALCLC,C,LC,CLC,LCLC,CLCLC,ø,CVV,CVV,CVVC,0,0,1,0,0,1,1,1,1,2,2,2,0,101,11,201,2,4,2,1,AL,CL,CLC,A,C,C,?,?,C,L,L,L,1,1,1,T,3,ultima
6,3,4,Schlin,ger,tank,ank,ø,N,VN,SS,ø,C,CC,CCK,CCKC,CCKCK,C,CC,KCC,CKCC,CCKCC,ø,CCVC,CVC,CVCC,3,2,3,1,1,2,2,1,1,1,1,1,2,111,1011,1201,3,3,2,1,CCK,CKC,CKCC,CC,C,C,?,C,CC,K,K,K,1,0,2,T,3,antepaenultima
3,4,5,Ran,gier,gleis,eis,ø,N,VN,SS,ø,C,CN,CNC,CNCL,CNCLC,C,DC,CDC,CCDC,CCCDC,ø,CVV,CVVC,CCVVC,0,1,1,0,1,1,1,1,2,2,2,2,2,11,111,211,4,3,2,1,CN,CLC,CCDC,C,C,CC,?,C,C,N,L,D,1,1,1,T,3,paenultima
5,2,3,krumm,na,sig,ig,ø,A,AN,SSA,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,LCKC,CLCKC,noacc,CCVC,CVV,CVC,3,0,2,1,0,1,2,1,1,1,2,1,2,1111,1001,201,2,4,2,-1,CCKC,CL,CKC,CC,C,C,C,?,C,K,L,K,1,1,1,F,3,antepaenultima
4,2,5,chir,ur,gisch,isch,ø,A,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,1,101,21,201,3,3,2,1,CL,CKC,CKC,C,C,C,?,C,C,L,K,K,1,1,1,F,3,paenultima
3,4,3,ver,spie,len,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,201,1011,2,2,3,1,CKC,CCL,CKC,C,CC,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
1,3,4,I,gno,ranz,anz,ø,N,R,SA,ø,K,KC,KCC,KCCL,KCCLC,A,CA,KCA,CKCA,LCKCA,ø,VC,CCVV,CVCC,1,1,3,1,0,2,0,2,1,1,2,1,1,1,1101,1111,5,2,2,1,K,CCL,CKCA,?,CC,C,?,?,CA,K,L,K,1,1,2,T,3,ultima
2,3,3,Fu,run,kel,el,ø,N,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVC,CVC,0,2,2,0,1,1,1,1,1,2,1,1,0,101,1011,111,3,3,2,1,CL,CKC,CKC,C,C,C,?,C,C,L,K,K,1,1,0,T,3,paenultima
3,3,4,Ren,ten,mark,ark,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,2,1011,1101,1111,3,2,2,1,CKC,CKC,CKCC,C,C,C,C,C,CC,K,K,K,1,0,2,T,3,antepaenultima
3,3,3,ver,meh,ren,en,ver,V,V,AS,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,1001,1011,2,3,3,1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
2,2,6,ab,ge,spannt,annt,ø,A,F,S,ø,K,KC,KCC,KCCK,KCCKC,C,CC,KCC,CKCC,CCKCC,ø,VC,CV,CCVCC,1,1,4,1,0,2,0,1,2,1,1,1,1,101,101,1301,2,2,1,1,KC,CK,CCKCC,?,C,CC,C,?,CC,K,K,K,1,0,2,F,3,antepaenultima
3,2,4,Kar,to,thek,ek,ø,N,N,S,ø,C,CK,CKC,CKCC,CKCCL,C,LC,CLC,LCLC,CLCLC,ø,CVC,CVV,CVVC,2,0,1,1,0,1,1,1,1,1,2,2,1,111,101,201,2,2,2,1,CKC,CL,CLC,C,C,C,C,?,C,K,L,L,1,1,1,T,3,ultima
3,3,2,Kla,mot,te,e,ø,N,N,S,ø,C,CC,CCK,CCKC,CCKCK,K,CK,KCK,CKCK,KCKCK,ø,CCVC,CVC,CV,3,2,1,1,1,0,2,1,1,1,1,1,1,111,1001,101,2,3,2,-1,CCK,CK,CK,CC,C,C,?,?,?,K,K,K,1,1,0,T,3,paenultima
3,2,4,Ver,ga,bung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1101,2,3,2,1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,1,T,3,paenultima
4,4,4,Weib,lich,keit,eit,ø,N,A,SA,ø,C,CD,CDC,CDCC,CDCCK,C,DC,CDC,CCDC,KCCDC,ø,CVVC,CVC,CVVC,1,2,1,1,1,1,1,1,1,2,1,2,1,201,111,201,2,3,2,0,CDC,CKC,CDC,C,C,C,C,C,C,D,K,D,1,1,1,T,3,antepaenultima
2,2,3,Re,la,tiv,iv,ø,N,A,S,ø,C,CL,CLC,CLCK,CLCKC,C,LC,CLC,KCLC,CKCLC,ø,CVV,CVC,CVVC,0,2,1,0,1,1,1,1,1,2,1,2,1,11,11,201,3,3,2,1,CL,CK,CLC,C,C,C,?,?,C,L,K,L,1,1,1,T,3,ultima
3,6,3,zer,schnei,den,en,zer,V,V,AS,noacc,A,AK,AKC,AKCC,AKCCC,C,KC,CKC,DCKC,CDCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,1101,1101,2,3,2,1,AKC,CCD,CKC,A,CC,C,C,?,C,K,D,K,1,1,0,F,3,paenultima
3,3,3,Kid,nap,per,er,ø,N,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,0,201,1001,111,2,3,2,-1,CKC,CK,CKC,C,C,C,C,?,C,K,K,K,1,1,0,T,3,antepaenultima
2,5,3,um,schif,fen,en,um,V,V,AS,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,KCKC,CKCKC,ø,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,1001,101,1101,3,3,2,1,KC,CK,CKC,?,C,C,C,?,C,K,K,K,1,1,0,F,3,paenultima
3,3,5,Win,ter,nacht,acht,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,CC,KCC,CKCC,CCKCC,ø,CVC,CVC,CVCC,2,2,3,1,1,2,1,1,1,1,1,1,2,1101,111,1201,2,2,2,1,CKC,CKC,CKCC,C,C,C,C,C,CC,K,K,K,1,0,2,T,3,antepaenultima
2,3,4,un,m3g,lich,ich,ø,A,A,AS,ø,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,CCKC,LCCKC,noacc,VC,CVVC,CVC,1,1,2,1,1,1,0,1,1,1,2,1,1,1001,1101,111,3,2,3,-1,KC,CLC,CKC,?,C,C,C,C,C,K,L,K,1,1,1,F,3,antepaenultima
1,2,4,e,he,mals,als,ø,ADV,ø,SSA,ø,L,LK,LKC,LKCL,LKCLC,C,CC,LCC,CLCC,KCLCC,ø,VV,V,CVVCC,0,0,1,0,0,2,0,0,1,2,1,2,2,1,1,1111,4,4,3,1,L,K,CLCC,?,?,C,?,?,CC,L,K,L,1,0,2,F,3,antepaenultima
3,3,4,not,was,sern,ern,ø,V,NV,SS,ø,C,CL,CLC,CLCC,CLCCK,C,CC,KCC,CKCC,KCKCC,ø,CVVC,CVC,CVCC,1,2,3,1,1,2,1,1,1,2,1,1,2,1101,101,1111,2,2,2,1,CLC,CK,CKCC,C,C,C,C,?,CC,L,K,K,1,1,0,F,3,antepaenultima
1,2,2,U,ni,on,on,ø,N,ø,ø,ø,K,KC,KCL,KCLL,KCLLC,C,LC,LLC,CLLC,KCLLC,ø,VC,CVV,VVC,1,0,0,1,0,1,0,1,0,1,2,2,0,1,1001,1001,5,3,3,1,K,CL,LC,?,C,?,?,?,C,K,L,L,1,1,1,T,3,ultima
3,3,3,Ent,saf,ter,er,ent,N,V,SA,noacc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,CCKC,KCCKC,ø,VCC,CVC,CVC,2,2,2,2,1,1,0,1,1,1,1,1,1,1101,201,111,2,2,2,-1,KCC,CKC,CKC,?,C,C,CC,C,C,K,K,K,2,1,0,T,3,paenultima
3,3,3,Son,nen,rad,ad,ø,N,NN,SAS,ø,C,CK,CKC,CKCK,CKCKC,C,LC,CLC,CCLC,KCCLC,ø,CVC,CVC,CVVC,2,2,1,1,1,1,1,1,1,1,1,2,2,101,2001,111,2,2,3,1,CK,CKC,CLC,C,C,C,?,C,C,K,K,L,1,0,1,T,3,antepaenultima
2,3,5,hy,ste,risch,isch,ø,A,N,SA,ø,C,CK,CKC,CKCC,CKCCL,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,201,101,111,2,2,3,-1,CKC,CL,CKC,C,C,C,C,?,C,K,L,K,1,1,1,F,3,paenultima
4,3,2,Zier,pup,pe,e,ø,N,NN,SS,ø,A,AL,ALC,ALCC,ALCCK,K,CK,KCK,CKCK,CCKCK,ø,CVVC,CVC,CV,1,2,1,1,1,0,1,1,1,2,1,1,2,111,101,101,3,3,2,-1,ALC,CK,CK,A,C,C,C,?,?,L,K,K,1,1,0,T,3,antepaenultima
5,3,3,Stahl,tr1,ger,er,ø,N,NV,ø,ø,C,CC,CCL,CCLC,CCLCC,C,KC,CKC,LCKC,CLCKC,ø,CCVVC,CCVV,CVC,1,1,2,1,0,1,2,2,1,2,2,1,2,211,111,111,2,2,2,-1,CCLC,CCL,CKC,CC,CC,C,C,?,C,L,L,K,1,1,0,T,3,antepaenultima
2,3,5,ab,tau,schen,en,ab,V,V,AS,acc,K,KC,KCC,KCCD,KCCDC,C,KC,CKC,DCKC,CDCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,101,101,1101,2,3,2,1,KC,CD,CKC,?,C,C,C,?,C,K,D,K,1,1,0,F,3,antepaenultima
4,2,4,klan,de,stin,in,ø,A,A,S,ø,C,CC,CCK,CCKC,CCKCC,C,LC,CLC,CCLC,KCCLC,ø,CCVC,CVC,CVVC,3,2,1,1,1,1,2,1,1,1,1,2,1,1111,201,1101,2,2,2,-1,CCKC,CKC,CLC,CC,C,C,C,C,C,K,K,L,1,1,1,F,3,ultima
3,3,3,aus,rau,ben,en,aus,V,V,AS,acc,D,DC,DCC,DCCD,DCCDC,C,KC,CKC,DCKC,CDCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,11,1101,3,4,2,1,DC,CD,CKC,?,C,C,C,?,C,D,D,K,1,1,0,F,3,antepaenultima
3,2,5,Vor,be,richt,icht,vor,N,ø,SS,acc,C,CL,CLC,CLCC,CLCCK,C,CC,KCC,CKCC,KCKCC,ø,CVVC,CV,CVCC,1,1,3,1,0,2,1,1,1,2,1,1,2,111,101,211,2,2,2,1,CLC,CK,CKCC,C,C,C,C,?,CC,L,K,K,1,0,2,T,3,antepaenultima
3,3,3,ver,sp1,tet,et,ø,A,F,S,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVC,2,1,2,1,0,1,1,2,1,1,2,1,1,111,201,201,2,2,2,1,CKC,CCL,CKC,C,CC,C,C,?,C,K,L,K,1,1,0,F,3,paenultima
5,3,2,Stein,koh,le,e,ø,N,NN,SS,ø,C,CC,CCD,CCDC,CCDCC,K,CK,LCK,CLCK,CCLCK,ø,CCVVC,CVV,CV,1,0,1,1,0,0,2,1,1,2,2,1,2,1201,101,11,2,2,3,-1,CCDC,CL,CK,CC,C,C,C,?,?,D,L,K,1,1,0,T,3,antepaenultima
1,3,4,o,ber,halb,alb,ø,ADV,ø,S,ø,L,LC,LCK,LCKC,LCKCC,C,CC,KCC,CKCC,CCKCC,ø,VV,CVC,CVCC,0,2,3,0,1,2,0,1,1,2,1,1,1,1,111,211,4,2,2,1,L,CKC,CKCC,?,C,C,?,C,CC,L,K,K,1,0,2,F,3,antepaenultima
3,3,3,hin,set,zen,en,hin,V,BV,SS,acc,C,CK,CKC,CKCC,CKCCK,C,KC,AKC,KAKC,CKAKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,2,1101,101,1101,2,2,2,0,CKC,CK,AKC,C,C,A,C,?,C,K,K,K,1,1,0,F,3,antepaenultima
2,2,2,Os,mo,se,e,ø,N,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,K,CK,LCK,CLCK,CCLCK,ø,VC,CVV,CV,1,0,1,1,0,0,0,1,1,1,2,1,0,101,1001,101,2,3,2,0,KC,CL,CK,?,C,C,C,?,?,K,L,K,1,1,0,T,3,paenultima
3,3,6,Ver,tau,schung,ung,ver,N,V,SA,noacc,C,CK,CKC,CKCC,CKCCD,C,KC,CKC,DCKC,CDCKC,ø,CVC,CVV,CVC,2,0,2,1,0,1,1,1,1,1,2,1,1,111,101,1101,2,3,2,1,CKC,CD,CKC,C,C,C,C,?,C,K,D,K,1,1,1,T,3,paenultima
3,4,3,ver,dros,sen,en,ø,A,F,S,ø,C,CK,CKC,CKCC,CKCCC,C,KC,CKC,KCKC,CKCKC,ø,CVC,CCVC,CVC,2,3,2,1,1,1,1,2,1,1,1,1,1,111,111,1101,2,2,2,1,CKC,CCK,CKC,C,CC,C,C,?,C,K,K,K,1,1,0,F,3,paenultima
4,2,2,Firm,pa,te,e,ø,N,VN,SS,ø,C,CK,CKC,CKCC,CKCCC,K,CK,LCK,CLCK,CCLCK,ø,CVCC,CVV,CV,3,0,1,2,0,0,1,1,1,1,2,1,2,1111,101,101,2,3,2,-1,CKCC,CL,CK,C,C,C,CC,?,?,K,L,K,2,1,0,T,3,paenultima
3,2,3,aus,he,ben,en,aus,V,V,AS,acc,D,DC,DCC,DCCL,DCCLC,C,KC,CKC,LCKC,CLCKC,ø,VVC,CVV,CVC,0,0,2,1,0,1,0,1,1,2,2,1,1,101,101,1101,3,2,2,1,DC,CL,CKC,?,C,C,C,?,C,D,L,K,1,1,0,F,3,antepaenultima
2,2,5,un,ge,beugt,eugt,ø,A,F,AS,ø,K,KC,KCC,KCCK,KCCKC,C,CC,DCC,CDCC,KCDCC,ø,VC,CV,CVVCC,1,1,1,1,0,2,0,1,1,1,1,2,1,1001,101,301,3,2,2,-1,KC,CK,CDCC,?,C,C,C,?,CC,K,K,D,1,0,2,F,3,antepaenultima
2,4,4,ju,gend,lich,ich,ø,A,N,SA,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,CCCKC,noacc,CVV,CVCC,CVC,0,3,2,0,2,1,1,1,1,2,1,1,1,2,1201,111,4,2,3,1,CL,CKCC,CKC,C,C,C,?,CC,C,L,K,K,1,0,1,F,3,antepaenultima
3,3,3,bei,ord,nen,en,bei,V,V,AS,acc,C,CD,CDK,CDKC,CDKCC,C,KC,CKC,CCKC,CCCKC,ø,CVV,VC,CCVC,0,1,3,0,1,1,1,0,2,2,1,1,1,101,11,2101,3,3,2,1,CD,KC,CCKC,C,?,CC,?,C,C,D,K,K,1,1,0,F,3,antepaenultima
3,3,2,Luv,sei,te,e,ø,N,NN,SS,ø,C,CL,CLC,CLCC,CLCCD,K,CK,DCK,CDCK,CCDCK,ø,CVVC,CVV,CV,1,0,1,1,0,0,1,1,1,2,2,1,2,111,101,101,3,3,2,-1,CLC,CD,CK,C,C,C,C,?,?,L,D,K,1,1,0,T,3,antepaenultima
5,3,3,Steck,lei,ter,er,ø,N,VN,SS,ø,C,CC,CCK,CCKC,CCKCC,C,KC,CKC,DCKC,CDCKC,ø,CCVC,CVV,CVC,3,0,2,1,0,1,2,1,1,1,2,1,2,301,11,111,1,4,2,-1,CCKC,CD,CKC,CC,C,C,C,?,C,K,D,K,1,1,0,T,3,antepaenultima
3,3,3,T2r,fl2,gel,el,ø,N,NN,SS,ø,C,CL,CLC,CLCC,CLCCC,C,KC,CKC,LCKC,CLCKC,ø,CVVC,CCVV,CVC,1,1,2,1,0,1,1,2,1,2,2,1,2,111,111,111,3,3,2,0,CLC,CCL,CKC,C,CC,C,C,?,C,L,L,K,1,1,0,T,3,antepaenultima
2,4,4,Ab,k3mm,ling,ing,ab,N,N,SA,acc,K,KC,KCC,KCCK,KCCKC,C,KC,CKC,CCKC,KCCKC,noacc,VC,CVC,CVC,1,2,2,1,1,1,0,1,1,1,1,1,1,101,1101,1011,2,2,3,1,KC,CKC,CKC,?,C,C,C,C,C,K,K,K,1,1,1,T,3,antepaenultima
2,3,2,Gi,raf,fe,e,ø,N,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,K,CK,KCK,CKCK,LCKCK,ø,CVV,CVC,CV,0,2,1,0,1,0,1,1,1,2,1,1,0,101,11,101,3,3,2,0,CL,CK,CK,C,C,C,?,?,?,L,K,K,1,1,0,T,3,paenultima
2,3,3,Er,leb,nis,is,er,N,V,SA,noacc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,CCKC,LCCKC,noacc,VC,CVVC,CVC,1,1,2,1,1,1,0,1,1,1,2,1,1,11,111,1101,3,2,2,1,KC,CLC,CKC,?,C,C,C,C,C,K,L,K,1,1,1,T,3,paenultima
2,3,3,um,rah,men,en,um,V,V,AS,acc,K,KC,KCC,KCCL,KCCLC,C,KC,CKC,LCKC,CLCKC,ø,VC,CVV,CVC,1,0,2,1,0,1,0,1,1,1,2,1,1,1001,11,2001,3,4,2,1,KC,CL,CKC,?,C,C,C,?,C,K,L,K,1,1,0,F,3,antepaenultima
3,3,3,hin,fal,len,en,hin,V,BV,SS,acc,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,KCKC,CKCKC,ø,CVC,CVC,CVC,2,2,2,1,1,1,1,1,1,1,1,1,2,1101,101,1011,2,2,3,-1,CKC,CK,CKC,C,C,C,C,?,C,K,K,K,1,1,0,F,3,antepaenultima
2,4,4,An,stif,tung,ung,an,N,V,SA,acc,K,KC,KCC,KCCC,KCCCK,C,KC,CKC,CCKC,KCCKC,ø,VC,CCVC,CVC,1,3,2,1,1,1,0,2,1,1,1,1,1,1001,301,1101,3,2,2,1,KC,CCKC,CKC,?,CC,C,C,C,C,K,K,K,1,1,1,T,3,antepaenultima
2,5,3,er,reich,bar,ar,er,A,V,SA,noacc,K,KC,KCC,KCCD,KCCDC,C,LC,CLC,CCLC,DCCLC,ø,VC,CVVC,CVVC,1,1,1,1,1,1,0,1,1,1,2,2,1,11,111,111,3,3,3,1,KC,CDC,CLC,?,C,C,C,C,C,K,D,L,1,1,1,F,3,paenultima
2,2,4,Mi,no,taur,aur,ø,N,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,C,DC,CDC,LCDC,CLCDC,ø,CVV,CVV,CVVC,0,0,1,0,0,1,1,1,1,2,2,2,0,1001,1001,111,3,3,3,-1,CL,CL,CDC,C,C,C,?,?,C,L,L,D,1,1,1,T,3,ultima
2,3,4,Ta,rif,satz,atz,ø,N,NN,SS,ø,C,CK,CKC,CKCL,CKCLC,A,KA,CKA,CCKA,LCCKA,ø,CVC,CVVC,CVC,2,1,2,1,1,1,1,1,1,1,2,1,2,101,111,201,2,3,2,1,CK,CLC,CKA,C,C,C,?,C,A,K,L,K,1,1,1,T,3,paenultima
