syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
ge,ø,e,ge,ø,ø,ø,K,CK,KCK,CKCK,ø,ø,ø,ø,d,de,ø,ø,ø,C,CL,CLC,CLCC,CLCCL,ø,11,12,11,7,3,6,5,3,-2,light,light,light,schwa,c,o,c,o,CLC,CL,CK,CK,C,C,C,C,C,,,,L,L,K,K,3,2,2,2,1,0,1,0,1,1,1,1,2,2,1,1,CVVC,CVV,CVC,CV,1,0,2,1,X,ø,F,2,derjenige,prima
ge,ø,e,ge,ø,ø,ø,K,CK,KCK,CKCK,CCKCK,noacc,ø,ø,d,de,ø,ø,ø,C,CL,CLC,CLCC,CLCCK,ø,11,11,9,7,3,3,4,3,-2,light,light,light,schwa,c,c,c,o,CLC,CKC,CK,CK,C,C,C,C,C,C,,,L,K,K,K,3,3,2,2,1,1,1,0,1,1,1,1,2,1,1,1,CVVC,CVC,CVC,CV,1,2,2,1,X,ø,F,1,derselbige,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,d,de,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,8,10,11,13,2,5,5,4,1,light,light,light,schwa,c,c,o,c,CKC,KC,CL,CKC,C,,C,C,C,C,,C,K,K,L,K,3,2,3,3,1,1,0,1,1,0,1,1,1,1,2,1,CVC,VC,CVV,CVC,2,1,0,2,V,V,F,1,desarmieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,de,ø,d,de,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,7,11,9,13,3,3,4,4,1,light,light,light,schwa,o,c,o,c,CL,CKC,CL,CKC,C,C,C,C,,C,,C,L,K,L,K,2,3,3,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,V,R,F,1,desertieren,paenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,CALLC,ø,De,ø,D,ø,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,7,11,9,9,3,3,4,4,0,light,light,light,light,o,c,o,c,CL,CKC,AL,LC,C,C,A,,,C,,C,L,K,L,L,2,3,2,2,0,1,0,1,1,1,1,0,2,1,2,2,CVV,CVC,CVV,VVC,0,2,0,0,N,R,T,1,Desertion,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,de,ø,d,de,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,7,9,12,13,3,4,4,4,2,light,light,light,schwa,o,c,o,c,CL,CK,CCL,CKC,C,C,CC,C,,,,C,L,K,L,K,2,2,4,3,0,1,0,1,1,1,2,1,2,1,2,1,CVV,CVC,CCVV,CVC,0,2,1,2,V,R,F,1,designieren,paenultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,ALLC,CALLC,ø,De,ø,D,ø,ø,ø,ø,C,CL,CLC,CLCC,CLCCC,ø,7,15,9,9,3,3,4,4,0,light,light,light,light,o,c,o,c,CL,ø,AL,LC,C,CCC,A,,,C,,C,L,K,L,L,2,5,2,2,0,1,0,1,1,3,1,0,2,1,2,2,CVV,ø,CVV,VVC,0,4,0,0,N,ø,T,0,Deskription,ultima
ø,ø,o,ø,ø,ø,ø,L,CL,LCL,CLCL,LCLCL,ø,De,ø,D,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,8,7,14,7,2,3,7,3,0,light,light,light,light,c,o,o,o,CKC,CL,CL,CL,C,C,C,C,C,,,,K,L,L,L,2,3,2,2,1,0,0,0,1,1,1,1,1,2,2,2,CVC,CVV,CVV,CVV,2,0,0,0,N,ø,T,0,Desperado,paenultima
ø,ø,r,ur,ø,ø,ø,C,LC,CLC,KCLC,CKCLC,ø,De,ø,D,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,8,9,10,11,2,4,5,3,1,light,light,light,light,c,c,c,c,CKC,CK,CK,CLC,C,C,C,C,C,,,C,K,K,K,L,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,2,CVC,CVC,CVC,CVVC,2,2,2,1,N,N,T,1,Destillateur,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,LLCKC,ø,de,ø,d,de,ø,ø,ø,C,CL,CLC,CLCC,CLCCC,ø,7,14,8,13,3,3,8,4,1,light,light,light,schwa,o,o,o,c,CL,ø,L,CKC,C,CCC,,C,,,,C,L,L,L,K,2,4,2,3,0,0,0,1,1,3,0,1,2,2,2,1,CVV,ø,VV,CVC,0,1,0,2,V,R,F,1,destruieren,paenultima
on,ø,n,on,ion,tion,ktion,C,LC,LLC,ALLC,CALLC,ø,De,ø,D,ø,ø,ø,ø,C,CL,CLC,CLCC,CLCCC,ø,7,15,9,9,3,3,4,4,0,light,light,light,light,o,c,o,c,CL,ø,AL,LC,C,CCC,A,,,C,,C,L,K,L,L,2,5,2,2,0,1,0,1,1,3,1,0,2,1,2,2,CVV,ø,CVV,VVC,0,4,0,0,N,R,T,1,Destruktion,ultima
ø,ø,l,el,ø,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,De,ø,D,ø,ø,ø,ø,C,CL,CLC,CLCD,CLCDC,ø,7,11,10,11,3,5,3,3,1,light,light,light,schwa,o,o,c,c,CL,CD,CKC,CKC,C,C,C,C,,,C,C,L,D,K,K,2,4,3,3,0,0,1,1,1,1,1,1,2,2,1,1,CVV,CVV,CVC,CVC,0,0,2,2,N,NN,T,2,Detailhandel,antepaenultima
tor,ø,r,or,tor,ator,ø,C,KC,CKC,LCKC,CLCKC,ø,De,ø,D,ø,ø,ø,ø,C,CL,CLC,CLCL,CLCLC,ø,7,7,13,11,3,3,6,3,1,light,light,light,light,o,o,o,c,CL,CL,CL,CKC,C,C,C,C,,,,C,L,L,L,K,2,2,2,3,0,0,0,1,1,1,1,1,2,2,2,1,CVV,CVV,CVV,CVC,0,0,0,2,N,R,T,1,Detonator,paenultima
ø,ø,t,ht,cht,icht,richt,C,CC,KCC,CKCC,CCKCC,ø,ø,ø,D,ø,ø,ø,ø,C,CD,ø,ø,ø,ø,12,11,11,14,4,5,3,3,0,light,light,schwa,heavy,c,c,c,c,ø,KC,CKC,CKCC,C,,C,C,A,C,C,CC,D,K,K,K,7,2,3,5,1,1,1,2,1,0,1,1,2,1,1,1,CVVC,VC,CVC,CVCC,1,1,2,3,N,NN,T,2,Deutschunterricht,prima
ø,ø,h,ch,uch,ø,ø,C,LC,CLC,CCLC,KCCLC,ø,ø,ø,D,ø,ø,ø,ø,C,CD,CDC,CDCK,CDCKC,ø,11,13,11,10,5,3,3,3,-1,light,heavy,light,light,o,c,c,c,CD,CKCC,CKC,CLC,C,C,C,C,,CC,C,C,D,K,K,L,3,5,3,4,0,2,1,1,1,1,1,1,2,1,1,2,CVV,CVCC,CVC,CVVC,0,3,2,1,N,NN,T,2,Deutungsversuch,prima
ter,ø,r,er,ter,iter,ø,C,KC,CKC,LCKC,CLCKC,ø,De,ø,D,ø,ø,ø,ø,C,CL,CLA,ø,ø,ø,7,9,12,11,3,4,6,3,1,light,light,light,schwa,o,o,o,c,CL,AL,CL,CKC,C,A,C,C,,,,C,L,L,L,K,2,2,2,3,0,0,0,1,1,1,1,1,2,2,2,1,CVV,CVV,CVV,CVC,0,0,0,2,N,N,T,1,Deziliter,paenultima
ø,ø,h,ch,uch,ø,ø,C,KC,CKC,CCKC,CCCKC,ø,De,ø,D,ø,ø,ø,ø,C,CL,CLA,ø,ø,ø,7,9,17,14,3,4,5,3,3,light,light,light,light,o,o,c,c,CL,AL,CLC,CCKC,C,A,C,CC,,,C,C,L,L,L,K,2,2,3,5,0,0,1,1,1,1,1,2,2,2,2,1,CVV,CVV,CVVC,CCVC,0,0,1,3,N,AN,T,2,Dezimalbruch,paenultima
ter,ø,r,er,ter,eter,meter,C,KC,CKC,LCKC,CLCKC,ø,De,ø,D,ø,ø,ø,ø,C,CL,CLA,ø,ø,ø,7,9,9,11,3,4,4,3,1,light,light,light,schwa,o,o,o,c,CL,AL,CL,CKC,C,A,C,C,,,,C,L,L,L,K,2,2,2,3,0,0,0,1,1,1,1,1,2,2,2,1,CVV,CVV,CVV,CVC,0,0,0,2,N,N,T,1,Dezimeter,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,de,ø,d,de,ø,ø,ø,C,CL,CLA,ø,ø,ø,7,9,11,13,3,4,5,4,2,light,light,light,schwa,o,o,o,c,CL,AL,CL,CKC,C,A,C,C,,,,C,L,L,L,K,2,2,3,3,0,0,0,1,1,1,1,1,2,2,2,1,CVV,CVV,CVV,CVC,0,0,0,2,V,ø,F,0,dezimieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,De,ø,D,ø,ø,ø,ø,C,CL,CLA,ø,ø,ø,7,9,11,15,3,4,5,5,2,light,light,light,light,o,o,o,c,CL,AL,CL,CKC,C,A,C,C,,,,C,L,L,L,K,2,2,3,4,0,0,0,1,1,1,1,1,2,2,2,1,CVV,CVV,CVV,CVC,0,0,0,2,N,V,T,1,Dezimierung,paenultima
ø,ø,s,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,7,8,4,6,3,2,-1,light,light,light,light,o,c,o,c,CL,K,CL,CKC,C,,C,C,,,,C,L,K,L,K,2,1,2,3,0,1,0,1,1,0,1,1,2,1,2,1,CVV,VC,CVV,CVC,0,1,0,2,N,ø,T,0,Diabetes,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,7,10,4,6,3,3,0,light,light,light,light,o,c,o,c,CL,K,CL,CKC,C,,C,C,,,,C,L,K,L,K,2,1,2,5,0,1,0,1,1,0,1,1,2,1,2,1,CVV,VC,CVV,CVC,0,1,0,2,A,R,F,1,diabetisch,paenultima
ø,ø,h,ch,sch,isch,lisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,7,13,4,6,3,4,1,light,light,light,light,o,c,o,c,CL,K,CL,CKC,C,,C,C,,,,C,L,K,L,K,2,1,2,5,0,1,0,1,1,0,1,1,2,1,2,1,CVV,VC,CVV,CVC,0,1,0,2,A,R,F,1,diabolisch,paenultima
se,ø,e,se,ose,ø,ø,K,CK,LCK,CLCK,CCLCK,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLK,CLKC,CLKCC,ø,9,6,10,7,4,6,3,3,-1,light,light,light,schwa,o,c,o,o,CL,K,CCL,CK,C,,CC,C,,,,,L,K,L,K,2,1,3,2,0,1,0,0,1,0,2,1,2,1,2,1,CVV,VC,CCVV,CV,0,1,1,1,N,ø,T,0,Diagnose,paenultima
ø,ø,k,ik,tik,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLK,CLKC,CLKCC,ø,9,6,11,10,4,6,2,3,0,light,light,light,light,o,c,c,c,CL,K,CCKC,CKC,C,,CC,C,,,C,C,L,K,K,K,2,1,3,4,0,1,1,1,1,0,2,1,2,1,1,1,CVV,VC,CCVC,CVC,0,1,3,2,N,N,T,1,Diagnostik,paenultima
stisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLK,CLKC,CLKCC,ø,9,6,11,10,4,6,2,3,0,light,light,light,light,o,c,c,c,CL,K,CCKC,CKC,C,,CC,C,,,C,C,L,K,K,K,2,1,3,6,0,1,1,1,1,0,2,1,2,1,1,1,CVV,VC,CCVC,CVC,0,1,3,2,A,N,F,1,diagnostisch,paenultima
ø,ø,l,al,ø,ø,ø,C,LC,CLC,LCLC,CLCLC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,7,17,4,6,3,5,2,light,light,light,light,o,c,o,c,CL,K,CL,CLC,C,,C,C,,,,C,L,K,L,L,2,1,2,3,0,1,0,1,1,0,1,1,2,1,2,2,CVV,VC,CVV,CVVC,0,1,0,1,A,ø,F,0,diagonal,ultima
ø,ø,t,at,ø,ø,ø,C,LC,CLC,LCLC,CLCLC,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,7,14,4,6,3,4,1,light,light,light,light,o,c,o,c,CL,K,CL,CLC,C,,C,C,,,,C,L,K,L,L,2,1,2,3,0,1,0,1,1,0,1,1,2,1,2,2,CVV,VC,CVV,CVVC,0,1,0,1,N,N,T,1,Diakonat,ultima
ø,ø,e,ie,nie,ø,ø,L,CL,LCL,CLCL,ø,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,7,11,4,6,3,5,0,light,light,light,light,o,c,o,o,CL,K,CL,CL,C,,C,C,,,,,L,K,L,L,2,1,2,3,0,1,0,0,1,0,1,1,2,1,2,2,CVV,VC,CVV,CVV,0,1,0,0,N,N,T,1,Diakonie,ultima
nisch,ø,h,ch,sch,isch,nisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,7,12,4,6,3,4,1,light,light,light,light,o,c,o,c,CL,K,CL,CKC,C,,C,C,,,,C,L,K,L,K,2,1,2,5,0,1,0,1,1,0,1,1,2,1,2,1,CVV,VC,CVV,CVC,0,1,0,2,A,N,F,1,diakonisch,paenultima
ø,ø,k,ik,tik,ø,ø,C,KC,CKC,CCKC,KCCKC,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,11,10,4,6,3,3,0,light,light,light,light,o,c,c,c,CL,K,CKC,CKC,C,,C,C,,,C,C,L,K,K,K,2,1,3,3,0,1,1,1,1,0,1,1,2,1,1,1,CVV,VC,CVC,CVC,0,1,2,2,N,ø,T,0,Dialektik,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,11,10,4,6,3,3,0,light,light,light,light,o,c,c,c,CL,K,CKC,CKC,C,,C,C,,,C,C,L,K,K,K,2,1,3,5,0,1,1,1,1,0,1,1,2,1,1,1,CVV,VC,CVC,CVC,0,1,2,2,A,R,F,1,dialektisch,paenultima
ø,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,10,10,4,6,5,3,0,light,light,light,light,o,c,o,c,CL,K,CL,CKC,C,,C,C,,,,C,L,K,L,K,2,1,2,5,0,1,0,1,1,0,1,1,2,1,2,1,CVV,VC,CVV,CVC,0,1,0,2,A,N,F,1,dialogisch,paenultima
se,ø,e,se,ø,ø,ø,K,CK,LCK,CLCK,KCLCK,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,12,7,4,6,6,3,0,light,light,light,schwa,o,c,o,o,CL,K,CL,CK,C,,C,C,,,,,L,K,L,K,2,1,2,2,0,1,0,0,1,0,1,1,2,1,2,1,CVV,VC,CVV,CV,0,1,0,1,N,ø,T,0,Dialyse,paenultima
ter,ø,r,er,ter,eter,meter,C,KC,CKC,LCKC,CLCKC,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,9,11,4,6,4,3,1,light,light,light,schwa,o,c,o,c,CL,K,CL,CKC,C,,C,C,,,,C,L,K,L,K,2,1,2,3,0,1,0,1,1,0,1,1,2,1,2,1,CVV,VC,CVV,CVC,0,1,0,2,N,ø,T,0,Diameter,paenultima
ø,ø,l,al,ø,ø,ø,C,LC,CLC,CCLC,LCCLC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,9,19,4,6,4,4,3,light,light,light,light,o,c,o,c,CL,K,CL,CCLC,C,,C,CC,,,,C,L,K,L,L,2,1,2,4,0,1,0,1,1,0,1,2,2,1,2,2,CVV,VC,CVV,CCVVC,0,1,0,1,A,N,F,1,diametral,ultima
ø,ø,h,ch,sch,isch,risch,C,KC,CKC,CCKC,LCCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLK,CLKC,ø,ø,9,6,10,13,4,6,3,4,1,light,light,light,light,o,c,c,c,CL,K,CLC,CKC,C,,C,C,,,C,C,L,K,L,K,2,1,2,6,0,1,1,1,1,0,1,1,2,1,2,1,CVV,VC,CVVC,CVC,0,1,1,2,A,N,F,1,diametrisch,paenultima
ø,ø,a,ø,ø,ø,ø,L,CL,LCL,CLCL,ø,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLK,CLKC,CLKCC,ø,9,7,7,14,4,3,3,7,1,light,light,light,light,o,c,o,o,CL,KC,CL,CL,C,,C,C,,C,,,L,K,L,L,2,1,3,2,0,1,0,0,1,0,1,1,2,1,2,2,CVV,VC,CVV,CVV,0,1,0,0,N,ø,T,0,Diaspora,prima
ø,ø,t,rt,ert,ø,ø,C,CC,KCC,CKCC,CCKCC,ø,ø,ø,d,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCC,ø,11,7,11,12,2,3,3,3,0,heavy,schwa,light,schwa,c,o,c,c,CKCC,CK,CKC,CKCC,C,C,C,C,CC,,C,CC,K,K,K,K,5,2,3,4,2,0,1,2,1,1,1,1,1,1,1,1,CVCC,CV,CVC,CVCC,3,1,2,3,A,ø,F,2,dichtbevoelkert,prima
che,ø,e,he,che,ø,ø,K,CK,LCK,CLCK,CCLCK,ø,ø,ø,D,Di,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,10,11,16,7,3,3,4,3,-1,light,schwa,light,schwa,c,c,o,o,CKC,CKC,CCCL,CK,C,C,CCC,C,C,C,,,K,K,L,K,4,3,4,3,1,1,0,0,1,1,3,1,1,1,2,1,CVC,CVC,CCCVV,CV,2,2,1,1,N,NN,T,2,Dichtersprache,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,D,Di,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,10,7,13,12,3,3,4,4,1,light,light,light,light,c,c,c,c,CKC,CK,CKC,CDC,C,C,C,C,C,,C,C,K,K,K,D,4,3,3,4,1,1,1,1,1,1,1,1,1,1,1,2,CVC,CVC,CVC,CVVC,2,2,2,1,N,A,T,1,Dickfelligkeit,prima
rei,ø,i,ei,rei,erei,ø,D,CD,KCD,ø,ø,ø,ø,ø,D,Di,ø,ø,ø,C,CK,CKC,CKCC,CKCCL,ø,10,9,6,14,3,4,6,7,1,light,light,schwa,light,c,o,o,o,CKC,CL,K,CD,C,C,,C,C,,,,K,L,K,D,4,2,1,3,1,0,0,0,1,1,0,1,1,2,1,2,CVC,CVV,V,CVV,2,0,0,0,N,AV,T,2,Dicktuerei,ultima
ker,ø,r,er,ker,iker,tiker,C,KC,CKC,LCKC,CLCKC,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,9,8,9,11,4,2,4,3,0,light,light,light,schwa,o,c,o,c,CL,CKC,CL,CKC,C,C,C,C,,C,,C,L,K,L,K,2,3,2,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,N,N,T,1,Didaktiker,antepaenultima
ø,ø,d,nd,end,ø,ø,C,CC,KCC,CKCC,LCKCC,ø,ø,ø,D,Di,ø,ø,ø,C,CL,CLC,CLCC,CLCCC,ø,13,12,10,11,3,4,10,2,-1,heavy,light,light,schwa,c,c,o,c,ø,CLC,L,CKCC,C,C,,C,CC,C,,CC,L,L,L,K,5,3,1,4,2,1,0,2,1,1,0,1,2,2,2,1,CVVCC,CVVC,VV,CVCC,1,1,0,3,N,NN,T,2,Dienstagabend,prima
ø,ø,g,ng,ung,hung,chung,C,KC,CKC,KCKC,CKCKC,ø,ø,ø,D,Di,ø,ø,ø,C,CL,CLC,CLCC,CLCCC,ø,14,7,12,12,2,3,3,4,0,heavy,schwa,light,light,c,o,c,c,ø,CK,CCCK,CKC,C,C,CCC,C,CCC,,,C,L,K,K,K,6,2,4,5,3,0,1,1,1,1,3,1,2,1,1,1,ø,CV,CCCVC,CVC,2,1,4,2,N,NN,T,2,Dienstbesprechung,prima
ø,nis,s,is,nis,ø,ø,C,KC,CKC,CCKC,DCCKC,noacc,ø,ø,D,Di,ø,ø,ø,C,CL,CLC,CLCC,CLCCC,ø,14,7,14,12,2,3,4,4,0,heavy,schwa,light,light,c,o,c,c,ø,CK,CDC,CKC,C,C,C,C,CCC,,C,C,L,K,D,K,6,2,4,3,3,0,1,1,1,1,1,1,2,1,2,1,ø,CV,CVVC,CVC,2,1,1,2,N,NN,T,2,Dienstgeheimnis,prima
ø,ø,g,ig,hig,ø,aehig,C,KC,LKC,CLKC,CCLKC,ø,ø,ø,d,ø,ø,ø,ø,C,CL,CLC,CLCC,CLCCC,ø,14,11,7,9,2,5,3,4,-2,heavy,light,light,light,c,c,o,c,ø,KC,CL,KC,C,,C,,CCC,C,,C,L,K,L,K,6,2,2,3,3,1,0,1,1,0,1,0,2,1,2,1,ø,VC,CVV,VC,2,1,0,1,A,NA,F,2,dienstunfaehig,prima
lich,ø,h,ch,ich,lich,glich,C,KC,CKC,CCKC,LCCKC,noacc,ø,ø,d,ø,ø,ø,ø,C,CL,CLC,CLCC,CLCCK,ø,10,7,10,13,3,3,3,4,1,light,schwa,light,light,c,o,c,c,CLC,CK,ø,CKC,C,C,A,C,C,,C,C,L,K,L,K,4,2,3,4,1,0,1,1,1,1,1,1,2,1,2,1,CVVC,CV,CVVC,CVC,1,1,1,2,A,ø,F,2,diesbezueglich,prima
tor,ø,r,or,tor,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,D,Di,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,9,11,9,11,4,3,4,3,0,light,schwa,light,light,o,c,o,c,CL,CKC,CL,CKC,C,C,C,C,,C,,C,L,K,L,K,3,3,2,3,0,1,0,1,1,1,1,1,2,1,2,1,CVV,CVC,CVV,CVC,0,2,0,2,N,NN,T,2,Dieselmotor,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,D,Di,ø,ø,ø,C,CL,CLC,CLCC,CLCCD,ø,10,11,10,12,3,5,3,4,0,light,light,light,light,c,o,c,c,CLC,CD,CKC,CDC,C,C,C,C,C,,C,C,L,D,K,D,4,3,3,4,1,0,1,1,1,1,1,1,2,2,1,2,CVVC,CVV,CVC,CVVC,1,0,2,1,N,A,T,1,Diesseitigkeit,prima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,9,7,11,13,4,3,5,4,1,light,light,light,schwa,c,c,o,c,CK,CK,CL,CKC,C,C,C,C,,,,C,K,K,L,K,3,2,3,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,V,ø,F,0,diffamieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,D,Di,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,9,7,11,15,4,3,5,5,2,light,light,light,light,c,c,o,c,CK,CK,CL,CKC,C,C,C,C,,,,C,K,K,L,K,3,2,3,4,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,V,T,1,Diffamierung,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CK,CKC,CKCK,CKCKC,ø,9,7,12,13,4,3,6,4,1,light,schwa,light,schwa,c,o,o,c,CK,CK,CL,CKC,C,C,C,C,,,,C,K,K,L,K,3,2,3,3,1,0,0,1,1,1,1,1,1,1,2,1,CVC,CV,CVV,CVC,2,1,0,2,V,R,F,1,differieren,paenultima
on,ø,n,on,ion,tion,ktion,C,LC,LLC,ALLC,CALLC,ø,ø,ø,D,Di,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,9,12,9,9,4,3,4,4,-1,light,light,light,light,c,c,o,c,CK,CCKC,AL,LC,C,CC,A,,,C,,C,K,K,L,L,3,4,2,2,1,1,0,1,1,2,1,0,1,1,2,2,CVC,CCVC,CVV,VVC,2,3,0,0,N,ø,T,0,Diffraktion,ultima
on,ø,n,on,ion,sion,ø,C,LC,LLC,CLLC,LCLLC,ø,ø,ø,D,Di,ø,ø,ø,C,CK,CKC,CKCL,CKCLC,ø,9,9,9,9,4,4,4,4,0,light,light,light,light,c,o,o,c,CK,CL,CL,LC,C,C,C,,,,,C,K,L,L,L,3,2,2,2,1,0,0,1,1,1,1,0,1,2,2,2,CVC,CVV,CVV,VVC,2,0,0,0,N,A,T,1,Diffusion,ultima
on,ø,n,on,ion,tion,ø,C,LC,LLC,CLLC,ø,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLC,CLCK,CLCKC,ø,9,8,9,9,4,2,4,4,0,light,light,light,light,o,c,o,c,CL,CKC,CL,LC,C,C,C,,,C,,C,L,K,L,L,2,3,2,2,0,1,0,1,1,1,1,0,2,1,2,2,CVV,CVC,CVV,VVC,0,2,0,0,N,ø,T,0,Digestion,ultima
on,ø,n,on,ion,sion,ssion,C,LC,LLC,CLLC,ø,ø,Di,ø,D,Di,ø,ø,ø,C,CL,CLC,CLCC,CLCCK,ø,9,11,9,9,4,3,4,4,-1,light,light,light,light,o,c,o,c,CL,CCK,CL,LC,C,CC,C,,,,,C,L,K,L,L,2,4,2,2,0,1,0,1,1,2,1,0,2,1,2,2,CVV,CCVC,CVV,VVC,0,3,0,0,N,ø,T,0,Digression,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,d,ø,ø,ø,ø,C,CK,CKC,CKCC,CKCCK,ø,10,7,7,13,3,3,3,4,1,light,light,light,light,c,c,o,c,CKC,CK,CL,CKC,C,C,C,C,C,,,C,K,K,L,K,3,2,2,5,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,A,N,F,1,diktatorisch,paenultima
