syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
buch,ø,h,ch,uch,buch,rbuch,C,LC,CLC,CCLC,KCCLC,ø,Ta,ø,T,Ta,Tas,Tasc,Tasch,C,CK,CKC,CKCK,CKCKC,ø,7,10,11,11,10,3,3,3,3,3,0,light,schwa,light,schwa,light,c,c,c,c,c,CK,CKC,CKC,CKC,CLC,C,C,C,C,C,,C,C,C,C,K,K,K,K,L,2,5,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,CVC,CVC,CVC,CVC,CVVC,2,2,2,2,1,N,NN,T,2,Taschenwoerterbuch,prima
richt,ø,t,ht,cht,icht,richt,C,CC,KCC,CKCC,CCKCC,ø,Ta,ø,T,Ta,Tat,Tata,Tatar,C,CK,CKC,CKCL,CKCLC,ø,7,11,13,14,14,3,5,4,4,3,1,light,light,schwa,light,heavy,c,o,c,c,c,CK,CL,CKC,CLC,CKCC,C,C,C,C,C,,,C,C,CC,K,L,K,L,K,2,2,3,4,5,1,0,1,1,2,1,1,1,1,1,1,2,1,2,1,CVC,CVV,CVC,CVVC,CVCC,2,0,2,1,3,N,NN,T,2,Tatarennachricht,sekunda
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Ta,ø,T,Ta,Tat,Tate,Taten,C,CL,CLC,CLCK,CLCKC,ø,11,10,10,10,12,5,3,5,3,4,0,light,schwa,light,light,light,o,c,o,c,c,CL,CKC,CL,CKC,CDC,C,C,C,C,C,,C,,C,C,L,K,L,K,D,2,3,2,3,4,0,1,0,1,1,1,1,1,1,1,2,1,2,1,2,CVV,CVC,CVV,CVC,CVVC,0,2,0,2,1,N,A,T,1,Tatenlosigkeit,prima
reich,ø,h,ch,ich,eich,reich,C,DC,CDC,KCDC,CKCDC,ø,T1,ø,T,Ta,Tae,Taet,Taeti,C,CL,CLC,CLCK,CLCKC,ø,7,10,12,7,15,3,3,4,3,5,1,light,light,light,schwa,light,o,c,c,o,c,CL,CKC,CDA,CK,CDC,C,C,C,C,C,,C,A,,C,L,K,D,K,D,2,3,5,2,5,0,1,1,0,1,1,1,1,1,1,2,1,2,1,2,CVV,CVC,CVVC,CV,CVVC,0,2,1,1,1,N,NN,T,2,Taetigkeitsbereich,prima
richt,ø,t,ht,cht,icht,richt,C,CC,KCC,CKCC,KCKCC,ø,Tat,ø,T,Ta,Tat,Tats,Tatsa,C,CL,CLC,CLCC,CLCCK,ø,12,7,10,7,14,4,3,3,3,3,0,light,light,schwa,schwa,heavy,c,c,c,o,c,CLC,CK,CKC,CK,CKCC,C,C,C,C,C,C,,C,,CC,L,K,K,K,K,3,2,4,2,5,1,1,1,0,2,1,1,1,1,1,2,1,1,1,1,CVVC,CVC,CVC,CV,CVCC,1,2,2,1,3,N,NN,T,2,Tatsachenbericht,prima
rer,ø,r,er,rer,hrer,ehrer,C,KC,CKC,LCKC,CLCKC,ø,Taub,ø,T,Ta,Tau,Taub,Taubs,C,CD,CDC,CDCC,CDCCC,ø,12,10,12,10,14,4,3,4,5,4,0,light,light,schwa,light,schwa,c,c,c,o,c,CDC,CCK,CKC,CL,CKC,C,CC,C,C,C,C,,C,,C,D,K,K,L,K,4,4,3,3,3,1,1,1,0,1,1,2,1,1,1,2,1,1,2,1,CVVC,CCVC,CVC,CVV,CVC,1,3,2,0,2,N,AN,T,2,Taubstummenlehrer,prima
ver,ø,r,er,ver,ever,oever,C,KC,CKC,LCKC,CLCKC,ø,T1u,ø,T,Ta,Tae,Taeu,Taeus,C,CD,CDC,CDCK,CDCKC,ø,11,13,9,9,11,5,3,4,4,3,-1,light,heavy,light,light,schwa,o,c,c,o,c,CD,CKCC,CK,CL,CKC,C,C,C,C,C,,CC,,,C,D,K,K,L,K,3,7,2,2,3,0,2,1,0,1,1,1,1,1,1,2,1,1,2,1,CVV,CVCC,CVC,CVV,CVC,0,3,2,0,2,N,NN,T,2,Taeuschungsmanoever,prima
kraut,ø,t,ut,aut,raut,kraut,C,DC,CDC,CCDC,CCCDC,ø,Tau,ø,T,Ta,Tau,Taus,Tause,C,CD,CDC,CDCK,CDCKC,ø,11,11,13,10,16,5,2,4,3,4,0,light,schwa,light,schwa,light,o,c,c,c,c,CD,CKCC,CKC,CKC,CCDC,C,C,C,C,CC,,CC,C,C,C,D,K,K,K,D,3,4,3,3,5,0,2,1,1,1,1,1,1,1,2,2,1,1,1,2,CVV,CVCC,CVC,CVC,CCVVC,0,3,2,2,1,N,ø,T,2,Tausendguldenkraut,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,ALCKC,ø,tech,ø,t,te,tec,tech,techn,C,CK,CKC,CKCC,CKCCL,ø,8,11,9,9,13,2,5,4,4,4,0,light,light,light,light,schwa,c,o,o,o,c,CKC,CL,CL,AL,CKC,C,C,C,A,C,C,,,,C,K,L,L,L,K,4,2,2,3,3,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,V,ø,F,0,technifizieren,paenultima
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,ø,tee,ø,t,te,tee,teel,teelo,C,CL,CLC,CLCK,CLCKC,ø,7,10,11,11,7,3,5,3,5,3,0,light,light,schwa,light,schwa,o,c,c,o,o,CL,CK,CKC,CD,CK,C,C,C,C,C,,,C,,,L,K,K,D,K,3,3,3,3,2,0,1,1,0,0,1,1,1,1,1,2,1,1,2,1,CVV,CVC,CVC,CVV,CV,0,2,2,0,1,ADV,N,F,1,teeloeffelweise,prima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,Teil,ø,T,Te,Tei,Teil,Teiln,C,CD,CDC,CDCC,CDCCL,ø,15,17,10,10,12,5,4,5,3,4,-2,light,heavy,light,light,light,c,c,o,c,c,CDC,CLCC,CL,CKC,CDC,C,C,C,C,C,C,CC,,C,C,D,L,L,K,D,4,5,2,3,4,1,2,0,1,1,1,1,1,1,1,2,2,2,1,2,CVVC,CVVCC,CVV,CVC,CVVC,1,1,0,2,1,N,A,T,1,Teilnahmslosigkeit,prima
bung,ø,g,ng,ung,bung,ibung,C,KC,CKC,DCKC,CDCKC,ø,Teil,ø,T,Te,Tei,Teil,Teils,C,CD,CDC,CDCC,CDCCK,ø,15,14,11,15,12,5,3,3,5,4,-1,light,heavy,light,light,light,c,c,c,o,c,CDC,CKCC,CKC,CCD,CKC,C,C,C,CC,C,C,CC,C,,C,D,K,K,D,K,4,6,3,6,4,1,2,1,0,1,1,1,1,2,1,2,1,1,2,1,CVVC,CVCC,CVC,CCVV,CVC,1,3,2,1,2,N,NN,T,2,Teilschuldverschreibung,prima
spr1ch,ø,h,ch,ech,aech,raech,C,LC,CLC,CCLC,CCCLC,ø,Te,ø,T,Te,Tel,Tele,Telef,C,CL,CLC,CLCL,CLCLC,ø,7,10,10,7,13,3,5,3,3,2,0,light,light,light,schwa,light,o,o,c,o,c,CL,CL,CLC,CK,CCCLC,C,C,C,C,CCC,,,C,,C,L,L,L,K,L,2,2,3,2,6,0,0,1,0,1,1,1,1,1,3,2,2,2,1,2,CVV,CVV,CVVC,CV,CCCVVC,0,0,1,1,2,N,NN,T,2,Telefongespraech,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,te,ø,t,te,tel,tele,telef,C,CL,CLC,CLCL,CLCLC,ø,7,10,7,11,13,3,5,3,5,4,1,light,light,light,light,schwa,o,o,o,o,c,CL,CL,CL,CL,CKC,C,C,C,C,C,,,,,C,L,L,L,L,K,2,2,2,3,3,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,CVV,CVV,CVV,CVV,CVC,0,0,0,0,2,V,N,F,1,telefonieren,paenultima
stin,ø,n,in,tin,stin,istin,C,KC,CKC,CCKC,KCCKC,ø,Te,ø,T,Te,Tel,Tele,Telef,C,CL,CLC,CLCL,CLCLC,ø,7,10,7,12,12,3,5,3,4,4,1,light,light,light,light,light,o,o,o,c,c,CL,CL,CL,CKC,CKC,C,C,C,C,C,,,,C,C,L,L,L,K,K,2,2,2,2,4,0,0,0,1,1,1,1,1,1,1,2,2,2,1,1,CVV,CVV,CVV,CVC,CVC,0,0,0,2,2,N,N,T,1,Telefonistin,paenultima
mer,ø,r,er,mer,mmer,ummer,C,KC,CKC,KCKC,CKCKC,ø,Te,ø,T,Te,Tel,Tele,Telef,C,CL,CLC,CLCL,CLCLC,ø,7,10,10,11,13,3,5,3,5,4,1,light,light,light,light,schwa,o,o,c,c,c,CL,CL,CLC,CK,CKC,C,C,C,C,C,,,C,,C,L,L,L,K,K,2,2,3,3,3,0,0,1,1,1,1,1,1,1,1,2,2,2,1,1,CVV,CVV,CVVC,CVC,CVC,0,0,1,2,2,N,NN,T,2,Telefonnummer,antepaenultima
le,ø,e,le,lle,elle,zelle,K,CK,KCK,AKCK,CAKCK,ø,Te,ø,T,Te,Tel,Tele,Telef,C,CL,CLC,CLCL,CLCLC,ø,7,10,10,7,10,3,5,3,3,5,0,light,light,light,light,schwa,o,o,c,c,o,CL,CL,CLC,AK,CK,C,C,C,A,C,,,C,,,L,L,L,K,K,2,2,3,3,2,0,0,1,1,0,1,1,1,1,1,2,2,2,1,1,CVV,CVV,CVVC,CVC,CV,0,0,1,2,1,N,NN,T,2,Telefonzelle,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,te,ø,t,te,tel,tele,teleg,C,CL,CLC,CLCL,CLCLC,ø,7,10,11,9,13,3,5,3,4,4,1,light,light,light,light,schwa,o,o,c,o,c,CL,CL,CCK,CL,CKC,C,C,CC,C,C,,,,,C,L,L,K,L,K,2,2,3,3,3,0,0,1,0,1,1,1,2,1,1,2,2,1,2,1,CVV,CVV,CCVC,CVV,CVC,0,0,3,0,2,V,N,F,1,telegrafieren,paenultima
te,ø,e,te,ote,bote,mbote,K,CK,LCK,CLCK,CCLCK,ø,Te,ø,T,Te,Tel,Tele,Teleg,C,CL,CLC,CLCL,CLCLC,ø,7,10,14,7,7,3,5,3,3,3,-1,light,light,light,light,schwa,o,o,c,o,o,CL,CL,CCKC,CL,CK,C,C,CC,C,C,,,C,,,L,L,K,L,K,2,2,5,2,2,0,0,1,0,0,1,1,2,1,1,2,2,1,2,1,CVV,CVV,CCVC,CVV,CV,0,0,3,0,1,N,NN,T,2,Telegrammbote,antepaenultima
se,ø,e,se,ese,nese,inese,K,CK,LCK,CLCK,LCLCK,ø,Te,ø,T,Te,Tel,Tele,Telek,C,CL,CLC,CLCL,CLCLC,ø,7,10,9,9,7,3,5,4,4,3,-1,light,light,light,light,schwa,o,o,o,o,o,CL,CL,CL,CL,CK,C,C,C,C,C,,,,,,L,L,L,L,K,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,CVV,CVV,CVV,CVV,CV,0,0,0,0,1,N,ø,T,0,Telekinese,paenultima
tiv,ø,v,iv,tiv,ktiv,ektiv,C,LC,CLC,CCLC,KCCLC,ø,Te,ø,T,Te,Tel,Tele,Teleo,C,CL,CLC,CLCL,CLCLK,ø,7,10,7,13,10,3,5,3,4,3,0,light,light,light,light,light,o,o,c,c,c,CL,CL,KC,CKC,CLC,C,C,,C,C,,,C,C,C,L,L,K,K,L,2,2,2,3,3,0,0,1,1,1,1,1,0,1,1,2,2,1,1,2,CVV,CVV,VC,CVC,CVVC,0,0,1,2,1,N,ø,T,0,Teleobjektiv,prima
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,Te,ø,T,Te,Tel,Tele,Teleo,C,CL,CLC,CLCL,CLCLL,ø,7,10,6,10,9,3,5,6,5,4,0,light,light,light,light,light,o,o,o,o,o,CL,CL,L,CL,CL,C,C,,C,C,,,,,,L,L,L,L,L,2,2,1,2,3,0,0,0,0,0,1,1,0,1,1,2,2,2,2,2,CVV,CVV,VV,CVV,CVV,0,0,0,0,0,N,ø,T,0,Teleologie,ultima
gisch,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,te,ø,t,te,tel,tele,teleo,C,CL,CLC,CLCL,CLCLL,ø,7,10,6,10,10,3,5,6,5,3,0,light,light,light,light,light,o,o,o,o,c,CL,CL,L,CL,CKC,C,C,,C,C,,,,,C,L,L,L,L,K,2,2,1,2,5,0,0,0,0,1,1,1,0,1,1,2,2,2,2,1,CVV,CVV,VV,CVV,CVC,0,0,0,0,2,A,N,F,1,teleologisch,paenultima
ge,ø,e,ge,uge,auge,pauge,K,CK,DCK,CDCK,LCDCK,ø,Te,ø,T,Te,Tel,Tele,Teles,C,CL,CLC,CLCL,CLCLC,ø,7,11,8,10,7,3,3,2,10,3,-1,light,light,light,light,schwa,o,c,c,o,o,CL,CLC,CLC,D,CK,C,C,C,,C,,C,C,,,L,L,L,D,K,2,2,4,2,2,0,1,1,0,0,1,1,1,0,1,2,2,2,2,1,CVV,CVVC,CVVC,VV,CV,0,1,1,0,1,N,NN,T,2,Teleskopauge,antepaenultima
on,ø,n,on,ion,sion,ision,C,LC,LLC,CLLC,LCLLC,ø,Te,ø,T,Te,Tel,Tele,Telev,C,CL,CLC,CLCL,CLCLC,ø,7,10,9,9,9,3,5,4,4,4,0,light,light,light,light,light,o,o,o,o,c,CL,CL,CL,CL,LC,C,C,C,C,,,,,,C,L,L,L,L,L,2,2,2,2,2,0,0,0,0,1,1,1,1,1,0,2,2,2,2,2,CVV,CVV,CVV,CVV,VVC,0,0,0,0,0,N,ø,T,0,Television,ultima
los,los,s,os,los,tlos,ntlos,C,LC,CLC,CCLC,CCCLC,ø,tem,ø,t,te,tem,temp,tempe,C,CK,CKC,CKCC,CKCCK,ø,10,7,10,13,11,3,3,5,3,3,0,light,schwa,light,heavy,light,c,o,c,c,c,CKC,CK,CK,CKCC,CLC,C,C,C,C,C,C,,,CC,C,K,K,K,K,L,3,2,2,4,3,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,CVC,CV,CVC,CVCC,CVVC,2,1,2,3,1,A,N,F,1,temperamentlos,paenultima
voll,ø,l,ll,oll,voll,tvoll,C,KC,CKC,CCKC,CCCKC,ø,tem,ø,t,te,tem,temp,tempe,C,CK,CKC,CKCC,CKCCK,ø,10,7,10,13,11,3,3,5,3,3,0,light,schwa,light,heavy,light,c,o,c,c,c,CKC,CK,CK,CKCC,CKC,C,C,C,C,C,C,,,CC,C,K,K,K,K,K,3,2,2,4,4,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,CVC,CV,CVC,CVCC,CVC,2,1,2,3,2,A,NA,F,2,temperamentvoll,paenultima
ein,ø,n,in,ein,rein,erein,C,DC,CDC,KCDC,CKCDC,ø,Tem,ø,T,Te,Tem,Temp,Tempe,C,CK,CKC,CKCC,CKCCK,ø,10,7,14,11,13,3,3,3,3,6,1,light,schwa,heavy,light,light,c,o,c,c,c,CKC,CK,CKCA,CKC,DC,C,C,C,C,,C,,CA,C,C,K,K,K,K,D,3,2,4,3,3,1,0,2,1,1,1,1,1,1,0,1,1,1,1,2,CVC,CV,CVCC,CVC,VVC,2,1,3,2,0,N,NN,T,2,Temperenzverein,antepaenultima
mend,ø,d,nd,end,mend,mmend,C,CC,KCC,CKCC,KCKCC,ø,ter,ø,t,te,ter,term,termi,C,CK,CKC,CKCC,CKCCL,ø,11,14,7,10,13,3,4,3,3,3,0,light,light,schwa,light,schwa,c,c,o,c,c,CKC,CLC,CK,CCK,CKCC,C,C,C,CC,C,C,C,,,CC,K,L,K,K,K,3,3,2,4,4,1,1,0,1,2,1,1,1,2,1,1,2,1,1,1,CVC,CVVC,CV,CCVC,CVCC,2,1,1,3,3,A,NF,F,2,terminbestimmend,sekunda
der,ø,r,er,der,nder,ender,C,KC,CKC,CCKC,KCCKC,ø,Ter,ø,T,Te,Ter,Term,Termi,C,CK,CKC,CKCC,CKCCL,ø,11,14,7,13,11,3,4,3,4,3,-1,light,light,light,light,schwa,c,c,c,c,c,CKC,CLC,CK,CKC,CKC,C,C,C,C,C,C,C,,C,C,K,L,K,K,K,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,CVC,CVVC,CVC,CVC,CVC,2,1,2,2,2,N,NN,T,2,Terminkalender,sekunda
gie,ø,e,ie,gie,ogie,logie,L,CL,LCL,CLCL,LCLCL,ø,Ter,ø,T,Te,Ter,Term,Termi,C,CK,CKC,CKCC,CKCCL,ø,11,11,9,10,9,3,5,4,5,4,-1,light,light,light,light,light,c,o,o,o,o,CKC,CL,CL,CL,CL,C,C,C,C,C,C,,,,,K,L,L,L,L,3,2,2,2,3,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,CVC,CVV,CVV,CVV,CVV,2,0,0,0,0,N,ø,T,0,Terminologie,ultima
gisch,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,ter,ø,t,te,ter,term,termi,C,CK,CKC,CKCC,CKCCL,ø,11,11,9,10,10,3,5,4,5,3,-1,light,light,light,light,light,c,o,o,o,c,CKC,CL,CL,CL,CKC,C,C,C,C,C,C,,,,C,K,L,L,L,K,3,2,2,2,5,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,A,N,F,1,terminologisch,paenultima
tig,ø,g,ig,tig,rtig,artig,C,KC,CKC,CCKC,KCCKC,noacc,ter,ø,t,te,ter,terr,terra,C,CK,CKC,CKCK,CKCKC,ø,7,10,10,10,10,3,5,3,5,3,0,light,light,schwa,light,light,c,c,c,c,c,CK,CK,CKC,KC,CKC,C,C,C,,C,,,C,C,C,K,K,K,K,K,3,3,3,2,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,CVC,CVC,CVC,VC,CVC,2,2,2,1,2,A,NN,F,2,terrassenartig,sekunda
mig,ø,g,ig,mig,rmig,ermig,C,KC,CKC,CCKC,KCCKC,noacc,ter,ø,t,te,ter,terr,terra,C,CK,CKC,CKCK,CKCKC,ø,7,10,10,11,12,3,5,3,3,4,1,light,light,schwa,light,light,c,c,c,c,c,CK,CK,CKC,CKC,CKC,C,C,C,C,C,,,C,C,C,K,K,K,K,K,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,CVC,2,2,2,2,2,A,NN,F,2,terrassenfoermig,sekunda
al,al,l,al,ial,rial,orial,C,LC,LLC,CLLC,LCLLC,ø,ter,ø,t,te,ter,terr,terri,C,CK,CKC,CKCL,CKCLC,ø,7,12,7,12,14,3,6,3,6,7,1,light,light,light,light,light,c,o,o,o,c,CK,CL,CL,CL,LC,C,C,C,C,,,,,,C,K,L,L,L,L,3,2,2,2,2,1,0,0,0,1,1,1,1,1,0,1,2,2,2,2,CVC,CVV,CVV,CVV,VVC,2,0,0,0,0,A,R,F,1,territorial,ultima
um,um,m,um,ium,rium,orium,C,KC,LKC,CLKC,LCLKC,ø,Ter,ø,T,Te,Ter,Terr,Terri,C,CK,CKC,CKCL,CKCLC,ø,7,12,7,12,11,3,6,3,6,5,0,light,light,light,light,light,c,o,o,o,c,CK,CL,CL,CL,KC,C,C,C,C,,,,,,C,K,L,L,L,K,3,2,2,2,2,1,0,0,0,1,1,1,1,1,0,1,2,2,2,1,CVC,CVV,CVV,CVV,VC,2,0,0,0,1,N,ø,T,0,Territorium,antepaenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,te,ø,t,te,tes,test,testa,C,CK,CKC,CKCC,CKCCK,ø,8,7,12,11,13,2,3,4,5,4,1,light,light,light,light,light,c,c,c,o,c,CKC,CK,CKC,CL,CKC,C,C,C,C,C,C,,C,,C,K,K,K,L,K,2,3,3,2,5,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,CVC,CVC,CVC,CVV,CVC,2,2,2,0,2,A,N,F,1,testamentarisch,paenultima
um,um,m,um,ium,nium,onium,C,KC,LKC,CLKC,LCLKC,ø,Te,ø,T,Te,Tes,Test,Testi,C,CK,CKC,CKCC,CKCCL,ø,8,9,9,11,11,2,4,4,5,5,0,light,light,light,light,light,c,o,o,o,c,CKC,CL,CL,CL,KC,C,C,C,C,,C,,,,C,K,L,L,L,K,2,3,2,2,2,1,0,0,0,1,1,1,1,1,0,1,2,2,2,1,CVC,CVV,CVV,CVV,VC,2,0,0,0,1,N,ø,T,0,Testimonium,antepaenultima
strie,ø,e,ie,rie,trie,strie,L,CL,CCL,CCCL,KCCCL,ø,Tex,ø,T,Te,Tex,Text,Texti,C,CK,CKC,CKCC,CKCCC,ø,9,13,11,10,13,2,4,5,3,4,0,heavy,light,light,light,light,c,c,c,c,o,CKCC,CLC,KC,CKC,CCL,C,C,,C,CC,CC,C,C,C,,K,L,K,K,L,3,3,2,2,5,2,1,1,1,0,1,1,0,1,2,1,2,1,1,2,CVCC,CVVC,VC,CVC,CCVV,3,1,1,2,1,N,AN,T,2,Textilindustrie,sekunda
bend,ø,d,nd,end,bend,abend,C,CC,KCC,CKCC,LCKCC,ø,The,ø,T,Th,The,Thea,Theat,C,CL,CLL,CLLC,CLLCK,ø,7,10,11,10,11,3,10,3,10,2,0,light,light,schwa,light,schwa,o,o,c,o,c,CL,L,CKC,L,CKCC,C,,C,,C,,,C,,CC,L,L,K,L,K,3,1,3,1,4,0,0,1,0,2,1,0,1,0,1,2,2,1,2,1,CVV,VV,CVC,VV,CVCC,0,0,2,0,3,N,NN,T,2,Theaterabend,sekunda
te,ø,e,te,rte,arte,karte,K,CK,CCK,KCCK,CKCCK,ø,The,ø,T,Th,The,Thea,Theat,C,CL,CLL,CLLC,CLLCK,ø,7,10,11,11,7,3,10,3,3,3,0,light,light,schwa,light,schwa,o,o,c,c,o,CL,L,CKC,CKC,CK,C,,C,C,C,,,C,C,,L,L,K,K,K,3,1,3,3,2,0,0,1,1,0,1,0,1,1,1,2,2,1,1,1,CVV,VV,CVC,CVC,CV,0,0,2,2,1,N,NN,T,2,Theaterkarte,sekunda
se,ø,e,se,sse,asse,kasse,K,CK,KCK,CKCK,CCKCK,ø,The,ø,T,Th,The,Thea,Theat,C,CL,CLL,CLLC,CLLCK,ø,7,10,11,7,7,3,10,3,3,3,-1,light,light,schwa,light,schwa,o,o,c,c,o,CL,L,CKC,CK,CK,C,,C,C,C,,,C,,,L,L,K,K,K,3,1,3,3,2,0,0,1,1,0,1,0,1,1,1,2,2,1,1,1,CVV,VV,CVC,CVC,CV,0,0,2,2,1,N,NN,T,2,Theaterkasse,sekunda
be,ø,e,be,obe,robe,probe,K,CK,LCK,CLCK,CCLCK,ø,The,ø,T,Th,The,Thea,Theat,C,CL,CLL,CLLC,CLLCK,ø,7,10,11,11,7,3,10,3,3,3,0,light,light,schwa,light,schwa,o,o,c,o,o,CL,L,CKC,CCL,CK,C,,C,CC,C,,,C,,,L,L,K,L,K,3,1,3,3,2,0,0,1,0,0,1,0,1,2,1,2,2,1,2,1,CVV,VV,CVC,CCVV,CV,0,0,2,1,1,N,NN,T,2,Theaterprobe,sekunda
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,the,ø,t,th,the,them,thema,C,CL,CLC,CLCK,CLCKC,ø,7,9,9,9,13,3,4,4,4,4,1,light,light,light,light,schwa,o,c,o,o,c,CL,CK,CL,CL,CKC,C,C,C,C,C,,,,,C,L,K,L,L,K,3,2,2,3,3,0,1,0,0,1,1,1,1,1,1,2,1,2,2,1,CVV,CVC,CVV,CVV,CVC,0,2,0,0,2,V,N,F,1,thematisieren,paenultima
ker,ø,r,er,ker,iker,tiker,C,KC,CKC,LCKC,CLCKC,ø,The,ø,T,Th,The,Theo,Theor,C,CL,CLL,CLLC,CLLCL,ø,7,6,10,9,11,3,6,5,4,3,1,light,light,light,light,schwa,o,o,o,o,c,CL,L,CL,CL,CKC,C,,C,C,C,,,,,C,L,L,L,L,K,3,1,2,2,3,0,0,0,0,1,1,0,1,1,1,2,2,2,2,1,CVV,VV,CVV,CVV,CVC,0,0,0,0,2,N,R,T,1,Theoretiker,antepaenultima
kum,ø,m,um,kum,ikum,tikum,C,KC,CKC,LCKC,CLCKC,ø,The,ø,T,Th,The,Ther,Thera,C,CL,CLC,CLCK,CLCKC,ø,7,10,11,9,12,3,5,5,4,4,0,light,light,light,light,light,o,c,o,o,c,CL,CK,CD,CL,CKC,C,C,C,C,C,,,,,C,L,K,D,L,K,3,2,3,2,3,0,1,0,0,1,1,1,1,1,1,2,1,2,2,1,CVV,CVC,CVV,CVV,CVC,0,2,0,0,2,N,N,T,1,Therapeutikum,antepaenultima
mik,ø,k,ik,mik,amik,namik,C,KC,CKC,LCKC,CLCKC,noacc,Ther,ø,T,Th,The,Ther,Therm,C,CK,CKC,CKCC,CKCCL,ø,11,9,9,13,12,3,4,4,6,4,0,light,light,light,light,light,c,o,o,o,c,CKC,CL,CL,CL,CKC,C,C,C,C,C,C,,,,C,K,L,L,L,K,4,2,2,2,3,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,N,N,T,1,Thermodynamik,paenultima
misch,ø,h,ch,sch,isch,misch,C,KC,CKC,LCKC,CLCKC,ø,ther,ø,t,th,the,ther,therm,C,CK,CKC,CKCC,CKCCL,ø,11,9,9,13,12,3,4,4,6,4,0,light,light,light,light,light,c,o,o,o,c,CKC,CL,CL,CL,CKC,C,C,C,C,C,C,,,,C,K,L,L,L,K,4,2,2,2,5,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,A,A,F,1,thermodynamisch,paenultima
trisch,ø,h,ch,sch,isch,risch,C,KC,CKC,CCKC,CCCKC,ø,ther,ø,t,th,the,ther,therm,C,CK,CKC,CKCC,CKCCL,ø,11,9,6,11,14,3,4,6,3,3,0,light,light,light,light,light,c,o,o,c,c,CKC,CL,L,CKC,CCKC,C,C,,C,CC,C,,,C,C,K,L,L,K,K,4,2,1,3,6,1,0,0,1,1,1,1,0,1,2,1,2,2,1,1,CVC,CVV,VV,CVC,CCVC,2,0,0,2,3,A,A,F,1,thermoelektrisch,paenultima
