syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority_ratio0,sonority_ratio1,sonority_dir,syl_weight0,syl_weight1,syl_open0,syl_open1,syl_phoncat0,syl_phoncat1,onset_phoncat0,onset_phoncat1,koda_phoncat0,koda_phoncat1,nucleus_phoncat0,nucleus_phoncat1,syl_len0,syl_len1,koda_len0,koda_len1,onset_len0,onset_len1,nucleus_len0,nucleus_len1,syl_cv0,syl_cv1,cv_ratio0,cv_ratio1,pos,comp_struct,nomen,comp_len,Word,stress_class
en,ø,n,en,uen,euen,reuen,C,KC,DKC,CDKC,CCDKC,ø,fre2,ø,f,fr,fre,freu,freue,C,CC,CCD,CCDK,CCDKC,ø,15,9,5,4,-3,light,schwa,o,c,CCD,KC,CC,,,C,D,K,4,2,0,1,2,0,2,1,CCVV,VC,1,1,V,A,F,1,freuen,paenultima
de,ø,e,de,ude,eude,reude,K,CK,DCK,CDCK,CCDCK,ø,Freu,ø,F,Fr,Fre,Freu,Freud,C,CC,CCD,CCDC,CCDCK,ø,15,7,5,3,-4,light,schwa,o,o,CCD,CK,CC,C,,,D,K,4,2,0,0,2,1,2,1,CCVV,CV,1,1,N,N,T,1,Freude,paenultima
dig,ø,g,ig,dig,udig,eudig,C,KC,CKC,DCKC,CDCKC,noacc,freu,ø,f,fr,fre,freu,freud,C,CC,CCD,CCDC,CCDCK,ø,15,10,5,3,-2,light,light,o,c,CCD,CKC,CC,C,,C,D,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,A,N,F,1,freudig,paenultima
los,los,s,os,los,dlos,udlos,C,LC,CLC,CCLC,DCCLC,ø,freud,ø,f,fr,fre,freu,freud,C,CC,CCD,CCDC,CCDCC,ø,16,11,4,3,-2,light,light,c,c,CCDC,CLC,CC,C,C,C,D,L,5,3,1,1,2,1,2,2,CCVVC,CVVC,1,1,A,N,F,1,freudlos,paenultima
din,ø,n,in,din,ndin,undin,C,KC,CKC,CCKC,DCCKC,ø,Freun,ø,F,Fr,Fre,Freu,Freun,C,CC,CCD,CCDC,CCDCC,ø,18,12,4,4,-3,light,light,c,c,CCDC,CKC,CC,C,C,C,D,K,5,3,1,1,2,1,2,1,CCVVC,CVC,1,2,N,N,T,1,Freundin,paenultima
lich,ø,h,ch,ich,lich,dlich,C,KC,CKC,CCKC,CCCKC,noacc,freund,ø,f,fr,fre,freu,freun,C,CC,CCD,CCDC,CCDCC,ø,19,13,3,4,-3,heavy,light,c,c,CCDCC,CKC,CC,C,CC,C,D,K,6,4,2,1,2,1,2,1,CCVVCC,CVC,2,2,A,N,F,1,freundlich,paenultima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,ø,Freund,ø,F,Fr,Fre,Freu,Freun,C,CC,CCD,CCDC,CCDCC,ø,19,9,3,2,-5,heavy,heavy,c,c,CCDCC,CKCC,CC,C,CC,CC,D,K,6,6,2,2,2,1,2,1,CCVVCC,CVCC,2,3,N,N,T,1,Freundschaft,paenultima
vel,ø,l,el,vel,evel,revel,C,KC,CKC,LCKC,CLCKC,ø,fre,ø,f,fr,fre,frev,freve,C,CC,CCL,CCLC,CCLCK,ø,11,11,3,3,0,light,schwa,o,c,CCL,CKC,CC,C,,C,L,K,3,3,0,1,2,1,2,1,CCVV,CVC,1,2,A,N,F,1,frevel,paenultima
veln,ø,n,ln,eln,veln,eveln,C,CC,KCC,CKCC,LCKCC,ø,fre,ø,f,fr,fre,frev,freve,C,CC,CCL,CCLC,CCLCK,ø,11,14,3,3,2,light,schwa,o,c,CCL,CKCC,CC,C,,CC,L,K,3,4,0,2,2,1,2,1,CCVV,CVCC,1,3,V,N,F,1,freveln,paenultima
vel,ø,l,el,vel,evel,revel,C,KC,CKC,LCKC,CLCKC,ø,Fre,ø,F,Fr,Fre,Frev,Freve,C,CC,CCL,CCLC,CCLCK,ø,11,11,3,3,0,light,schwa,o,c,CCL,CKC,CC,C,,C,L,K,3,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,N,T,1,Frevel,paenultima
ler,ler,r,er,ler,vler,evler,C,KC,CKC,CCKC,LCCKC,ø,Frev,ø,F,Fr,Fre,Frev,Frevl,C,CC,CCL,CCLC,CCLCC,ø,11,15,3,3,2,light,schwa,o,c,CCL,CCKC,CC,CC,,C,L,K,4,3,0,1,2,2,2,1,CCVV,CCVC,1,3,N,V,T,1,Frevler,paenultima
den,ø,n,en,den,eden,ieden,C,KC,CKC,LCKC,CLCKC,ø,frie,ø,f,fr,fri,frie,fried,C,CC,CCL,CCLC,CCLCK,ø,13,10,4,3,-1,light,schwa,o,c,CCL,CKC,CC,C,,C,L,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,V,V,F,1,frieden,paenultima
de,ø,e,de,ede,iede,riede,K,CK,LCK,CLCK,CCLCK,ø,Frie,ø,F,Fr,Fri,Frie,Fried,C,CC,CCL,CCLC,CCLCK,ø,13,7,4,3,-3,light,schwa,o,o,CCL,CK,CC,C,,,L,K,4,2,0,0,2,1,2,1,CCVV,CV,1,1,N,N,T,1,Friede,paenultima
den,ø,n,en,den,eden,ieden,C,KC,CKC,LCKC,CLCKC,ø,Frie,ø,F,Fr,Fri,Frie,Fried,C,CC,CCL,CCLC,CCLCK,ø,13,10,4,3,-1,light,schwa,o,c,CCL,CKC,CC,C,,C,L,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,N,N,T,1,Frieden,paenultima
hof,ø,f,of,hof,dhof,edhof,C,LC,CLC,CCLC,LCCLC,ø,Fried,ø,F,Fr,Fri,Frie,Fried,C,CC,CCL,CCLC,CCLCC,ø,14,8,3,2,-3,light,light,c,c,CCLC,CLC,CC,C,C,C,L,L,5,3,1,1,2,1,2,2,CCVVC,CVVC,1,1,N,NN,T,2,Friedhof,paenultima
lich,ø,h,ch,ich,lich,dlich,C,KC,CKC,CCKC,LCCKC,noacc,fried,ø,f,fr,fri,frie,fried,C,CC,CCL,CCLC,CCLCC,ø,14,13,3,4,0,light,light,c,c,CCLC,CKC,CC,C,C,C,L,K,5,4,1,1,2,1,2,1,CCVVC,CVC,1,2,A,N,F,1,friedlich,paenultima
los,los,s,os,los,dlos,edlos,C,LC,CLC,CCLC,LCCLC,ø,fried,ø,f,fr,fri,frie,fried,C,CC,CCL,CCLC,CCLCC,ø,14,11,3,3,-1,light,light,c,c,CCLC,CLC,CC,C,C,C,L,L,5,3,1,1,2,1,2,2,CCVVC,CVVC,1,1,A,N,F,1,friedlos,paenultima
voll,ø,l,ll,oll,voll,dvoll,C,KC,CKC,CCKC,LCCKC,ø,fried,ø,f,fr,fri,frie,fried,C,CC,CCL,CCLC,CCLCC,ø,14,11,3,3,-1,light,light,c,c,CCLC,CKC,CC,C,C,C,L,K,5,4,1,1,2,1,2,1,CCVVC,CVC,1,2,A,NA,F,2,friedvoll,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,frie,ø,f,fr,fri,frie,frier,C,CC,CCL,CCLC,CCLCK,ø,13,13,4,4,0,light,schwa,o,c,CCL,CKC,CC,C,,C,L,K,4,3,0,1,2,1,2,1,CCVV,CVC,1,2,V,V,F,1,frieren,paenultima
se,ø,e,se,ese,iese,riese,K,CK,LCK,CLCK,CCLCK,ø,Frie,ø,F,Fr,Fri,Frie,Fries,C,CC,CCL,CCLC,CCLCK,ø,13,7,4,3,-3,light,schwa,o,o,CCL,CK,CC,C,,,L,K,4,2,0,0,2,1,2,1,CCVV,CV,1,1,N,N,T,1,Friese,paenultima
gid,ø,d,id,gid,igid,rigid,C,LC,CLC,LCLC,CLCLC,ø,fri,ø,f,fr,fri,frig,frigi,C,CC,CCL,CCLC,CCLCL,ø,13,10,4,3,-1,light,light,o,c,CCL,CLC,CC,C,,C,L,L,3,3,0,1,2,1,2,2,CCVV,CVVC,1,1,A,ø,F,0,frigid,ultima
schen,ø,n,en,hen,chen,schen,C,KC,CKC,KCKC,CKCKC,ø,fri,ø,f,fr,fri,fris,frisc,C,CC,CCK,CCKC,CCKCK,ø,13,10,4,3,-1,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,3,5,1,1,2,1,1,1,CCVC,CVC,3,2,V,A,F,1,frischen,paenultima
schauf,ø,f,uf,auf,hauf,chauf,C,DC,CDC,KCDC,CKCDC,ø,fri,ø,f,fr,fri,fris,frisc,C,CC,CCK,CCKC,CCKCD,ø,14,11,3,5,-1,light,light,c,c,CCKC,DC,CC,,C,C,K,D,3,6,1,1,2,0,1,2,CCVC,VVC,3,0,ADV,ø,F,2,frischauf,ultima
sche,ø,e,he,che,sche,ische,K,CK,KCK,CKCK,CCKCK,ø,Fri,ø,F,Fr,Fri,Fris,Frisc,C,CC,CCK,CCKC,CCKCK,ø,13,7,4,3,-3,light,schwa,c,o,CCK,CK,CC,C,,,K,K,3,4,1,0,2,1,1,1,CCVC,CV,3,1,N,A,T,1,Frische,paenultima
s3r,ø,r,er,oer,soer,isoer,C,LC,CLC,LCLC,CLCLC,ø,Fri,ø,F,Fr,Fri,Fris,Friso,C,CC,CCL,CCLC,CCLCL,ø,13,11,4,3,-1,light,light,o,c,CCL,CLC,CC,C,,C,L,L,3,3,0,1,2,1,2,2,CCVV,CVVC,1,1,N,R,T,1,Frisoer,ultima
los,los,s,os,los,tlos,stlos,C,LC,CLC,CCLC,CCCLC,ø,frist,ø,f,fr,fri,fris,frist,C,CC,CCK,CCKC,CCKCC,ø,15,11,3,3,-2,heavy,light,c,c,CCKCC,CLC,CC,C,CC,C,K,L,5,3,2,1,2,1,1,2,CCVCC,CVVC,4,1,A,N,F,1,fristlos,paenultima
sur,ø,r,ur,sur,isur,risur,C,LC,CLC,LCLC,CLCLC,ø,Fri,ø,F,Fr,Fri,Fris,Frisu,C,CC,CCL,CCLC,CCLCL,ø,13,13,4,4,0,light,light,o,c,CCL,CLC,CC,C,,C,L,L,3,3,0,1,2,1,2,2,CCVV,CVVC,1,1,N,R,T,1,Frisur,ultima
te,ø,e,te,tte,itte,ritte,K,CK,KCK,CKCK,CCKCK,ø,Frit,ø,F,Fr,Fri,Frit,Fritt,C,CC,CCK,CCKC,CCKCK,ø,13,7,4,3,-3,light,schwa,c,o,CCK,CK,CC,C,,,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,N,T,1,Fritte,paenultima
vol,ø,l,ol,vol,ivol,rivol,C,LC,CLC,LCLC,CLCLC,ø,fri,ø,f,fr,fri,friv,frivo,C,CC,CCL,CCLC,CCLCL,ø,13,11,4,3,-1,light,light,o,c,CCL,CLC,CC,C,,C,L,L,3,3,0,1,2,1,2,2,CCVV,CVVC,1,1,A,ø,F,0,frivol,ultima
lich,ø,h,ch,ich,lich,hlich,C,KC,CKC,LCKC,CLCKC,noacc,fr3h,ø,f,fr,fro,froe,froeh,C,CC,CCL,CCLC,CCLCK,ø,11,13,3,4,1,light,light,o,c,CCL,CKC,CC,C,,C,L,K,4,4,0,1,2,1,2,1,CCVV,CVC,1,2,A,A,F,1,froehlich,paenultima
sinn,ø,n,nn,inn,sinn,hsinn,C,KC,CKC,LCKC,CLCKC,ø,Froh,ø,F,Fr,Fro,Froh,Frohs,C,CC,CCL,CCLC,CCLCK,ø,11,12,3,4,1,light,light,o,c,CCL,CKC,CC,C,,C,L,K,4,4,0,1,2,1,2,1,CCVV,CVC,1,2,N,AN,T,2,Frohsinn,paenultima
men,ø,n,en,men,mmen,ommen,C,KC,CKC,KCKC,CKCKC,ø,from,ø,f,fr,fro,from,fromm,C,CC,CCK,CCKC,CCKCK,ø,11,12,3,4,1,light,schwa,c,c,CCK,CKC,CC,C,,C,K,K,4,3,1,1,2,1,1,1,CCVC,CVC,3,2,V,N,F,1,frommen,paenultima
me,ø,e,me,mme,omme,romme,K,CK,KCK,CKCK,CCKCK,ø,From,ø,F,Fr,Fro,From,Fromm,C,CC,CCK,CCKC,CCKCK,ø,11,9,3,4,-1,light,schwa,c,o,CCK,CK,CC,C,,,K,K,4,2,1,0,2,1,1,1,CCVC,CV,3,1,N,A,T,1,Fromme,paenultima
meln,ø,n,ln,eln,meln,mmeln,C,CC,KCC,CKCC,KCKCC,ø,fr3m,ø,f,fr,fro,froe,froem,C,CC,CCK,CCKC,CCKCK,ø,11,16,3,4,3,light,schwa,c,c,CCK,CKCC,CC,C,,CC,K,K,4,4,1,2,2,1,1,1,CCVC,CVCC,3,3,V,A,F,1,froemmeln,paenultima
heit,heit,t,it,eit,heit,mheit,C,DC,CDC,CCDC,KCCDC,ø,Fromm,ø,F,Fr,Fro,From,Fromm,C,CC,CCK,CCKC,CCKCC,ø,14,12,3,4,-1,light,light,c,c,CCKC,CDC,CC,C,C,C,K,D,5,4,1,1,2,1,1,2,CCVC,CVVC,3,1,N,A,T,1,Frommheit,paenultima
nen,ø,n,en,nen,enen,oenen,C,KC,CKC,LCKC,CLCKC,ø,fr3,ø,f,fr,fro,froe,froen,C,CC,CCL,CCLC,CCLCK,ø,11,12,3,4,1,light,schwa,o,c,CCL,CKC,CC,C,,C,L,K,3,3,0,1,2,1,2,1,CCVV,CVC,1,2,V,N,F,1,froenen,paenultima
tal,ø,l,al,tal,ntal,ontal,C,LC,CLC,CCLC,KCCLC,ø,fron,ø,f,fr,fro,fron,front,C,CC,CCK,CCKC,CCKCC,ø,14,15,3,5,1,light,light,c,c,CCKC,CLC,CC,C,C,C,K,L,4,3,1,1,2,1,1,2,CCVC,CVVC,3,1,A,N,F,1,frontal,ultima
laich,ø,h,ch,ich,aich,laich,C,DC,CDC,CCDC,KCCDC,ø,Frosch,ø,F,Fr,Fro,Fros,Frosc,C,CC,CCK,CCKC,CCKCC,ø,12,15,3,5,2,light,light,c,c,CCKC,CDC,CC,C,C,C,K,D,6,5,1,1,2,1,1,2,CCVC,CVVC,3,1,N,NN,T,2,Froschlaich,paenultima
mann,ø,n,nn,ann,mann,hmann,C,KC,CKC,CCKC,KCCKC,ø,Frosch,ø,F,Fr,Fro,Fros,Frosc,C,CC,CCK,CCKC,CCKCC,ø,12,12,3,4,0,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,6,4,1,1,2,1,1,1,CCVC,CVC,3,2,N,N,T,1,Froschmann,paenultima
sten,ø,n,en,ten,sten,osten,C,KC,CKC,CCKC,KCCKC,ø,fro,ø,f,fr,fro,fros,frost,C,CC,CCK,CCKC,CCKCC,ø,12,10,3,3,-1,light,schwa,c,c,CCKC,CKC,CC,C,C,C,K,K,3,4,1,1,2,1,1,1,CCVC,CVC,3,2,V,V,F,1,frosten,paenultima
steln,ø,n,ln,eln,teln,steln,C,CC,KCC,CKCC,CCKCC,ø,fr3,ø,f,fr,fro,froe,froes,C,CC,CCK,CCKC,CCKCC,ø,12,14,3,3,1,light,schwa,c,c,CCKC,CKCC,CC,C,C,CC,K,K,3,5,1,2,2,1,1,1,CCVC,CVCC,3,3,V,V,F,1,froesteln,paenultima
stig,ø,g,ig,tig,stig,ostig,C,KC,CKC,CCKC,KCCKC,noacc,fro,ø,f,fr,fro,fros,frost,C,CC,CCK,CCKC,CCKCC,ø,12,10,3,3,-1,light,light,c,c,CCKC,CKC,CC,C,C,C,K,K,3,4,1,1,2,1,1,1,CCVC,CVC,3,2,A,N,F,1,frostig,paenultima
klar,ø,r,ar,lar,klar,tklar,C,LC,CLC,CCLC,CCCLC,ø,frost,ø,f,fr,fro,fros,frost,C,CC,CCK,CCKC,CCKCC,ø,13,19,2,4,3,heavy,light,c,c,CCKCC,CCLC,CC,CC,CC,C,K,L,5,4,2,1,2,2,1,2,CCVCC,CCVVC,4,1,A,NA,F,2,frostklar,paenultima
schutz,ø,z,tz,utz,hutz,chutz,A,KA,CKA,CCKA,CCCKA,ø,Frost,ø,F,Fr,Fro,Fros,Frost,C,CC,CCK,CCKC,CCKCC,ø,13,10,2,3,-1,heavy,light,c,c,CCKCC,CKA,CC,C,CC,A,K,K,5,6,2,1,2,1,1,1,CCVCC,CVC,4,2,N,NN,T,2,Frostschutz,paenultima
tee,ø,e,ee,tee,ttee,ottee,L,CL,KCL,CKCL,CCKCL,ø,Frot,ø,F,Fr,Fro,Frot,Frott,C,CC,CCK,CCKC,CCKCL,ø,11,7,3,3,-2,light,light,c,o,CCK,CL,CC,C,,,K,L,4,3,1,0,2,1,1,2,CCVC,CVV,3,0,N,ø,T,0,Frottee,ultima
ten,ø,n,en,ten,hten,chten,C,KC,CKC,CCKC,LCCKC,ø,fruch,ø,f,fr,fru,fruc,fruch,C,CC,CCL,CCLC,CCLCC,ø,14,10,3,3,-2,light,schwa,c,c,CCLC,CKC,CC,C,C,C,L,K,5,3,1,1,2,1,2,1,CCVVC,CVC,1,2,V,N,F,1,fruchten,paenultima
bar,bar,r,ar,bar,tbar,htbar,C,LC,CLC,CCLC,CCCLC,ø,frucht,ø,f,fr,fru,fruc,fruch,C,CC,CCL,CCLC,CCLCC,ø,15,15,3,5,0,heavy,light,c,c,CCLCC,CLC,CC,C,CC,C,L,L,6,3,2,1,2,1,2,2,CCVVCC,CVVC,2,1,A,V,F,1,fruchtbar,paenultima
chen,chen,n,en,hen,chen,tchen,C,KC,CKC,CCKC,CCCKC,ø,Fr2cht,ø,F,Fr,Fru,Frue,Fruec,C,CC,CCL,CCLC,CCLCC,ø,15,10,3,3,-2,heavy,schwa,c,c,CCLCC,CKC,CC,C,CC,C,L,K,6,4,2,1,2,1,2,1,CCVVCC,CVC,2,2,N,N,T,1,Fruechtchen,paenultima
tig,ø,g,ig,tig,htig,chtig,C,KC,CKC,CCKC,LCCKC,noacc,fruch,ø,f,fr,fru,fruc,fruch,C,CC,CCL,CCLC,CCLCC,ø,14,10,3,3,-2,light,light,c,c,CCLC,CKC,CC,C,C,C,L,K,5,3,1,1,2,1,2,1,CCVVC,CVC,1,2,A,N,F,1,fruchtig,paenultima
los,los,s,os,los,tlos,htlos,C,LC,CLC,CCLC,CCCLC,ø,frucht,ø,f,fr,fru,fruc,fruch,C,CC,CCL,CCLC,CCLCC,ø,15,11,3,3,-2,heavy,light,c,c,CCLCC,CLC,CC,C,CC,C,L,L,6,3,2,1,2,1,2,2,CCVVCC,CVVC,2,1,A,N,F,1,fruchtlos,paenultima
gal,ø,l,al,gal,ugal,rugal,C,LC,CLC,LCLC,CLCLC,ø,fru,ø,f,fr,fru,frug,fruga,C,CC,CCL,CCLC,CCLCL,ø,13,15,4,5,1,light,light,o,c,CCL,CLC,CC,C,,C,L,L,3,3,0,1,2,1,2,2,CCVV,CVVC,1,1,A,ø,F,0,frugal,ultima
auf,ø,f,uf,auf,hauf,ehauf,C,DC,LDC,CLDC,CCLDC,ø,fr2h,ø,f,fr,fru,frue,frueh,C,CC,CCL,CCLD,CCLDC,ø,13,11,4,5,-1,light,light,o,c,CCL,DC,CC,,,C,L,D,4,3,0,1,2,0,2,2,CCVV,VVC,1,0,ADV,ø,F,2,fruehauf,paenultima
he,ø,e,he,ehe,uehe,ruehe,K,LK,CLK,CCLK,ø,ø,Fr2,ø,F,Fr,Fru,Frue,Frueh,C,CC,CCL,CCLK,ø,ø,13,6,4,6,-3,light,schwa,o,o,CCL,K,CC,,,,L,K,3,2,0,0,2,0,2,1,CCVV,V,1,0,N,A,T,1,Fruehe,paenultima
her,ø,r,er,her,eher,ueher,C,KC,LKC,CLKC,CCLKC,ø,fr2,ø,f,fr,fru,frue,frueh,C,CC,CCL,CCLK,CCLKC,ø,13,10,4,5,-1,light,schwa,o,c,CCL,KC,CC,,,C,L,K,3,3,0,1,2,0,2,1,CCVV,VC,1,1,A,F,F,1,frueher,paenultima
jahr,ø,r,hr,ahr,jahr,hjahr,C,LC,CLC,LCLC,CLCLC,ø,Fr2h,ø,F,Fr,Fru,Frue,Frueh,C,CC,CCL,CCLC,CCLCL,ø,13,20,4,6,4,light,light,o,c,CCL,CLC,CC,C,,C,L,L,4,4,0,1,2,1,2,2,CCVV,CVVC,1,1,N,AN,T,2,Fruehjahr,paenultima
ling,ling,g,ng,ing,ling,hling,C,KC,CKC,LCKC,CLCKC,noacc,Fr2h,ø,F,Fr,Fru,Frue,Frueh,C,CC,CCL,CCLC,CCLCK,ø,13,15,4,5,1,light,light,o,c,CCL,CKC,CC,C,,C,L,K,4,4,0,1,2,1,2,1,CCVV,CVC,1,2,N,A,T,1,Fruehling,paenultima
reif,ø,f,if,eif,reif,hreif,C,DC,CDC,LCDC,CLCDC,ø,fr2h,ø,f,fr,fru,frue,frueh,C,CC,CCL,CCLC,CCLCD,ø,13,15,4,5,1,light,light,o,c,CCL,CDC,CC,C,,C,L,D,4,4,0,1,2,1,2,2,CCVV,CVVC,1,1,A,AA,F,2,fruehreif,paenultima
st2ck,ø,k,ck,eck,ueck,tueck,C,KC,CKC,CCKC,LCCKC,ø,Fr2h,ø,F,Fr,Fru,Frue,Frueh,C,CC,CCL,CCLC,CCLCC,ø,13,11,4,2,-1,light,light,o,c,CCL,CCKC,CC,CC,,C,L,K,4,5,0,1,2,2,2,1,CCVV,CCVC,1,3,N,AN,T,2,Fruehstueck,paenultima
sig,ø,g,ig,sig,hsig,chsig,C,KC,CKC,CCKC,KCCKC,noacc,fuch,ø,f,fu,fuc,fuch,fuchs,C,CK,CKC,CKCC,CKCCK,ø,10,10,3,3,0,light,light,c,c,CKC,CKC,C,C,C,C,K,K,4,3,1,1,1,1,1,1,CVC,CVC,2,2,A,N,F,1,fuchsig,paenultima
rot,ø,t,ot,rot,srot,hsrot,C,LC,CLC,CCLC,CCCLC,ø,fuchs,ø,f,fu,fuc,fuch,fuchs,C,CK,CKC,CKCC,CKCCC,ø,11,11,2,3,0,heavy,light,c,c,CKCC,CLC,C,C,CC,C,K,L,5,3,2,1,1,1,1,2,CVCC,CVVC,3,1,A,NA,F,2,fuchsrot,paenultima
schwanz,ø,z,nz,anz,wanz,hwanz,A,CA,KCA,CKCA,CCKCA,ø,Fuchs,ø,F,Fu,Fuc,Fuch,Fuchs,C,CK,CKC,CKCC,CKCCC,ø,11,12,2,2,1,heavy,heavy,c,c,CKCC,CCKCA,C,CC,CC,CA,K,K,5,7,2,2,1,2,1,1,CVCC,CCVCC,3,4,N,NN,T,2,Fuchsschwanz,paenultima
teln,ø,n,ln,eln,teln,hteln,C,CC,KCC,CKCC,CCKCC,ø,fuch,ø,f,fu,fuc,fuch,fucht,C,CK,CKC,CKCC,CKCCK,ø,10,14,3,3,2,light,schwa,c,c,CKC,CKCC,C,C,C,CC,K,K,4,4,1,2,1,1,1,1,CVC,CVCC,2,3,V,N,F,1,fuchteln,paenultima
tel,ø,l,el,tel,htel,chtel,C,KC,CKC,CCKC,KCCKC,ø,Fuch,ø,F,Fu,Fuc,Fuch,Fucht,C,CK,CKC,CKCC,CKCCK,ø,10,11,3,3,1,light,schwa,c,c,CKC,CKC,C,C,C,C,K,K,4,3,1,1,1,1,1,1,CVC,CVC,2,2,N,N,T,1,Fuchtel,paenultima
gen,ø,n,en,gen,ugen,fugen,C,KC,CKC,LCKC,CLCKC,ø,fu,ø,f,fu,fug,fuge,fugen,C,CL,CLC,CLCK,CLCKC,ø,9,10,4,3,1,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,V,N,F,1,fugen,paenultima
gen,ø,n,en,gen,egen,uegen,C,KC,CKC,LCKC,CLCKC,ø,f2,ø,f,fu,fue,fueg,fuege,C,CL,CLC,CLCK,CLCKC,ø,9,10,4,3,1,light,schwa,o,c,CL,CKC,C,C,,C,L,K,2,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,fuegen,paenultima
ge,ø,e,ge,uge,Fuge,ø,K,CK,LCK,CLCK,ø,ø,Fu,ø,F,Fu,Fug,Fuge,ø,C,CL,CLC,CLCK,ø,ø,9,7,4,3,-1,light,schwa,o,o,CL,CK,C,C,,,L,K,2,2,0,0,1,1,2,1,CVV,CV,0,1,N,V,T,1,Fuge,paenultima
lich,ø,h,ch,ich,lich,glich,C,KC,CKC,CCKC,LCCKC,noacc,f2g,ø,f,fu,fue,fueg,fuegl,C,CL,CLC,CLCC,CLCCK,ø,10,13,3,4,2,light,light,c,c,CLC,CKC,C,C,C,C,L,K,3,4,1,1,1,1,2,1,CVVC,CVC,1,2,ADV,V,F,1,fueglich,paenultima
sam,sam,m,am,sam,gsam,egsam,C,LC,CLC,CCLC,LCCLC,ø,f2g,ø,f,fu,fue,fueg,fuegs,C,CL,CLC,CLCC,CLCCL,ø,10,14,3,4,2,light,light,c,c,CLC,CLC,C,C,C,C,L,L,3,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,V,F,1,fuegsam,paenultima
gung,ø,g,ng,ung,gung,ugung,C,KC,CKC,LCKC,CLCKC,ø,Fu,ø,F,Fu,Fug,Fugu,Fugun,C,CL,CLC,CLCK,CLCKC,ø,9,12,4,4,2,light,light,o,c,CL,CKC,C,C,,C,L,K,2,4,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Fugung,paenultima
gung,ø,g,ng,ung,gung,egung,C,KC,CKC,LCKC,CLCKC,ø,F2,ø,F,Fu,Fue,Fueg,Fuegu,C,CL,CLC,CLCK,CLCKC,ø,9,12,4,4,2,light,light,o,c,CL,CKC,C,C,,C,L,K,2,4,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Fuegung,paenultima
len,ø,n,en,len,hlen,ehlen,C,KC,CKC,LCKC,CLCKC,ø,f2h,ø,f,fu,fue,fueh,fuehl,C,CL,CLC,CLCK,CLCKC,ø,9,13,4,4,2,light,schwa,o,c,CL,CKC,C,C,,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,V,V,F,1,fuehlen,paenultima
bar,bar,r,ar,bar,lbar,hlbar,C,LC,CLC,CCLC,LCCLC,ø,f2hl,ø,f,fu,fue,fueh,fuehl,C,CL,CLC,CLCC,CLCCL,ø,13,15,4,5,1,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,V,F,1,fuehlbar,paenultima
ler,ler,r,er,ler,hler,ehler,C,KC,CKC,LCKC,CLCKC,ø,F2h,ø,F,Fu,Fue,Fueh,Fuehl,C,CL,CLC,CLCK,CLCKC,ø,9,14,4,4,3,light,schwa,o,c,CL,CKC,C,C,,C,L,K,3,3,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Fuehler,paenultima
horn,ø,n,rn,orn,horn,lhorn,C,CC,KCC,CKCC,CCKCC,ø,F2hl,ø,F,Fu,Fue,Fueh,Fuehl,C,CL,CLC,CLCC,CLCCK,ø,13,14,4,3,1,light,heavy,c,c,CLC,CKCC,C,C,C,CC,L,K,4,4,1,2,1,1,2,1,CVVC,CVCC,1,3,N,VN,T,2,Fuehlhorn,paenultima
los,los,s,os,los,llos,hllos,C,LC,CLC,CCLC,LCCLC,ø,f2hl,ø,f,fu,fue,fueh,fuehl,C,CL,CLC,CLCC,CLCCL,ø,13,11,4,3,-1,light,light,c,c,CLC,CLC,C,C,C,C,L,L,4,3,1,1,1,1,2,2,CVVC,CVVC,1,1,A,V,F,1,fuehllos,paenultima
lung,ø,g,ng,ung,lung,hlung,C,KC,CKC,LCKC,CLCKC,ø,F2h,ø,F,Fu,Fue,Fueh,Fuehl,C,CL,CLC,CLCK,CLCKC,ø,9,15,4,5,3,light,light,o,c,CL,CKC,C,C,,C,L,K,3,4,0,1,1,1,2,1,CVV,CVC,0,2,N,V,T,1,Fuehlung,paenultima
