syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_open0,syl_open1,syl_open2,syl_phoncat0,syl_phoncat1,syl_phoncat2,onset_phoncat0,onset_phoncat1,onset_phoncat2,koda_phoncat0,koda_phoncat1,koda_phoncat2,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,syl_len0,syl_len1,syl_len2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,syl_cv0,syl_cv1,syl_cv2,cv_ratio0,cv_ratio1,cv_ratio2,pos,comp_struct,nomen,comp_len,Word,stress_class
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,schil,ø,s,sc,sch,schi,schil,C,CK,CKC,CKCK,CKCKC,9,10,13,4,5,4,2,light,schwa,light,c,o,c,CK,CK,CKC,C,C,C,,,C,K,K,K,5,2,5,1,0,1,1,1,1,1,1,1,CVC,CV,CVC,2,1,2,A,N,F,1,schillerisch,antepaenultima
re,ø,e,re,ere,aere,maere,K,CK,LCK,CLCK,LCLCK,Schi,ø,S,Sc,Sch,Schi,Schim,C,CL,CLC,CLCL,CLCLC,9,9,10,4,4,5,0,light,light,schwa,o,o,o,CL,CL,CK,C,C,C,,,,L,L,K,4,2,2,0,0,0,1,1,1,2,2,1,CVV,CVV,CV,0,0,1,N,N,T,1,Schimaere,paenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,schi,ø,s,sc,sch,schi,schim,C,CL,CLC,CLCL,CLCLC,9,9,13,4,4,4,2,light,light,light,o,o,c,CL,CL,CKC,C,C,C,,,C,L,L,K,4,2,5,0,0,1,1,1,1,2,2,1,CVV,CVV,CVC,0,0,2,A,N,F,1,schimaerisch,paenultima
lig,ø,g,ig,lig,elig,melig,C,KC,CKC,KCKC,CKCKC,schim,ø,s,sc,sch,schi,schim,C,CK,CKC,CKCK,CKCKC,9,9,13,4,4,4,2,light,schwa,light,c,o,c,CK,CK,CKC,C,C,C,,,C,K,K,K,5,2,3,1,0,1,1,1,1,1,1,1,CVC,CV,CVC,2,1,2,A,N,F,1,schimmelig,antepaenultima
se,ø,e,se,nse,anse,panse,K,CK,CCK,KCCK,CKCCK,Schim,ø,S,Sc,Sch,Schi,Schim,C,CK,CKC,CKCC,CKCCK,12,10,7,4,3,3,-3,light,light,schwa,c,c,o,CKC,CKC,CK,C,C,C,C,C,,K,K,K,5,3,2,1,1,0,1,1,1,1,1,1,CVC,CVC,CV,2,2,1,N,N,T,1,Schimpanse,paenultima
rei,ø,i,ei,rei,erei,ferei,D,CD,KCD,AKCD,CAKCD,Schimp,ø,S,Sc,Sch,Schi,Schim,C,CK,CKC,CKCA,CKCAK,12,7,14,4,3,7,1,light,schwa,light,c,o,o,CKC,AK,CD,C,A,C,C,,,K,K,D,6,2,3,1,0,0,1,1,1,1,1,2,CVC,CV,CVV,2,1,0,N,V,T,1,Schimpferei,ultima
rei,ø,i,ei,rei,erei,derei,D,CD,KCD,CKCD,CCKCD,Schin,ø,S,Sc,Sch,Schi,Schin,C,CK,CKC,CKCC,CKCCK,12,7,14,4,3,7,1,light,schwa,light,c,o,o,CKC,CK,CD,C,C,C,C,,,K,K,D,5,2,3,1,0,0,1,1,1,1,1,2,CVC,CV,CVV,2,1,0,N,V,T,1,Schinderei,ultima
schaft,schaft,t,ft,aft,haft,chaft,C,CC,KCC,CKCC,CCKCC,Schirm,ø,S,Sc,Sch,Schi,Schir,C,CK,CKC,CKCC,CKCCC,16,11,9,4,3,2,-4,heavy,light,heavy,c,c,c,CKCC,CKC,CKCC,C,C,C,CC,C,CC,K,K,K,6,4,6,2,1,2,1,1,1,1,1,1,CVCC,CVC,CVCC,3,2,3,N,N,T,1,Schirmherrschaft,antepaenultima
ko,ø,o,ko,kko,okko,rokko,L,CL,KCL,CKCL,LCKCL,Schi,ø,S,Sc,Sch,Schi,Schir,C,CL,CLC,CLCK,CLCKC,9,10,7,4,5,3,-1,light,light,light,o,c,o,CL,CK,CL,C,C,C,,,,L,K,L,4,3,2,0,1,0,1,1,1,2,1,2,CVV,CVC,CVV,0,2,0,N,ø,T,0,Schirokko,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,schis,ø,s,sc,sch,schi,schis,C,CK,CKC,CKCC,CKCCL,10,13,10,3,6,3,0,light,light,light,c,o,c,CKC,CL,CKC,C,C,C,C,,C,K,L,K,5,2,5,1,0,1,1,1,1,1,2,1,CVC,CVV,CVC,2,0,2,A,N,F,1,schismatisch,paenultima
gen,ø,n,en,gen,ogen,zogen,C,LC,CLC,LCLC,ALCLC,schi,ø,s,sc,sch,schi,schiz,C,CL,CLA,CLAL,CLALC,9,7,10,4,3,3,0,light,light,light,o,o,c,CL,AL,CLC,C,A,C,,,C,L,L,L,4,2,3,0,0,1,1,1,1,2,2,2,CVV,CVV,CVVC,0,0,1,A,ø,F,0,schizogen,ultima
id,ø,d,id,oid,zoid,izoid,C,LC,LLC,ALLC,LALLC,schi,ø,s,sc,sch,schi,schiz,C,CL,CLA,CLAL,CLALL,9,7,9,4,3,4,0,light,light,light,o,o,c,CL,AL,LC,C,A,,,,C,L,L,L,4,2,2,0,0,1,1,1,0,2,2,2,CVV,CVV,VVC,0,0,0,A,ø,F,0,schizoid,ultima
phren,ø,n,en,ren,hren,phren,C,LC,CLC,CCLC,LCCLC,schi,ø,s,sc,sch,schi,schiz,C,CL,CLA,CLAL,CLALC,9,7,14,4,3,3,2,light,light,light,o,o,c,CL,AL,CCLC,C,A,CC,,,C,L,L,L,4,2,5,0,0,1,1,1,2,2,2,2,CVV,CVV,CCVVC,0,0,1,A,ø,F,0,schizophren,ultima
rei,ø,i,ei,rei,erei,berei,D,CD,KCD,CKCD,KCKCD,Schlab,ø,S,Sc,Sch,Schl,Schla,C,CC,CCK,CCKC,CCKCK,11,7,14,3,3,7,1,light,schwa,light,c,o,o,CCK,CK,CD,CC,C,C,,,,K,K,D,6,2,3,1,0,0,2,1,1,1,1,2,CCVC,CV,CVV,3,1,0,N,V,T,1,Schlabberei,ultima
rig,ø,g,ig,rig,erig,berig,C,KC,CKC,KCKC,CKCKC,schlab,ø,s,sc,sch,schl,schla,C,CC,CCK,CCKC,CCKCK,11,7,13,3,3,4,1,light,schwa,light,c,o,c,CCK,CK,CKC,CC,C,C,,,C,K,K,K,6,2,3,1,0,1,2,1,1,1,1,1,CCVC,CV,CVC,3,1,2,A,V,F,1,schlabberig,antepaenultima
rei,ø,i,ei,rei,erei,terei,D,CD,KCD,CKCD,CCKCD,Schl1ch,ø,S,Sc,Sch,Schl,Schla,C,CC,CCK,CCKC,CCKCC,12,7,14,3,3,7,1,light,schwa,light,c,o,o,CCKC,CK,CD,CC,C,C,C,,,K,K,D,7,2,3,1,0,0,2,1,1,1,1,2,CCVC,CV,CVV,3,1,0,N,V,T,1,Schlaechterei,ultima
rei,ø,i,ei,rei,erei,terei,D,CD,KCD,CKCD,CCKCD,Schlach,ø,S,Sc,Sch,Schl,Schla,C,CC,CCK,CCKC,CCKCC,12,7,14,3,3,7,1,light,schwa,light,c,o,o,CCKC,CK,CD,CC,C,C,C,,,K,K,D,7,2,3,1,0,0,2,1,1,1,1,2,CCVC,CV,CVV,3,1,0,N,V,T,1,Schlachterei,ultima
frei,ø,i,ei,rei,frei,nfrei,D,CD,CCD,CCCD,KCCCD,schla,ø,s,sc,sch,schl,schla,C,CC,CCK,CCKC,CCKCK,11,10,15,3,3,5,2,light,schwa,light,c,c,o,CCK,CKC,CCD,CC,C,CC,,C,,K,K,D,5,4,4,1,1,0,2,1,2,1,1,2,CCVC,CVC,CCVV,3,2,1,A,N,F,1,schlackenfrei,antepaenultima
rin,ø,n,in,rin,erin,ferin,C,KC,CKC,KCKC,CKCKC,Schl1,ø,S,Sc,Sch,Schl,Schla,C,CC,CCL,CCLC,CCLCK,11,7,15,3,3,5,2,light,schwa,light,o,o,c,CCL,CK,CKC,CC,C,C,,,C,L,K,K,5,2,3,0,0,1,2,1,1,2,1,1,CCVV,CV,CVC,1,1,2,N,N,T,1,Schlaeferin,antepaenultima
chen,chen,n,en,hen,chen,tchen,C,KC,CKC,CCKC,KCCKC,Schla,ø,S,Sc,Sch,Schl,Schla,C,CC,CCK,CCKC,CCKCK,11,10,10,3,3,3,-1,light,light,schwa,c,c,c,CCK,CKC,CKC,CC,C,C,,C,C,K,K,K,5,4,4,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,N,N,T,1,Schlafittchen,paenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,Schl1,ø,S,Sc,Sch,Schl,Schla,C,CC,CCL,CCLC,CCLCC,11,14,12,3,3,4,0,light,light,light,o,c,c,CCL,CCKC,CDC,CC,CC,C,,C,C,L,K,D,5,4,4,0,1,1,2,2,1,2,1,2,CCVV,CCVC,CVVC,1,3,1,N,A,T,1,Schlaefrigkeit,antepaenultima
ler,ler,r,er,ler,dler,ndler,C,KC,CKC,CCKC,CCCKC,Schlaf,ø,S,Sc,Sch,Schl,Schla,C,CC,CCL,CCLC,CCLCC,16,10,15,4,3,3,-1,light,light,schwa,c,c,c,CCLC,CKC,CCKC,CC,C,CC,C,C,C,L,K,K,6,4,3,1,1,1,2,1,2,2,1,1,CCVVC,CVC,CCVC,1,2,3,N,V,T,1,Schlafwandler,antepaenultima
rei,ø,i,ei,rei,erei,gerei,D,CD,KCD,CKCD,LCKCD,Schl1,ø,S,Sc,Sch,Schl,Schla,C,CC,CCL,CCLC,CCLCK,11,7,14,3,3,7,1,light,schwa,light,o,o,o,CCL,CK,CD,CC,C,C,,,,L,K,D,5,2,3,0,0,0,2,1,1,2,1,2,CCVV,CV,CVV,1,1,0,N,N,T,1,Schlaegerei,ultima
ger,ø,r,er,ger,uger,euger,C,KC,CKC,DCKC,ADCKC,Schlag,ø,S,Sc,Sch,Schl,Schla,C,CC,CCL,CCLC,CCLCA,16,11,11,4,5,3,-3,light,light,schwa,c,o,c,CCLC,AD,CKC,CC,A,C,C,,C,L,D,K,6,3,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,N,N,T,1,Schlagzeuger,antepaenultima
sel,sel,l,el,sel,ssel,assel,C,KC,CKC,KCKC,CKCKC,Schla,ø,S,Sc,Sch,Schl,Schla,C,CC,CCK,CCKC,CCKCK,11,9,11,3,4,3,0,light,light,schwa,c,c,c,CCK,CK,CKC,CC,C,C,,,C,K,K,K,5,3,3,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,N,ø,T,0,Schlamassel,paenultima
rei,ø,i,ei,rei,erei,perei,D,CD,KCD,CKCD,CCKCD,Schlam,ø,S,Sc,Sch,Schl,Schla,C,CC,CCK,CCKC,CCKCC,14,7,14,3,3,7,0,light,schwa,light,c,o,o,CCKC,CK,CD,CC,C,C,C,,,K,K,D,6,2,3,1,0,0,2,1,1,1,1,2,CCVC,CV,CVV,3,1,0,N,V,T,1,Schlamperei,ultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,Schlam,ø,S,Sc,Sch,Schl,Schla,C,CC,CCK,CCKC,CCKCC,14,10,12,3,3,4,-1,light,light,light,c,c,c,CCKC,CKC,CDC,CC,C,C,C,C,C,K,K,D,6,3,4,1,1,1,2,1,1,1,1,2,CCVC,CVC,CVVC,3,2,1,N,A,T,1,Schlampigkeit,antepaenultima
lig,ø,g,ig,lig,elig,gelig,C,KC,CKC,KCKC,CKCKC,schl1n,ø,s,sc,sch,schl,schla,C,CC,CCK,CCKC,CCKCK,11,9,13,3,4,4,1,light,schwa,light,c,o,c,CCK,CK,CKC,CC,C,C,,,C,K,K,K,6,2,3,1,0,1,2,1,1,1,1,1,CCVC,CV,CVC,3,1,2,A,N,F,1,schlaengelig,antepaenultima
haft,ø,t,ft,aft,haft,nhaft,C,CC,KCC,CKCC,CCKCC,schlan,ø,s,sc,sch,schl,schla,C,CC,CCK,CCKC,CCKCC,14,10,9,3,3,2,-3,light,schwa,heavy,c,c,c,CCKC,CKC,CKCC,CC,C,C,C,C,CC,K,K,K,6,3,4,1,1,2,2,1,1,1,1,1,CCVC,CVC,CVCC,3,2,3,A,N,F,1,schlangenhaft,antepaenultima
fe,ø,e,fe,ffe,affe,raffe,K,CK,KCK,CKCK,KCKCK,Schla,ø,S,Sc,Sch,Schl,Schla,C,CC,CCK,CCKC,CCKCK,11,10,7,3,5,3,-2,light,light,schwa,c,c,o,CCK,CK,CK,CC,C,C,,,,K,K,K,5,3,2,1,1,0,2,1,1,1,1,1,CCVC,CVC,CV,3,2,1,N,N,T,1,Schlaraffe,paenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,Schlech,ø,S,Sc,Sch,Schl,Schle,C,CC,CCK,CCKC,CCKCC,12,10,12,3,3,4,0,light,light,light,c,c,c,CCKC,CKC,CDC,CC,C,C,C,C,C,K,K,D,7,3,4,1,1,1,2,1,1,1,1,2,CCVC,CVC,CVVC,3,2,1,N,A,T,1,Schlechtigkeit,antepaenultima
rei,ø,i,ei,rei,erei,kerei,D,CD,KCD,CKCD,KCKCD,Schle,ø,S,Sc,Sch,Schl,Schle,C,CC,CCK,CCKC,CCKCK,11,7,14,3,3,7,1,light,schwa,light,c,o,o,CCK,CK,CD,CC,C,C,,,,K,K,D,5,3,3,1,0,0,2,1,1,1,1,2,CCVC,CV,CVV,3,1,0,N,V,T,1,Schleckerei,ultima
rei,ø,i,ei,rei,erei,herei,D,CD,KCD,CKCD,DCKCD,Schlei,ø,S,Sc,Sch,Schl,Schle,C,CC,CCD,CCDC,CCDCK,15,7,14,5,3,7,-1,light,schwa,light,o,o,o,CCD,CK,CD,CC,C,C,,,,D,K,D,6,3,3,0,0,0,2,1,1,2,1,2,CCVV,CV,CVV,1,1,0,N,V,T,1,Schleicherei,ultima
haft,ø,t,ft,aft,haft,rhaft,C,CC,KCC,CKCC,CCKCC,schlei,ø,s,sc,sch,schl,schle,C,CC,CCD,CCDK,CCDKC,15,10,9,5,5,2,-3,light,schwa,heavy,o,c,c,CCD,KC,CKCC,CC,,C,,C,CC,D,K,K,6,2,4,0,1,2,2,0,1,2,1,1,CCVV,VC,CVCC,1,1,3,A,N,F,1,schleierhaft,antepaenultima
rei,ø,i,ei,rei,erei,ferei,D,CD,KCD,CKCD,DCKCD,Schlei,ø,S,Sc,Sch,Schl,Schle,C,CC,CCD,CCDC,CCDCK,15,7,14,5,3,7,-1,light,schwa,light,o,o,o,CCD,CK,CD,CC,C,C,,,,D,K,D,6,2,3,0,0,0,2,1,1,2,1,2,CCVV,CV,CVV,1,1,0,N,V,T,1,Schleiferei,ultima
rei,ø,i,ei,rei,erei,merei,D,CD,KCD,CKCD,KCKCD,Schlem,ø,S,Sc,Sch,Schl,Schle,C,CC,CCK,CCKC,CCKCK,11,9,14,3,4,7,1,light,schwa,light,c,o,o,CCK,CK,CD,CC,C,C,,,,K,K,D,6,2,3,1,0,0,2,1,1,1,1,2,CCVC,CV,CVV,3,1,0,N,V,T,1,Schlemmerei,ultima
haft,ø,t,ft,aft,haft,rhaft,C,CC,KCC,CKCC,CCKCC,schlem,ø,s,sc,sch,schl,schle,C,CC,CCK,CCKC,CCKCK,11,13,9,3,4,2,-1,light,schwa,heavy,c,c,c,CCK,CKC,CKCC,CC,C,C,,C,CC,K,K,K,6,3,4,1,1,2,2,1,1,1,1,1,CCVC,CVC,CVCC,3,2,3,A,N,F,1,schlemmerhaft,antepaenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,schlem,ø,s,sc,sch,schl,schle,C,CC,CCK,CCKC,CCKCK,11,9,13,3,4,4,1,light,schwa,light,c,o,c,CCK,CK,CKC,CC,C,C,,,C,K,K,K,6,2,5,1,0,1,2,1,1,1,1,1,CCVC,CV,CVC,3,1,2,A,N,F,1,schlemmerisch,antepaenultima
an,ø,n,an,ian,rian,drian,C,LC,LLC,CLLC,CCLLC,Schlen,ø,S,Sc,Sch,Schl,Schle,C,CC,CCK,CCKC,CCKCC,14,13,13,3,4,6,-1,light,light,light,c,o,c,CCKC,CCL,LC,CC,CC,,C,,C,K,L,L,6,3,2,1,0,1,2,2,0,1,2,2,CCVC,CCVV,VVC,3,1,0,N,V,T,1,Schlendrian,antepaenultima
er,er,r,er,ier,sier,esier,C,KC,LKC,CLKC,LCLKC,Schle,ø,S,Sc,Sch,Schl,Schle,C,CC,CCL,CCLC,CCLCL,11,9,10,3,4,5,-1,light,light,schwa,o,o,c,CCL,CL,KC,CC,C,,,,C,L,L,K,5,2,2,0,0,1,2,1,0,2,2,1,CCVV,CVV,VC,1,0,1,N,ø,T,0,Schlesier,antepaenultima
ger,ø,r,er,ger,iger,wiger,C,KC,CKC,KCKC,CKCKC,Schles,ø,S,Sc,Sch,Schl,Schle,C,CC,CCL,CCLC,CCLCC,12,9,11,3,4,3,-1,light,light,schwa,c,c,c,CCLC,CK,CKC,CC,C,C,C,,C,L,K,K,6,2,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,N,ø,T,0,Schleswiger,antepaenultima
gig,ø,g,ig,gig,ugig,eugig,C,KC,CKC,DCKC,ADCKC,schlitz,ø,s,sc,sch,schl,schli,C,CC,CCK,CCKA,CCKAD,14,10,10,3,10,3,-2,light,light,light,c,o,c,CCKA,D,CKC,CC,,C,A,,C,K,D,K,7,2,3,1,0,1,2,0,1,1,2,1,CCVC,VV,CVC,3,0,2,A,N,F,1,schlitzaeugig,antepaenultima
rig,ø,g,ig,rig,hrig,ohrig,C,KC,CKC,LCKC,ALCKC,schlitz,ø,s,sc,sch,schl,schli,C,CC,CCK,CCKA,CCKAL,14,6,13,3,6,4,-1,light,light,light,c,o,c,CCKA,L,CKC,CC,,C,A,,C,K,L,K,7,2,3,1,0,1,2,0,1,1,2,1,CCVC,VV,CVC,3,0,2,A,N,F,1,schlitzohrig,antepaenultima
rei,ø,i,ei,rei,erei,serei,D,CD,KCD,CKCD,KCKCD,Schlos,ø,S,Sc,Sch,Schl,Schlo,C,CC,CCK,CCKC,CCKCK,11,7,14,3,3,7,1,light,schwa,light,c,o,o,CCK,CK,CD,CC,C,C,,,,K,K,D,6,2,3,1,0,0,2,1,1,1,1,2,CCVC,CV,CVV,3,1,0,N,N,T,1,Schlosserei,ultima
rig,ø,g,ig,rig,erig,terig,C,KC,CKC,KCKC,CKCKC,schlot,ø,s,sc,sch,schl,schlo,C,CC,CCK,CCKC,CCKCK,11,7,13,3,3,4,1,light,schwa,light,c,o,c,CCK,CK,CKC,CC,C,C,,,C,K,K,K,6,2,3,1,0,1,2,1,1,1,1,1,CCVC,CV,CVC,3,1,2,A,V,F,1,schlotterig,antepaenultima
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,schluck,ø,s,sc,sch,schl,schlu,C,CC,CCK,CCKC,CCKCC,14,11,7,3,5,3,-4,light,light,schwa,c,o,o,CCKC,CD,CK,CC,C,C,C,,,K,D,K,7,3,2,1,0,0,2,1,1,1,2,1,CCVC,CVV,CV,3,0,1,ADV,N,F,1,schluckweise,antepaenultima
rig,ø,g,ig,rig,erig,derig,C,KC,CKC,KCKC,CKCKC,schlu,ø,s,sc,sch,schl,schlu,C,CC,CCL,CCLC,CCLCK,13,7,13,4,3,4,0,light,schwa,light,o,o,c,CCL,CK,CKC,CC,C,C,,,C,L,K,K,5,2,3,0,0,1,2,1,1,2,1,1,CCVV,CV,CVC,1,1,2,A,V,F,1,schluderig,antepaenultima
chen,chen,n,en,hen,chen,lchen,C,KC,CKC,CCKC,KCCKC,Schl2s,ø,S,Sc,Sch,Schl,Schlu,C,CC,CCK,CCKC,CCKCK,13,11,10,4,3,3,-2,light,schwa,schwa,c,c,c,CCK,CKC,CKC,CC,C,C,,C,C,K,K,K,6,3,4,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,N,N,T,1,Schluesselchen,antepaenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,KCKC,CKCKC,Schm1,ø,S,Sc,Sch,Schm,Schma,C,CC,CCL,CCLC,CCLCK,10,10,15,3,5,5,2,light,schwa,light,o,o,c,CCL,CK,CKC,CC,C,C,,,C,L,K,K,5,2,4,0,0,1,2,1,1,2,1,1,CCVV,CV,CVC,1,1,2,N,V,T,1,Schmaelerung,antepaenultima
rig,ø,g,ig,rig,urig,purig,C,KC,CKC,LCKC,CLCKC,schmal,ø,s,sc,sch,schm,schma,C,CC,CCL,CCLC,CCLCC,18,10,13,4,3,4,-3,light,light,light,c,o,c,CCLC,CCL,CKC,CC,CC,C,C,,C,L,L,K,6,3,3,1,0,1,2,2,1,2,2,1,CCVVC,CCVV,CVC,1,1,2,A,N,F,1,schmalspurig,antepaenultima
zen,ø,n,en,zen,tzen,otzen,C,KC,AKC,KAKC,CKAKC,schma,ø,s,sc,sch,schm,schma,C,CC,CCK,CCKC,CCKCK,10,10,10,3,5,3,0,light,light,schwa,c,c,c,CCK,CK,AKC,CC,C,A,,,C,K,K,K,5,3,3,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,V,V,F,1,schmarotzen,paenultima
zer,ø,r,er,zer,tzer,otzer,C,KC,AKC,KAKC,CKAKC,Schma,ø,S,Sc,Sch,Schm,Schma,C,CC,CCK,CCKC,CCKCK,10,10,11,3,5,3,0,light,light,schwa,c,c,c,CCK,CK,AKC,CC,C,A,,,C,K,K,K,5,3,3,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,N,V,T,1,Schmarotzer,paenultima
lei,ø,i,ei,lei,elei,helei,D,CD,KCD,CKCD,DCKCD,Schmei,ø,S,Sc,Sch,Schm,Schme,C,CC,CCD,CCDC,CCDCK,14,7,14,4,3,7,0,light,schwa,light,o,o,o,CCD,CK,CD,CC,C,C,,,,D,K,D,6,3,3,0,0,0,2,1,1,2,1,2,CCVV,CV,CVV,1,1,0,N,V,T,1,Schmeichelei,ultima
haft,ø,t,ft,aft,haft,lhaft,C,CC,KCC,CKCC,CCKCC,schmei,ø,s,sc,sch,schm,schme,C,CC,CCD,CCDC,CCDCK,14,11,9,4,3,2,-3,light,schwa,heavy,o,c,c,CCD,CKC,CKCC,CC,C,C,,C,CC,D,K,K,6,4,4,0,1,2,2,1,1,2,1,1,CCVV,CVC,CVCC,1,2,3,A,V,F,1,schmeichelhaft,antepaenultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,KCKC,CKCKC,schmeich,ø,s,sc,sch,schm,schme,C,CC,CCD,CCDC,CCDCC,14,11,13,4,3,4,-1,light,schwa,light,o,o,c,CCD,CCK,CKC,CC,CC,C,,,C,D,K,K,8,2,5,0,0,1,2,2,1,2,1,1,CCVV,CCV,CVC,1,2,2,A,V,F,1,schmeichlerisch,antepaenultima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,Schmelz,ø,S,Sc,Sch,Schm,Schme,C,CC,CCK,CCKC,CCKCA,15,15,12,3,5,4,-2,heavy,light,light,c,c,c,CCKCA,CLC,CDC,CC,C,C,CA,C,C,K,L,D,7,3,4,2,1,1,2,1,1,1,2,2,CCVCC,CVVC,CVVC,4,1,1,N,A,T,1,Schmelzbarkeit,antepaenultima
rei,ø,i,ei,rei,erei,zerei,D,CD,KCD,AKCD,CAKCD,Schmel,ø,S,Sc,Sch,Schm,Schme,C,CC,CCK,CCKC,CCKCA,14,7,14,3,3,7,0,light,schwa,light,c,o,o,CCKC,AK,CD,CC,A,C,C,,,K,K,D,6,2,3,1,0,0,2,1,1,1,1,2,CCVC,CV,CVV,3,1,0,N,V,T,1,Schmelzerei,ultima
reich,ø,h,ch,ich,eich,reich,C,DC,CDC,CCDC,CCCDC,schmer,ø,s,sc,sch,schm,schme,C,CC,CCK,CCKC,CCKCA,14,11,15,3,2,5,0,light,schwa,light,c,c,c,CCKC,AKCC,CDC,CC,A,C,C,CC,C,K,K,D,6,4,5,1,2,1,2,1,1,1,1,2,CCVC,CVCC,CVVC,3,3,1,A,N,F,1,schmerzensreich,antepaenultima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,Schmerz,ø,S,Sc,Sch,Schm,Schme,C,CC,CCK,CCKC,CCKCA,15,13,12,3,4,4,-2,heavy,light,light,c,c,c,CCKCA,CKC,CDC,CC,C,C,CA,C,C,K,K,D,7,4,4,2,1,1,2,1,1,1,1,2,CCVCC,CVC,CVVC,4,2,1,N,A,T,1,Schmerzlichkeit,antepaenultima
ling,ling,g,ng,ing,ling,rling,C,KC,CKC,CCKC,KCCKC,Schmet,ø,S,Sc,Sch,Schm,Schme,C,CC,CCK,CCKC,CCKCK,10,11,15,3,3,5,2,light,schwa,light,c,c,c,CCK,CKC,CKC,CC,C,C,,C,C,K,K,K,6,3,4,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,N,N,T,1,Schmetterling,antepaenultima
keit,keit,t,it,eit,keit,rkeit,C,DC,CDC,CCDC,LCCDC,Schmied,ø,S,Sc,Sch,Schm,Schmi,C,CC,CCL,CCLC,CCLCC,13,15,12,3,5,4,-1,light,light,light,c,c,c,CCLC,CLC,CDC,CC,C,C,C,C,C,L,L,D,7,3,4,1,1,1,2,1,1,2,2,2,CCVVC,CVVC,CVVC,1,1,1,N,A,T,1,Schmiedbarkeit,antepaenultima
keit,keit,t,it,eit,keit,mkeit,C,DC,CDC,CCDC,LCCDC,Schmieg,ø,S,Sc,Sch,Schm,Schmi,C,CC,CCL,CCLC,CCLCC,13,14,12,3,4,4,-1,light,light,light,c,c,c,CCLC,CLC,CDC,CC,C,C,C,C,C,L,L,D,7,3,4,1,1,1,2,1,1,2,2,2,CCVVC,CVVC,CVVC,1,1,1,N,A,T,1,Schmiegsamkeit,antepaenultima
rei,ø,i,ei,rei,erei,rerei,D,CD,KCD,CKCD,LCKCD,Schmie,ø,S,Sc,Sch,Schm,Schmi,C,CC,CCL,CCLC,CCLCK,12,10,14,4,5,7,1,light,schwa,light,o,o,o,CCL,CK,CD,CC,C,C,,,,L,K,D,6,2,3,0,0,0,2,1,1,2,1,2,CCVV,CV,CVV,1,1,0,N,V,T,1,Schmiererei,ultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,Schmie,ø,S,Sc,Sch,Schm,Schmi,C,CC,CCL,CCLC,CCLCK,12,13,12,4,4,4,0,light,light,light,o,c,c,CCL,CKC,CDC,CC,C,C,,C,C,L,K,D,6,3,4,0,1,1,2,1,1,2,1,2,CCVV,CVC,CVVC,1,2,1,N,A,T,1,Schmierigkeit,antepaenultima
lig,ø,g,ig,lig,elig,delig,C,KC,CKC,KCKC,CKCKC,schmud,ø,s,sc,sch,schm,schmu,C,CC,CCK,CCKC,CCKCK,12,7,13,4,3,4,0,light,schwa,light,c,o,c,CCK,CK,CKC,CC,C,C,,,C,K,K,K,6,2,3,1,0,1,2,1,1,1,1,1,CCVC,CV,CVC,3,1,2,A,V,F,1,schmuddelig,antepaenultima
