syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_open0,syl_open1,syl_open2,syl_open3,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,syl_len0,syl_len1,syl_len2,syl_len3,koda_len0,koda_len1,koda_len2,koda_len3,onset_len0,onset_len1,onset_len2,onset_len3,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,syl_cv0,syl_cv1,syl_cv2,syl_cv3,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,pos,comp_struct,nomen,comp_len,Word,stress_class
kum,ø,m,um,kum,ikum,tikum,C,KC,CKC,LCKC,CLCKC,ø,Pan,ø,P,Pa,Pan,Pano,Panop,C,CK,CKC,CKCK,CKCKC,ø,7,10,9,12,3,3,4,4,1,light,light,light,light,c,c,o,c,CK,CKC,CL,CKC,C,C,C,C,,C,,C,K,K,L,K,3,2,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,ø,T,0,Panoptikum,antepaenultima
ma,ø,a,ma,ama,rama,orama,L,CL,LCL,CLCL,LCLCL,ø,Pa,ø,P,Pa,Pan,Pano,Panor,C,CK,CKC,CKCL,CKCLC,ø,7,9,14,13,3,4,7,6,2,light,light,light,light,c,o,o,o,CK,CL,CL,CL,C,C,C,C,,,,,K,L,L,L,2,2,2,2,1,0,0,0,1,1,1,1,1,2,2,2,CVC,CVV,CVV,CVV,2,0,0,0,N,ø,T,0,Panorama,paenultima
ne,ø,e,ne,one,lone,alone,K,CK,LCK,CLCK,KCLCK,ø,Pan,ø,P,Pa,Pan,Pant,Panta,C,CK,CKC,CKCC,CKCCK,ø,10,7,10,9,3,3,5,4,0,light,light,light,schwa,c,c,o,o,CKC,CK,CL,CK,C,C,C,C,C,,,,K,K,L,K,3,2,2,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,ø,T,0,Pantalone,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,Pan,ø,P,Pa,Pan,Pant,Panth,C,CK,CKC,CKCC,CKCCL,ø,10,7,9,12,3,3,4,4,0,light,light,light,light,c,o,c,c,CKC,CL,KC,CKC,C,C,,C,C,,C,C,K,L,K,K,3,3,2,3,1,0,1,1,1,1,0,1,1,2,1,1,CVC,CVV,VC,CVC,2,0,1,2,N,N,T,1,Pantheismus,paenultima
stisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,pan,ø,p,pa,pan,pant,panth,C,CK,CKC,CKCC,CKCCL,ø,10,7,9,10,3,3,4,3,0,light,light,light,light,c,o,c,c,CKC,CL,KC,CKC,C,C,,C,C,,C,C,K,L,K,K,3,3,1,6,1,0,1,1,1,1,0,1,1,2,1,1,CVC,CVV,VC,CVC,2,0,1,2,A,N,F,1,pantheistisch,paenultima
chen,chen,n,en,hen,chen,lchen,C,KC,CKC,CCKC,KCCKC,ø,Pan,ø,P,Pa,Pan,Pant,Panto,C,CK,CKC,CKCC,CKCCK,ø,10,7,11,10,3,3,3,3,0,light,light,schwa,schwa,c,c,c,c,CKC,CK,CKC,CKC,C,C,C,C,C,,C,C,K,K,K,K,3,3,3,4,1,1,1,1,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVC,2,2,2,2,N,N,T,1,Pantoeffelchen,antepaenultima
held,ø,d,ld,eld,held,lheld,C,CC,KCC,CKCC,CCKCC,ø,Pan,ø,P,Pa,Pan,Pant,Panto,C,CK,CKC,CKCC,CKCCK,ø,10,7,11,12,3,3,3,3,1,light,light,schwa,heavy,c,c,c,c,CKC,CK,CKC,CKCC,C,C,C,C,C,,C,CC,K,K,K,K,3,3,3,4,1,1,1,2,1,1,1,1,1,1,1,1,CVC,CVC,CVC,CVCC,2,2,2,3,N,NN,T,2,Pantoffelheld,antepaenultima
me,ø,e,me,ime,mime,omime,K,CK,LCK,CLCK,LCLCK,ø,Pan,ø,P,Pa,Pan,Pant,Panto,C,CK,CKC,CKCC,CKCCL,ø,10,7,11,9,3,3,5,4,0,light,light,light,schwa,c,o,o,o,CKC,CL,CL,CK,C,C,C,C,C,,,,K,L,L,K,3,2,2,2,1,0,0,0,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CV,2,0,0,1,N,ø,T,0,Pantomime,paenultima
me,ø,e,me,ime,mime,omime,K,CK,LCK,CLCK,LCLCK,ø,Pan,ø,P,Pa,Pan,Pant,Panto,C,CK,CKC,CKCC,CKCCL,ø,10,7,11,9,3,3,5,4,0,light,light,light,schwa,c,o,o,o,CKC,CL,CL,CK,C,C,C,C,C,,,,K,L,L,K,3,2,2,2,1,0,0,0,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CV,2,0,0,1,N,ø,T,0,Pantomime,paenultima
mik,ø,k,ik,mik,imik,mimik,C,KC,CKC,LCKC,CLCKC,noacc,Pan,ø,P,Pa,Pan,Pant,Panto,C,CK,CKC,CKCC,CKCCL,ø,10,7,11,12,3,3,5,4,1,light,light,light,light,c,o,o,c,CKC,CL,CL,CKC,C,C,C,C,C,,,C,K,L,L,K,3,2,2,3,1,0,0,1,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CVC,2,0,0,2,N,N,T,1,Pantomimik,paenultima
wehr,ø,r,hr,ehr,wehr,bwehr,C,LC,CLC,CCLC,KCCLC,ø,Pan,ø,P,Pa,Pan,Panz,Panze,C,CK,CKC,CKCA,CKCAK,ø,10,11,7,11,3,3,3,3,0,light,schwa,light,light,c,c,c,c,CKC,AKC,KC,CLC,C,A,,C,C,C,C,C,K,K,K,L,3,3,2,4,1,1,1,1,1,1,0,1,1,1,1,2,CVC,CVC,VC,CVVC,2,2,1,1,N,NN,T,2,Panzerabwehr,prima
zer,ø,r,er,zer,uzer,euzer,C,KC,AKC,DAKC,CDAKC,ø,Pan,ø,P,Pa,Pan,Panz,Panze,C,CK,CKC,CKCA,CKCAK,ø,10,11,15,11,3,3,5,3,0,light,schwa,light,schwa,c,c,o,c,CKC,AKC,CCD,AKC,C,A,CC,A,C,C,,C,K,K,D,K,3,3,4,3,1,1,0,1,1,1,2,1,1,1,2,1,CVC,CVC,CCVV,CVC,2,2,1,2,N,NN,T,2,Panzerkreuzer,prima
te,ø,e,te,tte,atte,latte,K,CK,KCK,CKCK,CCKCK,ø,Pan,ø,P,Pa,Pan,Panz,Panze,C,CK,CKC,CKCA,CKCAK,ø,10,11,11,7,3,3,3,3,-1,light,schwa,light,schwa,c,c,c,o,CKC,AKC,CCK,CK,C,A,CC,C,C,C,,,K,K,K,K,3,3,4,2,1,1,1,0,1,1,2,1,1,1,1,1,CVC,CVC,CCVC,CV,2,2,3,1,N,NN,T,2,Panzerplatte,prima
gen,ø,n,en,gen,agen,wagen,C,KC,CKC,LCKC,CLCKC,ø,Pan,ø,P,Pa,Pan,Panz,Panze,C,CK,CKC,CKCA,CKCAK,ø,10,11,11,10,3,3,5,3,0,light,schwa,light,schwa,c,c,o,c,CKC,AKC,CL,CKC,C,A,C,C,C,C,,C,K,K,L,K,3,3,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NN,T,2,Panzerwagen,prima
brik,ø,k,ik,rik,brik,abrik,C,LC,CLC,CCLC,KCCLC,ø,Pa,ø,P,Pa,Pap,Papi,Papie,C,CK,CKC,CKCL,CKCLC,ø,7,13,7,14,3,4,3,3,1,light,light,light,light,c,c,c,c,CK,CLC,CK,CCLC,C,C,C,CC,,C,,C,K,L,K,L,2,4,2,4,1,1,1,1,1,1,1,2,1,2,1,2,CVC,CVVC,CVC,CCVVC,2,1,2,1,N,NN,T,2,Papierfabrik,antepaenultima
le,ø,e,le,hle,ehle,uehle,K,CK,LCK,CLCK,CCLCK,ø,Pa,ø,P,Pa,Pap,Papi,Papie,C,CK,CKC,CKCL,CKCLC,ø,7,13,11,10,3,4,5,5,0,light,light,light,schwa,c,c,o,o,CK,CLC,CL,CK,C,C,C,C,,C,,,K,L,L,K,2,4,3,2,1,1,0,0,1,1,1,1,1,2,2,1,CVC,CVVC,CVV,CV,2,1,0,1,N,NN,T,2,Papiermuehle,antepaenultima
re,ø,e,re,ere,here,chere,K,CK,LCK,CLCK,CCLCK,ø,Pa,ø,P,Pa,Pap,Papi,Papie,C,CK,CKC,CKCL,CKCLC,ø,7,13,7,10,3,4,3,5,0,light,light,light,schwa,c,c,o,o,CK,CLC,CL,CK,C,C,C,C,,C,,,K,L,L,K,2,4,4,2,1,1,0,0,1,1,1,1,1,2,2,1,CVC,CVVC,CVV,CV,2,1,0,1,N,NN,T,2,Papierschere,antepaenultima
ger,ø,r,er,ger,iger,tiger,C,KC,CKC,LCKC,CLCKC,ø,Pa,ø,P,Pa,Pap,Papi,Papie,C,CK,CKC,CKCL,CKCLC,ø,7,13,9,11,3,4,4,3,0,light,light,light,schwa,c,c,o,c,CK,CLC,CL,CKC,C,C,C,C,,C,,C,K,L,L,K,2,4,2,3,1,1,0,1,1,1,1,1,1,2,2,1,CVC,CVVC,CVV,CVC,2,1,0,2,N,NN,T,2,Papiertiger,antepaenultima
mer,ø,r,er,mer,imer,eimer,C,KC,CKC,DCKC,CDCKC,ø,Pap,ø,P,Pa,Pap,Papp,Pappe,C,CK,CKC,CKCK,CKCKC,ø,7,10,11,13,3,3,5,4,2,light,schwa,light,schwa,c,c,o,c,CK,CKC,CD,CKC,C,C,C,C,,C,,C,K,K,D,K,3,3,3,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,ø,T,0,Pappenheimer,prima
lisch,ø,h,ch,sch,isch,lisch,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,para,parab,C,CK,CKC,CKCK,CKCKC,ø,7,10,7,13,3,5,3,4,1,light,light,light,light,c,c,o,c,CK,CK,CL,CKC,C,C,C,C,,,,C,K,K,L,K,2,2,2,5,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,A,N,F,1,parabolisch,paenultima
marsch,ø,h,ch,sch,rsch,arsch,C,CC,KCC,CKCC,KCKCC,ø,Pa,ø,P,Pa,Par,Para,Parad,C,CK,CKC,CKCL,CKCLC,ø,7,14,7,14,3,7,3,3,1,light,light,schwa,heavy,c,o,o,c,CK,CL,CK,CKCC,C,C,C,C,,,,CC,K,L,K,K,2,2,2,6,1,0,0,2,1,1,1,1,1,2,1,1,CVC,CVV,CV,CVCC,2,0,1,3,N,NN,T,2,Parademarsch,antepaenultima
st2ck,ø,k,ck,eck,ueck,tueck,C,KC,CKC,CCKC,KCCKC,ø,Pa,ø,P,Pa,Par,Para,Parad,C,CK,CKC,CKCL,CKCLC,ø,7,14,7,11,3,7,3,2,0,light,light,schwa,light,c,o,o,c,CK,CL,CK,CCKC,C,C,C,CC,,,,C,K,L,K,K,2,2,2,5,1,0,0,1,1,1,1,2,1,2,1,1,CVC,CVV,CV,CCVC,2,0,1,3,N,NN,T,2,Paradestueck,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,para,parad,C,CK,CKC,CKCL,CKCLC,ø,7,14,9,13,3,7,4,4,1,light,light,light,schwa,c,o,o,c,CK,CL,CL,CKC,C,C,C,C,,,,C,K,L,L,K,2,2,3,3,1,0,0,1,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CVC,2,0,0,2,V,N,F,1,paradieren,paenultima
sisch,ø,h,ch,sch,isch,sisch,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,para,parad,C,CK,CKC,CKCK,CKCKC,ø,7,10,9,10,3,5,4,3,0,light,light,light,light,c,c,o,c,CK,CK,CL,CKC,C,C,C,C,,,,C,K,K,L,K,2,2,3,5,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,A,N,F,1,paradiesisch,paenultima
ma,ø,a,ma,gma,igma,digma,L,CL,CCL,KCCL,CKCCL,ø,Pa,ø,P,Pa,Par,Para,Parad,C,CK,CKC,CKCK,CKCKC,ø,7,10,9,14,3,5,4,4,2,light,light,light,light,c,c,c,o,CK,CK,CK,CCL,C,C,C,CC,,,,,K,K,K,L,2,2,3,2,1,1,1,0,1,1,1,2,1,1,1,2,CVC,CVC,CVC,CCVV,2,2,2,1,N,ø,T,0,Paradigma,paenultima
xie,ø,e,ie,xie,oxie,doxie,L,CL,CCL,KCCL,CKCCL,ø,Pa,ø,P,Pa,Par,Para,Parad,C,CK,CKC,CKCK,CKCKC,ø,7,10,7,10,3,5,3,3,0,light,light,light,light,c,c,c,o,CK,CK,CK,CCL,C,C,C,CC,,,,,K,K,K,L,2,2,2,3,1,1,1,0,1,1,1,2,1,1,1,2,CVC,CVC,CVC,CCVV,2,2,2,1,N,A,T,1,Paradoxie,ultima
xon,ø,n,on,xon,oxon,doxon,C,KC,CKC,CCKC,KCCKC,ø,Pa,ø,P,Pa,Par,Para,Parad,C,CK,CKC,CKCL,CKCLC,ø,7,14,7,11,3,7,3,2,0,light,light,light,light,c,o,c,c,CK,CL,CK,CCKC,C,C,C,CC,,,,C,K,L,K,K,2,2,2,3,1,0,1,1,1,1,1,2,1,2,1,1,CVC,CVV,CVC,CCVC,2,0,2,3,N,N,T,1,Paradoxon,antepaenultima
3l,ø,l,el,oel,noel,inoel,C,LC,CLC,LCLC,CLCLC,ø,Pa,ø,P,Pa,Par,Para,Paraf,C,CK,CKC,CKCK,CKCKC,ø,7,10,12,10,3,5,4,5,1,light,light,light,light,c,c,c,c,CK,CK,CLC,LC,C,C,C,,,,C,C,K,K,L,L,2,3,3,2,1,1,1,1,1,1,1,0,1,1,2,2,CVC,CVC,CVVC,VVC,2,2,1,0,N,NN,T,2,Paraffinoel,paenultima
xie,ø,e,ie,xie,exie,lexie,L,CL,CCL,KCCL,CKCCL,ø,Pa,ø,P,Pa,Par,Para,Paral,C,CK,CKC,CKCK,CKCKC,ø,7,10,10,10,3,5,5,3,1,light,light,light,light,c,c,c,o,CK,CK,CK,CCL,C,C,C,CC,,,,,K,K,K,L,2,2,2,3,1,1,1,0,1,1,1,2,1,1,1,2,CVC,CVC,CVC,CCVV,2,2,2,1,N,N,T,1,Paralexie,ultima
xe,ø,e,xe,axe,laxe,llaxe,K,CK,CCK,KCCK,CKCCK,ø,Pa,ø,P,Pa,Par,Para,Paral,C,CK,CKC,CKCK,CKCKC,ø,7,10,10,8,3,5,5,2,0,light,light,light,schwa,c,c,c,o,CK,CK,CK,CCK,C,C,C,CC,,,,,K,K,K,K,2,3,2,2,1,1,1,0,1,1,1,2,1,1,1,1,CVC,CVC,CVC,CCV,2,2,2,2,N,ø,T,0,Parallaxe,paenultima
le,ø,e,le,ele,lele,llele,K,CK,LCK,CLCK,KCLCK,ø,Pa,ø,P,Pa,Par,Para,Paral,C,CK,CKC,CKCK,CKCKC,ø,7,10,10,10,3,5,5,5,1,light,light,light,schwa,c,c,o,o,CK,CK,CL,CK,C,C,C,C,,,,,K,K,L,K,2,3,2,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,A,T,1,Parallele,paenultima
se,ø,e,se,yse,lyse,alyse,K,CK,LCK,CLCK,KCLCK,ø,Pa,ø,P,Pa,Par,Para,Paral,C,CK,CKC,CKCK,CKCKC,ø,7,10,12,7,3,5,6,3,0,light,light,light,schwa,c,c,o,o,CK,CK,CL,CK,C,C,C,C,,,,,K,K,L,K,2,2,2,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,N,T,1,Paralyse,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,para,paral,C,CK,CKC,CKCK,CKCKC,ø,7,10,12,10,3,5,6,3,1,light,light,light,light,c,c,o,c,CK,CK,CL,CKC,C,C,C,C,,,,C,K,K,L,K,2,2,2,5,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,A,N,F,1,paralytisch,paenultima
a,a,a,ia,oia,noia,anoia,L,DL,CDL,KCDL,CKCDL,ø,Pa,ø,P,Pa,Par,Para,Paran,C,CK,CKC,CKCK,CKCKC,ø,7,10,13,10,3,5,6,10,1,light,light,light,light,c,c,o,o,CK,CK,CD,L,C,C,C,,,,,,K,K,D,L,2,2,3,1,1,1,0,0,1,1,1,0,1,1,2,2,CVC,CVC,CVV,VV,2,2,0,0,N,N,T,1,Paranoia,paenultima
id,ø,d,id,oid,noid,anoid,C,LC,LLC,CLLC,KCLLC,ø,pa,ø,p,pa,par,para,paran,C,CK,CKC,CKCK,CKCKC,ø,7,10,9,9,3,5,4,4,0,light,light,light,light,c,c,o,c,CK,CK,CL,LC,C,C,C,,,,,C,K,K,L,L,2,2,2,2,1,1,0,1,1,1,1,0,1,1,2,2,CVC,CVC,CVV,VVC,2,2,0,0,A,A,F,1,paranoid,ultima
isch,isch,h,ch,sch,isch,oisch,C,KC,LKC,CLKC,KCLKC,ø,pa,ø,p,pa,par,para,paran,C,CK,CKC,CKCK,CKCKC,ø,7,10,9,9,3,5,4,4,0,light,light,light,light,c,c,o,c,CK,CK,CL,KC,C,C,C,,,,,C,K,K,L,K,2,2,2,4,1,1,0,1,1,1,1,0,1,1,2,1,CVC,CVC,CVV,VC,2,2,0,1,A,A,F,1,paranoisch,paenultima
se,ø,e,se,ase,rase,hrase,K,CK,LCK,CLCK,CCLCK,ø,Pa,ø,P,Pa,Par,Para,Parap,C,CK,CKC,CKCK,CKCKC,ø,7,10,15,7,3,5,5,3,0,light,light,light,schwa,c,c,o,o,CK,CK,CCL,CK,C,C,CC,C,,,,,K,K,L,K,2,2,4,2,1,1,0,0,1,1,2,1,1,1,2,1,CVC,CVC,CCVV,CV,2,2,1,1,N,N,T,1,Paraphrase,paenultima
t1r,ø,r,er,aer,taer,itaer,C,LC,CLC,LCLC,CLCLC,ø,pa,ø,p,pa,par,para,paras,C,CK,CKC,CKCK,CKCKC,ø,7,10,9,11,3,5,4,3,1,light,light,light,light,c,c,o,c,CK,CK,CL,CLC,C,C,C,C,,,,C,K,K,L,L,2,2,2,3,1,1,0,1,1,1,1,1,1,1,2,2,CVC,CVC,CVV,CVVC,2,2,0,1,A,N,F,1,parasitaer,ultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,para,paras,C,CK,CKC,CKCK,CKCKC,ø,7,10,9,10,3,5,4,3,0,light,light,light,light,c,c,o,c,CK,CK,CL,CKC,C,C,C,C,,,,C,K,K,L,K,2,2,2,5,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,A,N,F,1,parasitisch,paenultima
xe,ø,e,xe,axe,taxe,ataxe,K,CK,CCK,KCCK,CKCCK,ø,Pa,ø,P,Pa,Par,Para,Parat,C,CK,CKC,CKCK,CKCKC,ø,7,10,7,8,3,5,3,2,0,light,light,light,schwa,c,c,c,o,CK,CK,CK,CCK,C,C,C,CC,,,,,K,K,K,K,2,2,2,2,1,1,1,0,1,1,1,2,1,1,1,1,CVC,CVC,CVC,CCV,2,2,2,2,N,ø,T,0,Parataxe,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,par,ø,p,pa,par,pard,pardo,C,CK,CKC,CKCC,CKCCL,ø,11,7,11,13,3,3,5,4,1,light,light,light,schwa,c,o,o,c,CKC,CL,CL,CKC,C,C,C,C,C,,,C,K,L,L,K,3,2,3,3,1,0,0,1,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CVC,2,0,0,2,V,N,F,1,pardonieren,paenultima
se,ø,e,se,ese,hese,these,K,CK,LCK,CLCK,CCLCK,ø,Pa,ø,P,Pa,Par,Pare,Paren,C,CK,CKC,CKCK,CKCKC,ø,7,13,7,7,3,4,3,3,-1,light,light,light,schwa,c,c,o,o,CK,CKC,CL,CK,C,C,C,C,,C,,,K,K,L,K,2,3,3,2,1,1,0,0,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CV,2,2,0,1,N,ø,T,0,Parenthese,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,pare,paren,C,CK,CKC,CKCK,CKCKC,ø,7,13,7,10,3,4,3,3,0,light,light,light,light,c,c,o,c,CK,CKC,CL,CKC,C,C,C,C,,C,,C,K,K,L,K,2,3,3,5,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,A,N,F,1,parenthetisch,paenultima
rie,ø,e,ie,rie,erie,merie,L,CL,KCL,CKCL,LCKCL,ø,Par,ø,P,Pa,Par,Parf,Parfu,C,CK,CKC,CKCC,CKCCL,ø,11,9,9,12,3,4,4,6,0,light,light,schwa,light,c,o,o,o,CKC,CL,CK,CL,C,C,C,C,C,,,,K,L,K,L,3,2,2,3,1,0,0,0,1,1,1,1,1,2,1,2,CVC,CVV,CV,CVV,2,0,1,0,N,N,T,1,Parfuemerie,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,par,ø,p,pa,par,parf,parfu,C,CK,CKC,CKCC,CKCCL,ø,11,9,11,13,3,4,5,4,0,light,light,light,schwa,c,o,o,c,CKC,CL,CL,CKC,C,C,C,C,C,,,C,K,L,L,K,3,2,3,3,1,0,0,1,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CVC,2,0,0,2,V,N,F,1,parfuemieren,paenultima
tisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,pari,parit,C,CK,CKC,CKCL,CKCLC,ø,7,12,7,10,3,6,3,3,0,light,light,light,light,c,o,o,c,CK,CL,CL,CKC,C,C,C,C,,,,C,K,L,L,K,2,2,2,5,1,0,0,1,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CVC,2,0,0,2,A,N,F,1,paritaetisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,par,ø,p,pa,par,park,parke,C,CK,CKC,CKCC,CKCCK,ø,11,7,9,13,3,3,4,4,0,light,light,light,schwa,c,c,o,c,CKC,CK,CL,CKC,C,C,C,C,C,,,C,K,K,L,K,3,3,3,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,V,N,F,1,parkettieren,paenultima
ger,ø,r,er,ger,eger,leger,C,KC,CKC,LCKC,CLCKC,ø,Par,ø,P,Pa,Par,Park,Parke,C,CK,CKC,CKCC,CKCCK,ø,11,8,10,11,3,2,5,3,0,light,light,light,schwa,c,c,o,c,CKC,CKC,CL,CKC,C,C,C,C,C,C,,C,K,K,L,K,3,4,2,3,1,1,0,1,1,1,1,1,1,1,2,1,CVC,CVC,CVV,CVC,2,2,0,2,N,NV,T,2,Parkettleger,antepaenultima
t1r,ø,r,er,aer,taer,ntaer,C,LC,CLC,CCLC,KCCLC,ø,Par,ø,P,Pa,Par,Parl,Parla,C,CK,CKC,CKCC,CKCCK,ø,11,10,12,11,3,5,4,3,0,light,light,light,light,c,c,c,c,CKC,CK,CKC,CLC,C,C,C,C,C,,C,C,K,K,K,L,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,2,CVC,CVC,CVC,CVVC,2,2,2,1,N,N,T,1,Parlamentaer,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,pa,ø,p,pa,par,paro,parod,C,CK,CKC,CKCL,CKCLC,ø,7,10,9,13,3,5,4,4,1,light,light,light,schwa,c,o,o,c,CK,CL,CL,CKC,C,C,C,C,,,,C,K,L,L,K,2,2,3,3,1,0,0,1,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CVC,2,0,0,2,V,N,F,1,parodieren,paenultima
stisch,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,pa,ø,p,pa,par,paro,parod,C,CK,CKC,CKCL,CKCLC,ø,7,10,10,10,3,5,3,3,1,light,light,light,light,c,o,c,c,CK,CL,CKC,CKC,C,C,C,C,,,C,C,K,L,K,K,2,2,2,6,1,0,1,1,1,1,1,1,1,2,1,1,CVC,CVV,CVC,CVC,2,0,2,2,A,N,F,1,parodistisch,paenultima
mus,ø,s,us,mus,smus,ysmus,C,KC,CKC,CCKC,KCCKC,ø,Pa,ø,P,Pa,Par,Paro,Parox,C,CK,CKC,CKCK,CKCKC,ø,7,10,11,12,3,5,2,4,1,light,light,light,light,c,c,c,c,CK,CK,CCKC,CKC,C,C,CC,C,,,C,C,K,K,K,K,2,2,3,3,1,1,1,1,1,1,2,1,1,1,1,1,CVC,CVC,CCVC,CVC,2,2,3,2,N,ø,T,0,Paroxysmus,paenultima
lich,ø,h,ch,ich,lich,tlich,C,KC,CKC,CCKC,CCCKC,noacc,par,ø,p,pa,par,part,parte,C,CK,CKC,CKCC,CKCCD,ø,11,11,10,13,3,5,3,4,0,light,light,heavy,light,c,o,c,c,CKC,CD,KCC,CKC,C,C,,C,C,,CC,C,K,D,K,K,3,3,3,4,1,0,2,1,1,1,0,1,1,2,1,1,CVC,CVV,VCC,CVC,2,0,2,2,A,NA,F,2,parteiamtlich,antepaenultima
rer,ø,r,er,rer,hrer,ehrer,C,KC,CKC,LCKC,CLCKC,ø,Par,ø,P,Pa,Par,Part,Parte,C,CK,CKC,CKCC,CKCCD,ø,11,11,9,14,3,5,4,4,0,light,light,light,schwa,c,o,o,c,CKC,CD,CL,CKC,C,C,C,C,C,,,C,K,D,L,K,3,3,3,3,1,0,0,1,1,1,1,1,1,2,2,1,CVC,CVV,CVV,CVC,2,0,0,2,N,NV,T,2,Parteifuehrer,antepaenultima
tern,ø,n,rn,ern,tern,ntern,C,CC,KCC,CKCC,CCKCC,ø,par,ø,p,pa,par,part,parte,C,CK,CKC,CKCC,CKCCD,ø,11,11,11,14,3,5,5,3,1,light,light,light,heavy,c,o,c,c,CKC,CD,KC,CKCC,C,C,,C,C,,C,CC,K,D,K,K,3,3,2,4,1,0,1,2,1,1,0,1,1,2,1,1,CVC,CVV,VC,CVCC,2,0,1,3,A,NA,F,2,parteiintern,antepaenultima
keit,keit,t,it,eit,keit,hkeit,C,DC,CDC,CCDC,KCCDC,ø,Par,ø,P,Pa,Par,Part,Parte,C,CK,CKC,CKCC,CKCCD,ø,11,11,13,12,3,5,4,4,0,light,light,light,light,c,o,c,c,CKC,CD,CKC,CDC,C,C,C,C,C,,C,C,K,D,K,D,3,3,4,4,1,0,1,1,1,1,1,1,1,2,1,2,CVC,CVV,CVC,CVVC,2,0,2,1,N,A,T,1,Parteilichkeit,antepaenultima
