syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,syl0,syl1,syl2,syl3,syl4,nk_suffix,praefix,basic_pos,comp_struct,sa_struct,prae_class,praefix1,praefix2,praefix3,praefix4,praefix5,suffix1,suffix2,suffix3,suffix4,suffix5,suff_class,rhyme0,rhyme1,rhyme2,rhyme3,rhyme4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,comp_len,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_class0,syl_class1,syl_class2,syl_class3,syl_class4,onset_class0,onset_class1,onset_class2,onset_class3,onset_class4,koda_class0,koda_class1,koda_class2,koda_class3,koda_class4,nucleus_class0,nucleus_class1,nucleus_class2,nucleus_class3,nucleus_class4,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,nomen,sylcnt,stress_class
3,2,5,2,5,wit,te,rungs,be,dingt,ingt,ø,A,NA,SAS,ø,C,CK,CKC,CKCK,CKCKC,C,CC,KCC,CKCC,KCKCC,ø,CVC,CV,CVCC,CV,CVCC,2,1,3,1,3,1,0,2,0,2,1,1,1,1,1,1,1,1,1,1,2,101,101,1111,101,1201,3,2,2,2,2,1,CK,CK,CKCC,CK,CKCC,C,C,C,C,C,,,CC,,CC,K,K,K,K,K,1,0,2,0,2,F,5,prima
3,2,5,2,6,Wit,te,rungs,um,schlag,ag,ø,N,NN,SAS,ø,C,CK,CKC,CKCK,CKCKC,C,LC,CLC,CCLC,CCCLC,ø,CVC,CV,CVCC,VC,CCVVC,2,1,3,1,1,1,0,2,1,1,1,1,1,0,2,1,1,1,1,2,2,101,101,1111,1001,211,3,2,2,3,2,1,CK,CK,CKCC,KC,CCLC,C,C,C,,CC,,,CC,C,C,K,K,K,K,L,1,0,2,1,1,T,5,prima
4,2,4,3,4,Wohl,an,st1n,dig,keit,eit,ø,N,A,SA,ø,C,CL,CLC,CLCK,CLCKC,C,DC,CDC,CCDC,KCCDC,ø,CVVC,VC,CCVC,CVC,CVVC,1,1,3,2,1,1,1,1,1,1,1,0,2,1,1,2,1,1,1,2,1,111,1001,1201,201,201,2,3,2,2,2,-1,CLC,KC,CCKC,CKC,CDC,C,,CC,C,C,C,C,C,C,C,L,K,K,K,D,1,1,1,1,1,T,5,prima
4,3,2,2,3,wohl,aus,ge,wo,gen,en,ø,A,ø,SS,ø,C,CL,CLC,CLCD,CLCDC,C,KC,CKC,LCKC,CLCKC,ø,CVVC,VVC,CV,CVV,CVC,1,0,1,0,2,1,1,0,0,1,1,0,1,1,1,2,2,1,2,1,2,111,101,101,101,1101,2,3,2,2,2,1,CLC,DC,CK,CL,CKC,C,,C,C,C,C,C,,,C,L,D,K,L,K,1,1,0,1,0,F,5,prima
4,2,2,3,4,Wohl,er,zo,gen,heit,eit,ø,N,A,SA,ø,C,CL,CLC,CLCK,CLCKC,C,DC,CDC,CCDC,KCCDC,ø,CVVC,VC,CVV,CVC,CVVC,1,1,0,2,1,1,1,0,1,1,1,0,1,1,1,2,1,2,1,2,1,111,11,101,1101,201,2,3,2,2,2,1,CLC,KC,AL,CKC,CDC,C,,A,C,C,C,C,,C,C,L,K,L,K,D,1,1,1,0,1,T,5,prima
4,6,2,4,6,Wohl,stands,ge,sell,schaft,aft,ø,N,NN,SAS,ø,C,CL,CLC,CLCC,CLCCC,C,CC,KCC,CKCC,CCKCC,ø,CVVC,CCVCC,CV,CVC,CVCC,1,4,1,2,3,1,2,0,1,2,1,2,1,1,1,2,1,1,1,1,2,111,1301,101,111,301,2,1,2,2,1,-1,CLC,CCKCA,CK,CKC,CKCC,C,CC,C,C,C,C,CA,,C,CC,L,K,K,K,K,1,2,0,1,2,T,5,prima
4,2,3,4,3,wohl,un,ter,rich,tet,et,ø,A,ø,SS,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVVC,VC,CVC,CVC,CVC,1,1,2,2,2,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,2,111,1001,111,111,201,2,3,2,3,2,-1,CLC,KC,CKC,CKC,CKC,C,,C,C,C,C,C,C,C,C,L,K,K,K,K,1,1,0,1,0,F,5,prima
4,4,2,5,4,Wohn,raum,be,schaf,fung,ung,ø,N,NV,ø,ø,C,CL,CLC,CLCC,CLCCD,C,KC,CKC,KCKC,CKCKC,ø,CVVC,CVVC,CV,CVC,CVC,1,1,1,2,2,1,1,0,1,1,1,1,1,1,1,2,2,1,1,1,2,1101,1011,101,101,1101,2,3,2,2,2,-1,CLC,CDC,CK,CK,CKC,C,C,C,C,C,C,C,,,C,L,D,K,K,K,1,1,0,1,1,T,5,prima
3,5,3,4,4,Woh,nungs,ein,rich,tung,ung,ø,N,NV,ø,ø,C,CL,CLC,CLCK,CLCKC,C,KC,CKC,CCKC,KCCKC,ø,CVV,CVCC,VVC,CVC,CVC,0,3,0,2,2,0,2,1,1,1,1,1,0,1,1,2,1,2,1,1,2,101,2101,1001,111,1101,2,2,4,3,2,1,CL,CKCC,DC,CKC,CKC,C,C,,C,C,,CC,C,C,C,L,K,D,K,K,1,2,1,1,1,T,5,prima
3,2,2,3,3,Wor,te,ma,che,rei,ei,ø,N,NV,ø,ø,C,CK,CKC,CKCC,CKCCK,D,CD,KCD,CKCD,KCKCD,ø,CVC,CV,CVC,CV,CVV,2,1,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,2,111,101,1001,101,11,2,2,3,2,4,-1,CKC,CK,CK,CK,CD,C,C,C,C,C,C,,,,,K,K,K,K,D,1,0,1,0,1,T,5,ultima
3,3,3,5,3,W3r,ter,ver,zeich,nis,is,ø,N,NN,SAS,ø,C,CK,CKC,CKCC,CKCCK,C,KC,CKC,CCKC,DCCKC,noacc,CVC,CVC,CVC,CVVC,CVC,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,111,111,111,201,1101,2,2,2,2,2,1,CKC,CKC,CKC,ADC,CKC,C,C,C,A,C,C,C,C,C,C,K,K,K,D,K,1,0,1,1,1,T,5,prima
4,2,2,2,1,Wort,fa,mi,li,e,e,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCC,K,LK,CLK,LCLK,CLCLK,ø,CVCC,CVC,CVV,CVV,V,3,2,0,0,0,2,1,0,0,0,1,1,1,1,0,1,1,2,2,1,2,211,101,1001,11,1,2,2,3,4,4,-1,CKCC,CK,CL,CL,K,C,C,C,C,,CC,,,,,K,K,L,L,K,2,1,1,1,0,T,5,prima
4,2,3,2,2,Wund,in,fek,ti,on,on,ø,N,NN,SS,ø,C,CK,CKC,CKCC,CKCCK,C,LC,LLC,ALLC,CALLC,ø,CVCC,VC,CVC,CVV,VVC,3,1,2,0,0,2,1,1,0,1,1,0,1,1,0,1,1,1,2,2,2,1201,1001,201,101,1001,2,3,2,3,3,-1,CKCC,KC,CKC,AL,LC,C,,C,A,,CC,C,C,,C,K,K,K,L,L,2,1,1,1,1,T,5,prima
3,2,2,3,4,W2r,de,lo,sig,keit,eit,ø,N,A,SAA,ø,C,CK,CKC,CKCC,CKCCK,C,DC,CDC,CCDC,KCCDC,ø,CVC,CV,CVV,CVC,CVVC,2,1,0,2,1,1,0,0,1,1,1,1,1,1,1,1,1,2,1,2,1,111,101,11,201,201,3,2,3,2,2,1,CKC,CK,CL,CKC,CDC,C,C,C,C,C,C,,,C,C,K,K,L,K,D,1,0,1,1,1,T,5,prima
3,3,2,4,4,Wur,zel,be,hand,lung,ung,ø,N,NV,ø,ø,C,CK,CKC,CKCA,CKCAK,C,KC,CKC,CCKC,CCCKC,ø,CVC,CVC,CV,CVC,CCVC,2,2,1,2,3,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,111,111,101,1101,1111,3,2,2,2,2,1,CKC,AKC,CK,CKC,CCKC,C,A,C,C,CC,C,C,,C,C,K,K,K,K,K,1,0,0,1,1,T,5,prima
3,3,2,3,4,Wur,zel,lo,sig,keit,eit,ø,N,A,SAA,ø,C,CK,CKC,CKCA,CKCAK,C,DC,CDC,CCDC,KCCDC,ø,CVC,CVC,CVV,CVC,CVVC,2,2,0,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,1,111,111,11,201,201,3,2,3,2,2,1,CKC,AKC,CL,CKC,CDC,C,A,C,C,C,C,C,,C,C,K,K,L,K,D,1,0,1,1,1,T,5,prima
2,2,2,3,3,xe,ro,ko,pie,ren,en,ø,V,ø,ø,ø,C,CC,CCL,CCLC,CCLCL,C,KC,CKC,LCKC,CLCKC,ø,CCVV,CVV,CVV,CVV,CVC,1,0,0,0,2,0,0,0,0,1,2,1,1,1,1,2,2,2,2,1,0,201,11,101,101,1011,2,3,2,3,3,1,CCL,CL,CL,CL,CKC,CC,C,C,C,C,,,,,C,L,L,L,L,K,1,1,1,1,0,F,5,paenultima
2,4,2,2,1,Za,cken,li,ni,e,e,ø,N,NN,SAS,ø,A,AK,AKC,AKCK,AKCKC,K,LK,CLK,LCLK,CLCLK,ø,CVC,CVC,CVV,CVV,V,2,2,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,2,2,1,2,101,1101,11,1001,1,2,2,4,3,4,-1,AK,CKC,CL,CL,K,A,C,C,C,,,C,,,,K,K,L,L,K,1,0,1,1,0,T,5,prima
3,3,2,2,2,Zah,len,an,ga,be,e,ø,N,NN,SAS,ø,A,AL,ALC,ALCK,ALCKC,K,CK,LCK,CLCK,CCLCK,ø,CVV,CVC,VC,CVV,CV,0,2,1,0,1,0,1,1,0,0,1,1,0,1,1,2,1,1,2,1,2,101,1011,1001,101,101,3,3,3,3,2,-1,AL,CKC,KC,CL,CK,A,C,,C,C,,C,C,,,L,K,K,L,K,1,0,1,1,0,T,5,prima
3,3,2,5,3,Zah,len,ge,d1cht,nis,is,ø,N,NN,SAS,ø,A,AL,ALC,ALCK,ALCKC,C,KC,CKC,CCKC,CCCKC,ø,CVV,CVC,CV,CVCC,CVC,0,2,1,3,2,0,1,0,2,1,1,1,1,1,1,2,1,1,1,1,2,101,1011,101,301,1101,3,3,2,1,2,1,AL,CKC,CK,CKCC,CKC,A,C,C,C,C,,C,,CC,C,L,K,K,K,K,1,0,0,2,1,T,5,prima
3,3,3,2,3,Zah,len,lot,te,rie,ie,ø,N,NN,SAS,ø,A,AL,ALC,ALCK,ALCKC,L,CL,KCL,CKCL,KCKCL,ø,CVV,CVC,CVC,CV,CVV,0,2,2,1,0,0,1,1,0,0,1,1,1,1,1,2,1,1,1,2,2,101,1011,11,101,11,3,3,3,2,4,-1,AL,CKC,CK,CK,CL,A,C,C,C,C,,C,,,,L,K,K,K,L,1,0,1,0,1,T,5,prima
3,5,2,3,4,Zah,lungs,an,wei,sung,ung,ø,N,NV,ø,ø,A,AL,ALC,ALCK,ALCKC,C,KC,CKC,DCKC,CDCKC,ø,CVV,CVCC,VC,CVV,CVC,0,3,1,0,2,0,2,1,0,1,1,1,0,1,1,2,1,1,2,1,2,101,1111,1001,101,1101,3,2,3,3,2,1,AL,CKCC,KC,CD,CKC,A,C,,C,C,,CC,C,,C,L,K,K,D,K,1,2,1,1,1,T,5,prima
3,5,2,3,4,Zah,lungs,f1,hig,keit,eit,ø,N,NN,SAS,ø,A,AL,ALC,ALCK,ALCKC,C,DC,CDC,CCDC,KCCDC,ø,CVV,CVCC,CVV,VC,CVVC,0,3,0,1,1,0,2,0,1,1,1,1,1,0,1,2,1,2,1,2,2,101,1111,101,101,201,3,2,2,3,2,-1,AL,CKCC,CL,KC,CDC,A,C,C,,C,,CC,,C,C,L,K,L,K,D,1,2,1,1,1,T,5,prima
3,5,2,2,3,zah,lungs,un,f1,hig,ig,ø,A,NA,SAS,ø,A,AL,ALC,ALCK,ALCKC,C,KC,LKC,CLKC,CCLKC,ø,CVV,CVCC,VC,CVV,VC,0,3,1,0,1,0,2,1,0,1,1,1,0,1,0,2,1,1,2,1,2,101,1111,1001,101,101,3,2,3,2,3,-1,AL,CKCC,KC,CL,KC,A,C,,C,,,CC,C,,C,L,K,K,L,K,1,2,1,1,1,F,5,prima
2,4,5,2,4,Ze,chen,still,le,gung,ung,ø,N,NV,ø,ø,A,AK,AKC,AKCK,AKCKC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CVC,CCVC,CVV,CVC,2,2,3,0,2,1,1,1,0,1,1,1,2,1,1,1,1,1,2,1,2,101,1101,211,11,1101,2,2,2,3,2,1,AK,CKC,CCKC,CL,CKC,A,C,CC,C,C,,C,C,,C,K,K,K,L,K,1,0,1,1,1,T,5,prima
4,3,3,2,4,Zehn,fin,ger,sy,stem,em,ø,N,ø,SS,ø,A,AL,ALC,ALCC,ALCCK,C,LC,CLC,CCLC,KCCLC,ø,CVVC,CVC,CVC,CVC,CVVC,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1101,101,1011,201,1101,2,3,3,2,2,1,ALC,CK,CKC,CKC,CLC,A,C,C,C,C,C,,C,C,C,L,K,K,K,L,1,1,0,1,1,T,5,prima
4,3,2,3,2,Zehn,tel,se,kun,de,e,ø,N,NN,SS,ø,A,AL,ALC,ALCC,ALCCK,K,CK,CCK,KCCK,CKCCK,ø,CVVC,CVC,CVV,CVC,CV,1,2,0,2,1,1,1,0,1,0,1,1,1,1,1,2,1,2,1,1,2,1101,111,101,1101,101,2,2,2,2,2,-1,ALC,CKC,CL,CKC,CK,A,C,C,C,C,C,C,,C,,L,K,L,K,K,1,0,1,1,0,T,5,prima
3,4,2,3,5,Zei,chen,un,ter,richt,icht,ø,N,VN,SS,ø,A,AD,ADC,ADCK,ADCKC,C,CC,KCC,CKCC,KCKCC,ø,CVV,CVC,VC,CV,CVCC,0,2,1,1,3,0,1,1,0,2,1,1,0,1,1,2,1,1,1,1,2,101,1101,1001,101,211,3,2,3,2,2,-1,AD,CKC,KC,CK,CKCC,A,C,,C,C,,C,C,,CC,D,K,K,K,K,1,0,1,0,2,T,5,prima
5,5,2,4,4,zeich,nungs,be,rech,tigt,igt,ø,A,ø,SAS,ø,A,AD,ADC,ADCC,ADCCK,C,CC,KCC,CKCC,CCKCC,ø,CVVC,CVCC,CV,CVC,CVCC,1,3,1,2,3,1,2,0,1,2,1,1,1,1,1,2,1,1,1,1,2,201,2101,101,111,301,2,2,2,2,2,-1,ADC,CKCC,CK,CKC,CKCC,A,C,C,C,C,C,CC,,C,CC,D,K,K,K,K,1,2,0,1,2,F,5,prima
3,5,2,2,3,Zei,tungs,ar,ti,kel,el,ø,N,NN,SAS,ø,A,AD,ADC,ADCK,ADCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVCC,VC,CVV,CVC,0,3,1,0,2,0,2,1,0,1,1,1,0,1,1,2,1,1,2,1,2,101,1201,11,101,111,3,2,3,3,2,-1,AD,CKCC,KC,CL,CKC,A,C,,C,C,,CC,C,,C,D,K,K,L,K,1,2,1,1,0,T,5,prima
3,5,3,3,3,Zei,tungs,ver,k1u,fer,er,ø,N,NN,SAS,ø,A,AD,ADC,ADCK,ADCKC,C,KC,CKC,DCKC,CDCKC,ø,CVV,CVCC,CVC,CVV,CVC,0,3,2,0,2,0,2,1,0,1,1,1,1,1,1,2,1,1,2,1,2,101,1201,111,101,111,3,2,2,3,2,-1,AD,CKCC,CKC,CD,CKC,A,C,C,C,C,,CC,C,,C,D,K,K,D,K,1,2,1,1,0,T,5,prima
2,2,3,2,2,Ze,le,bra,ti,on,on,ø,N,R,SA,ø,A,AL,ALC,ALCL,ALCLC,C,LC,LLC,ALLC,KALLC,ø,CVV,CVV,CCVC,CVV,VVC,0,0,3,0,0,0,0,1,0,1,1,1,2,1,0,2,2,1,2,2,1,101,11,111,101,1001,2,3,2,3,3,1,AL,CL,CCK,AL,LC,A,C,CC,A,,,,,,C,L,L,K,L,L,1,1,1,1,1,T,5,ultima
3,3,2,2,2,Zel,len,ge,we,be,e,ø,N,NN,SAS,ø,A,AK,AKC,AKCK,AKCKC,K,CK,LCK,CLCK,KCLCK,ø,CVC,CVC,CV,CVV,CV,2,2,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,1,2,101,1011,101,101,101,2,3,2,2,2,-1,AK,CKC,CK,CL,CK,A,C,C,C,C,,C,,,,K,K,K,L,K,1,0,0,1,0,T,5,prima
2,3,2,2,2,Ze,men,ta,ti,on,on,ø,N,N,SA,ø,A,AL,ALC,ALCK,ALCKC,C,LC,LLC,ALLC,KALLC,ø,CVV,CVC,CVC,CVV,VVC,0,2,2,0,0,0,1,1,0,1,1,1,1,1,0,2,1,1,2,2,1,101,2001,101,101,1001,2,2,2,3,3,-1,AL,CKC,CK,AL,LC,A,C,C,A,,,C,,,C,L,K,K,L,L,1,1,1,1,1,T,5,ultima
3,2,2,2,2,Zen,te,na,ri,um,um,ø,N,N,SA,ø,A,AK,AKC,AKCC,AKCCL,C,KC,LKC,CLKC,LCLKC,ø,CVC,CVV,CVV,CVV,VC,2,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,2,2,2,1,1,1101,101,1001,11,1001,2,2,4,4,3,-1,AKC,CL,CL,CL,KC,A,C,C,C,,C,,,,C,K,L,L,L,K,1,1,1,1,1,T,5,antepaenultima
3,4,2,3,2,Zen,tral,be,h3r,de,e,ø,N,AN,SS,ø,A,AK,AKC,AKCC,AKCCC,K,CK,CCK,LCCK,CLCCK,ø,CVC,CCVVC,CV,CVVC,CV,2,1,1,1,1,1,1,0,1,0,1,2,1,1,1,1,2,1,2,1,2,1101,121,101,111,101,2,3,2,2,2,-1,AKC,CCLC,CK,CLC,CK,A,CC,C,C,C,C,C,,C,,K,L,K,L,K,1,1,0,1,0,T,5,sekunda
3,3,2,3,3,zen,tra,li,sie,ren,en,ø,V,A,SA,ø,A,AK,AKC,AKCC,AKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVV,CVV,CVC,2,1,0,0,2,1,0,0,0,1,1,2,1,1,1,1,2,2,2,1,1,1101,111,11,101,1011,2,3,4,3,3,-1,AKC,CCL,CL,CL,CKC,A,CC,C,C,C,C,,,,C,K,L,L,L,K,1,1,1,1,0,F,5,paenultima
3,3,2,3,4,Zen,tra,li,sie,rung,ung,ø,N,V,SA,ø,A,AK,AKC,AKCC,AKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVV,CVV,CVC,2,1,0,0,2,1,0,0,0,1,1,2,1,1,1,1,2,2,2,1,1,1101,111,11,101,1011,2,3,4,3,3,-1,AKC,CCL,CL,CL,CKC,A,CC,C,C,C,C,,,,C,K,L,L,L,K,1,1,1,1,1,T,5,paenultima
3,4,2,2,3,Zen,tral,ko,mi,tee,ee,ø,N,AN,SS,ø,A,AK,AKC,AKCC,AKCCC,L,CL,LCL,CLCL,LCLCL,ø,CVC,CCVVC,CVV,CVV,CVV,2,1,0,0,0,1,1,0,0,0,1,2,1,1,1,1,2,2,2,2,2,1101,121,101,1001,101,2,3,2,3,2,-1,AKC,CCLC,CL,CL,CL,A,CC,C,C,C,C,C,,,,K,L,L,L,L,1,1,1,1,1,T,5,sekunda
3,4,3,3,4,Zen,tral,ver,wal,tung,ung,ø,N,AN,SS,ø,A,AK,AKC,AKCC,AKCCC,C,KC,CKC,CCKC,KCCKC,ø,CVC,CCVVC,CVC,CVC,CVC,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1101,121,111,111,1101,2,3,2,2,2,-1,AKC,CCLC,CKC,CKC,CKC,A,CC,C,C,C,C,C,C,C,C,K,L,K,K,K,1,1,1,1,1,T,5,sekunda
3,3,2,3,5,Zen,tri,fu,gal,kraft,aft,ø,N,AN,SS,ø,A,AK,AKC,AKCC,AKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVC,CCVV,CVV,CVVC,CCVCC,2,1,0,1,4,1,0,0,1,2,1,2,1,1,2,1,2,2,2,1,2,1101,111,101,111,311,2,3,3,3,2,-1,AKC,CCL,CL,CLC,CCKCC,A,CC,C,C,CC,C,,,C,CC,K,L,L,L,K,1,1,1,1,2,T,5,paenultima
3,3,2,3,3,zen,tri,fu,gie,ren,en,ø,V,N,SA,ø,A,AK,AKC,AKCC,AKCCC,C,KC,CKC,LCKC,CLCKC,ø,CVC,CCVV,CVV,CVV,CVC,2,1,0,0,2,1,0,0,0,1,1,2,1,1,1,1,2,2,2,1,1,1101,111,101,101,1011,2,3,3,3,3,-1,AKC,CCL,CL,CL,CKC,A,CC,C,C,C,C,,,,C,K,L,L,L,K,1,1,1,1,0,F,5,paenultima
3,3,2,3,5,Zen,tri,pe,tal,kraft,aft,ø,N,AN,SS,ø,A,AK,AKC,AKCC,AKCCC,C,CC,KCC,CKCC,CCKCC,ø,CVC,CCVV,CVV,CVVC,CCVCC,2,1,0,1,4,1,0,0,1,2,1,2,1,1,2,1,2,2,2,1,2,1101,111,101,111,311,2,3,2,3,2,-1,AKC,CCL,CL,CLC,CCKCC,A,CC,C,C,CC,C,,,C,CC,K,L,L,L,K,1,1,1,1,2,T,5,paenultima
2,2,3,3,3,ze,re,bro,spi,nal,al,ø,A,ø,SAS,ø,A,AL,ALC,ALCL,ALCLC,C,LC,CLC,LCLC,CLCLC,ø,CVV,CVV,CCVC,CVV,CVVC,0,0,3,0,1,0,0,1,0,1,1,1,2,1,1,2,2,1,2,2,2,101,11,211,101,1011,2,3,2,3,3,1,AL,CL,CCKC,CL,CLC,A,C,CC,C,C,,,C,,C,L,L,K,L,L,1,1,1,1,1,F,5,ultima
2,2,2,2,3,ze,re,mo,ni,ell,ell,ø,A,N,SA,ø,A,AL,ALC,ALCL,ALCLC,C,KC,LKC,CLKC,LCLKC,ø,CVV,CVV,CVV,CVV,VC,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,2,2,2,1,1,101,11,1001,1001,11,2,3,3,3,3,1,AL,CL,CL,CL,KC,A,C,C,C,,,,,,C,L,L,L,L,K,1,1,1,1,1,F,5,ultima
2,2,2,2,3,Ze,re,mo,ni,ell,ell,ø,N,A,S,ø,A,AL,ALC,ALCL,ALCLC,C,KC,LKC,CLKC,LCLKC,ø,CVV,CVV,CVV,CVV,VC,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,2,2,2,1,1,101,11,1001,1001,11,2,3,3,3,3,1,AL,CL,CL,CL,KC,A,C,C,C,,,,,,C,L,L,L,L,K,1,1,1,1,1,T,5,ultima
2,2,2,2,2,ze,re,mo,ni,3s,3s,ø,A,N,SA,ø,A,AL,ALC,ALCL,ALCLC,C,LC,LLC,CLLC,LCLLC,ø,CVV,CVV,CVV,CVV,VVC,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,2,2,2,2,1,101,11,1001,1001,101,2,3,3,3,2,1,AL,CL,CL,CL,LC,A,C,C,C,,,,,,C,L,L,L,L,L,1,1,1,1,1,F,5,ultima
3,3,5,3,3,Zer,set,zungs,pro,ze$,e$,zer,N,NN,SAS,noacc,A,AK,AKC,AKCC,AKCCK,C,KC,AKC,LAKC,CLAKC,ø,CVC,CVC,CVCC,CCVV,CVC,2,2,3,1,2,1,1,2,0,1,1,1,1,2,1,1,1,1,2,1,2,111,101,1201,111,201,2,2,2,2,2,1,AKC,CK,AKCC,CCL,AKC,A,C,A,CC,A,C,,CC,,C,K,K,K,L,K,1,1,2,1,1,T,5,sekunda
3,5,4,3,2,Zer,streu,ungs,lin,se,e,zer,N,NN,SAS,noacc,A,AK,AKC,AKCC,AKCCC,K,CK,CCK,KCCK,CKCCK,ø,CVC,CCCVV,VCC,CVC,CV,2,1,2,2,1,1,0,2,1,0,1,3,0,1,1,1,2,1,1,1,2,111,211,1101,1011,101,2,2,2,3,2,1,AKC,CCCD,KCC,CKC,CK,A,CCC,,C,C,C,,CC,C,,K,D,K,K,K,1,1,2,1,0,T,5,sekunda
3,2,2,3,3,zer,ti,fi,zie,ren,en,ø,V,ø,ø,ø,A,AK,AKC,AKCC,AKCCL,C,KC,CKC,LCKC,ALCKC,ø,CVC,CVV,CVV,CVV,CVC,2,0,0,0,2,1,0,0,0,1,1,1,1,1,1,1,2,2,2,1,0,111,101,101,101,1011,2,3,3,3,3,1,AKC,CL,CL,AL,CKC,A,C,C,A,C,C,,,,C,K,L,L,L,K,1,1,1,1,0,F,5,paenultima
3,3,3,2,2,Zeu,gen,aus,sa,ge,e,ø,N,NN,SAS,ø,A,AD,ADC,ADCK,ADCKC,K,CK,LCK,CLCK,CCLCK,ø,CVV,CVC,VVC,CVV,CV,0,2,0,0,1,0,1,1,0,0,1,1,0,1,1,2,1,2,2,1,2,101,1101,101,101,101,3,2,3,3,2,-1,AD,CKC,DC,CL,CK,A,C,,C,C,,C,C,,,D,K,D,L,K,1,0,1,1,0,T,5,prima
3,3,3,3,4,Zeu,gen,ver,neh,mung,ung,ø,N,NV,ø,ø,A,AD,ADC,ADCK,ADCKC,C,KC,CKC,LCKC,CLCKC,ø,CVV,CVC,CVC,CVV,CVC,0,2,2,0,2,0,1,1,0,1,1,1,1,1,1,2,1,1,2,1,2,101,1101,111,1001,2001,3,2,2,3,3,1,AD,CKC,CKC,CL,CKC,A,C,C,C,C,,C,C,,C,D,K,K,L,K,1,0,1,1,1,T,5,prima
3,5,2,2,3,zeu,gungs,un,f1,hig,ig,ø,A,NA,SAS,ø,A,AD,ADC,ADCK,ADCKC,C,KC,LKC,CLKC,CCLKC,ø,CVV,CVCC,VC,CVV,VC,0,3,1,0,1,0,2,1,0,1,1,1,0,1,0,2,1,1,2,1,2,101,1201,1001,101,101,3,2,3,2,3,-1,AD,CKCC,KC,CL,KC,A,C,,C,,,CC,C,,C,D,K,K,L,K,1,2,1,1,1,F,5,prima
4,4,2,2,1,Zick,zack,li,ni,e,e,ø,N,NN,SS,ø,A,AK,AKC,AKCA,AKCAK,K,LK,CLK,LCLK,CLCLK,ø,CVC,CVC,CVV,CVV,V,2,2,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,2,2,1,2,201,201,11,1001,1,2,2,4,3,4,1,AKC,AKC,CL,CL,K,A,A,C,C,,C,C,,,,K,K,L,L,K,1,1,1,1,0,T,5,prima
4,3,2,2,2,Zieh,har,mo,ni,ka,a,ø,N,VN,SS,ø,A,AL,ALC,ALCK,ALCKC,L,CL,LCL,CLCL,LCLCL,ø,CVV,CVC,CVV,CVV,CVV,0,2,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1,2,2,2,2,101,111,1001,1001,101,3,2,3,3,3,1,AL,CKC,CL,CL,CL,A,C,C,C,C,,C,,,,L,K,L,L,L,1,1,1,1,1,T,5,prima
2,2,3,3,5,Zi,ga,ret,ten,rauch,auch,ø,N,NN,SAS,ø,A,AL,ALC,ALCK,ALCKC,C,DC,CDC,CCDC,KCCDC,ø,CVV,CVC,CVC,CVC,CVVC,0,2,2,2,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,101,101,11,1101,111,3,2,3,2,3,1,AL,CK,CK,CKC,CDC,A,C,C,C,C,,,,C,C,L,K,K,K,D,1,1,1,0,1,T,5,antepaenultima
2,3,3,1,4,Zi,gar,ren,a,sche,e,ø,N,NN,SAS,ø,A,AL,ALC,ALCK,ALCKC,K,CK,KCK,CKCK,KCKCK,ø,CVV,CVC,CVC,VC,CV,0,2,2,1,1,0,1,1,1,0,1,1,1,0,1,2,1,1,1,1,2,101,101,1011,1,101,3,2,3,4,2,-1,AL,CK,CKC,K,CK,A,C,C,,C,,,C,,,L,K,K,K,K,1,1,0,1,0,T,5,sekunda
