syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,sonority0,sonority1,sonority2,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_open0,syl_open1,syl_open2,syl_phoncat0,syl_phoncat1,syl_phoncat2,onset_phoncat0,onset_phoncat1,onset_phoncat2,koda_phoncat0,koda_phoncat1,koda_phoncat2,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,syl_len0,syl_len1,syl_len2,koda_len0,koda_len1,koda_len2,onset_len0,onset_len1,onset_len2,nucleus_len0,nucleus_len1,nucleus_len2,syl_cv0,syl_cv1,syl_cv2,cv_ratio0,cv_ratio1,cv_ratio2,pos,comp_struct,nomen,comp_len,Word,stress_class
te,ø,e,te,rte,arte,warte,K,CK,CCK,KCCK,CKCCK,Speck,ø,S,Sp,Spe,Spec,Speck,C,CC,CCK,CCKC,CCKCC,9,12,7,2,3,3,-1,light,light,schwa,c,c,o,CCKC,CCKC,CK,CC,CC,C,C,C,,K,K,K,5,6,2,1,1,0,2,2,1,1,1,1,CCVC,CCVC,CV,3,3,1,N,NN,T,2,Speckschwarte,antepaenultima
te,ø,e,te,ite,eite,seite,K,CK,DCK,CDCK,CCDCK,Speck,ø,S,Sp,Spe,Spec,Speck,C,CC,CCK,CCKC,CCKCC,9,11,7,2,5,3,-1,light,light,schwa,c,o,o,CCKC,CD,CK,CC,C,C,C,,,K,D,K,5,3,2,1,0,0,2,1,1,1,2,1,CCVC,CVV,CV,3,0,1,N,NN,T,2,Speckseite,antepaenultima
ge,ø,e,ge,nge,enge,aenge,K,CK,KCK,CKCK,CCKCK,Speer,ø,S,Sp,Spe,Spee,Speer,C,CC,CCL,CCLC,CCLCC,12,10,9,3,5,4,-2,light,light,schwa,c,c,o,CCLC,CK,CK,CC,C,C,C,,,L,K,K,5,3,2,1,1,0,2,1,1,2,1,1,CCVVC,CVC,CV,1,2,1,N,NN,T,2,Speerlaenge,antepaenultima
fen,ø,n,en,fen,rfen,erfen,C,KC,CKC,CCKC,KCCKC,Speer,ø,S,Sp,Spe,Spee,Speer,C,CC,CCL,CCLC,CCLCC,12,11,10,3,3,3,-1,light,light,schwa,c,c,c,CCLC,CKC,CKC,CC,C,C,C,C,C,L,K,K,5,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,N,NF,T,2,Speerwerfen,antepaenultima
flu$,ø,s,ss,uss,luss,fluss,C,KC,CKC,CCKC,CCCKC,Spei,ø,S,Sp,Spe,Spei,Speic,C,CC,CCD,CCDC,CCDCK,12,11,14,4,3,3,1,light,schwa,light,o,c,c,CCD,CKC,CCKC,CC,C,CC,,C,C,D,K,K,4,4,4,0,1,1,2,1,2,2,1,1,CCVV,CVC,CCVC,1,2,3,N,NN,T,2,Speichelfluss,antepaenultima
brei,ø,i,ei,rei,brei,ebrei,D,CD,CCD,KCCD,CKCCD,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,12,7,15,4,3,5,1,light,schwa,light,o,o,o,CCD,CK,CCD,CC,C,CC,,,,D,K,D,4,2,4,0,0,0,2,1,2,2,1,2,CCVV,CV,CCVV,1,1,1,N,VN,T,2,Speisebrei,antepaenultima
eis,ø,s,is,eis,eeis,seeis,C,DC,KDC,CKDC,DCKDC,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,12,7,11,4,3,5,-1,light,schwa,light,o,o,c,CCD,CK,DC,CC,C,,,,C,D,K,D,4,2,3,0,0,1,2,1,0,2,1,2,CCVV,CV,VVC,1,1,0,N,VN,T,2,Speiseeis,antepaenultima
3l,ø,l,el,oel,eoel,seoel,C,LC,KLC,CKLC,DCKLC,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,12,7,10,4,3,5,-1,light,schwa,light,o,o,c,CCD,CK,LC,CC,C,,,,C,D,K,L,4,2,2,0,0,1,2,1,0,2,1,2,CCVV,CV,VVC,1,1,0,N,NN,T,2,Speiseoel,antepaenultima
saal,ø,l,al,aal,saal,esaal,C,LC,CLC,KCLC,CKCLC,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,12,7,15,4,3,5,1,light,schwa,light,o,o,c,CCD,CK,CLC,CC,C,C,,,C,D,K,L,4,2,4,0,0,1,2,1,1,2,1,2,CCVV,CV,CVVC,1,1,1,N,VN,T,2,Speisesaal,antepaenultima
schrank,ø,k,nk,ank,rank,hrank,C,CC,KCC,CKCC,CCKCC,Spei,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCK,12,7,15,4,3,3,1,light,schwa,heavy,o,o,c,CCD,CK,CCKCC,CC,C,CC,,,CC,D,K,K,4,2,7,0,0,2,2,1,2,2,1,1,CCVV,CV,CCVCC,1,1,4,N,NN,T,2,Speiseschrank,antepaenultima
balt,ø,t,lt,alt,balt,obalt,L,CL,LCL,CLCL,CCLCL,Speis,ø,S,Sp,Spe,Spei,Speis,C,CC,CCD,CCDC,CCDCC,13,7,7,3,3,3,-3,light,light,heavy,c,o,c,CCDC,CL,CL,CC,C,C,C,,,D,L,L,5,2,4,1,0,2,2,1,1,2,2,1,CCVVC,CVV,CVCC,1,0,3,N,NN,T,2,Speiskobalt,antepaenultima
bel,ø,l,el,bel,ebel,uebel,C,KC,CKC,LCKC,DLCKC,spei,ø,s,sp,spe,spei,speiu,C,CC,CCD,CCDL,CCDLC,12,8,11,4,8,3,-1,light,light,schwa,o,o,c,CCD,L,CKC,CC,,C,,,C,D,L,K,4,1,3,0,0,1,2,0,1,2,2,1,CCVV,VV,CVC,1,0,2,A,ø,F,2,speiuebel,multa
skop,ø,p,op,kop,skop,oskop,C,LC,CLC,CCLC,LCCLC,Spek,ø,S,Sp,Spe,Spek,Spekt,C,CC,CCK,CCKC,CCKCC,9,11,9,2,3,2,0,light,light,light,c,o,c,CCKC,CCL,CCLC,CC,CC,CC,C,,C,K,L,L,4,3,4,1,0,1,2,2,2,1,2,2,CCVC,CCVV,CCVVC,3,1,1,N,ø,T,2,Spektroskop,ultima
baum,ø,m,um,aum,baum,rbaum,C,DC,CDC,CCDC,KCCDC,Sper,ø,S,Sp,Spe,Sper,Sperb,C,CC,CCK,CCKC,CCKCC,12,11,14,3,3,4,1,light,schwa,light,c,c,c,CCKC,CKC,CDC,CC,C,C,C,C,C,K,K,D,4,3,4,1,1,1,2,1,1,1,1,2,CCVC,CVC,CVVC,3,2,1,N,NN,T,2,Sperberbaum,antepaenultima
lon,ø,n,on,lon,llon,allon,C,KC,CKC,KCKC,CKCKC,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,12,7,13,3,3,4,0,light,light,light,c,c,c,CCKC,CK,CKC,CC,C,C,C,,C,K,K,K,5,3,3,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,N,VN,T,2,Sperrballon,antepaenultima
er,er,r,er,uer,euer,feuer,C,KC,DKC,CDKC,CCDKC,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,12,11,10,3,5,5,-1,light,light,schwa,c,o,c,CCKC,CD,KC,CC,C,,C,,C,K,D,K,5,3,2,1,0,1,2,1,0,1,2,1,CCVC,CVV,VC,3,0,1,N,VN,T,2,Sperrfeuer,antepaenultima
biet,ø,t,et,iet,biet,ebiet,C,LC,CLC,KCLC,CKCLC,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,12,7,10,3,3,3,-1,light,schwa,light,c,o,c,CCKC,CK,CLC,CC,C,C,C,,C,K,K,L,5,2,4,1,0,1,2,1,1,1,1,2,CCVC,CV,CVVC,3,1,1,N,VN,T,2,Sperrgebiet,antepaenultima
gel,ø,l,el,gel,egel,iegel,C,KC,CKC,LCKC,CLCKC,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,12,12,11,3,6,3,-1,light,light,schwa,c,o,c,CCKC,CL,CKC,CC,C,C,C,,C,K,L,K,5,3,3,1,0,1,2,1,1,1,2,1,CCVC,CVV,CVC,3,0,2,N,VN,T,2,Sperriegel,antepaenultima
te,ø,e,te,tte,ette,kette,K,CK,KCK,CKCK,CCKCK,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,12,7,7,3,3,3,-3,light,light,schwa,c,c,o,CCKC,CK,CK,CC,C,C,C,,,K,K,K,5,3,2,1,1,0,2,1,1,1,1,1,CCVC,CVC,CV,3,2,1,N,VN,T,2,Sperrkette,antepaenultima
to,ø,o,to,nto,onto,konto,L,CL,CCL,KCCL,CKCCL,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,12,10,7,3,3,3,-3,light,light,light,c,c,o,CCKC,CKC,CL,CC,C,C,C,C,,K,K,L,5,3,2,1,1,0,2,1,1,1,1,2,CCVC,CVC,CVV,3,2,0,N,VN,T,2,Sperrkonto,antepaenultima
er,er,r,er,uer,auer,mauer,C,KC,DKC,CDKC,CCDKC,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,12,13,10,3,6,5,-1,light,light,schwa,c,o,c,CCKC,CD,KC,CC,C,,C,,C,K,D,K,5,3,2,1,0,1,2,1,0,1,2,1,CCVC,CVV,VC,3,0,1,N,VN,T,2,Sperrmauer,antepaenultima
de,ø,e,de,nde,unde,tunde,K,CK,CCK,KCCK,CKCCK,Sperr,ø,S,Sp,Spe,Sper,Sperr,C,CC,CCK,CCKC,CCKCC,12,13,7,3,3,3,-3,light,light,schwa,c,c,o,CCKC,CCKC,CK,CC,CC,C,C,C,,K,K,K,5,4,2,1,1,0,2,2,1,1,1,1,CCVC,CCVC,CV,3,3,1,N,VN,T,2,Sperrstunde,antepaenultima
del,ø,l,el,del,adel,nadel,C,KC,CKC,LCKC,CLCKC,Spick,ø,S,Sp,Spi,Spic,Spick,C,CC,CCK,CCKC,CCKCC,11,13,11,2,6,3,0,light,light,schwa,c,o,c,CCKC,CL,CKC,CC,C,C,C,,C,K,L,K,5,2,3,1,0,1,2,1,1,1,2,1,CCVC,CVV,CVC,3,0,2,N,VN,T,2,Spicknadel,antepaenultima
tel,ø,l,el,tel,ttel,ettel,C,KC,CKC,KCKC,AKCKC,Spick,ø,S,Sp,Spi,Spic,Spick,C,CC,CCK,CCKC,CCKCA,11,7,11,2,3,3,0,light,light,schwa,c,c,c,CCKC,AK,CKC,CC,A,C,C,,C,K,K,K,5,3,3,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,N,VN,T,2,Spickzettel,antepaenultima
bild,ø,d,ld,ild,bild,lbild,C,CC,KCC,CKCC,CCKCC,Spie,ø,S,Sp,Spi,Spie,Spieg,C,CC,CCL,CCLC,CCLCK,10,11,14,3,3,3,2,light,schwa,heavy,o,c,c,CCL,CKC,CKCC,CC,C,C,,C,CC,L,K,K,4,3,4,0,1,2,2,1,1,2,1,1,CCVV,CVC,CVCC,1,2,3,N,NN,T,2,Spiegelbild,antepaenultima
blank,ø,k,nk,ank,lank,blank,C,CC,KCC,CKCC,CCKCC,spie,ø,s,sp,spi,spie,spieg,C,CC,CCL,CCLC,CCLCK,10,11,15,3,3,3,2,light,schwa,heavy,o,c,c,CCL,CKC,CCKCC,CC,C,CC,,C,CC,L,K,K,4,3,5,0,1,2,2,1,2,2,1,1,CCVV,CVC,CCVCC,1,2,4,A,NA,F,2,spiegelblank,multa
ei,ei,i,ei,lei,elei,gelei,D,CD,KCD,CKCD,LCKCD,Spie,ø,S,Sp,Spi,Spie,Spieg,C,CC,CCL,CCLC,CCLCK,10,11,10,3,3,10,0,light,schwa,light,o,c,o,CCL,CKC,D,CC,C,,,C,,L,K,D,4,3,2,0,1,0,2,1,0,2,1,2,CCVV,CVC,VV,1,2,0,N,NN,T,2,Spiegelei,antepaenultima
glas,ø,s,as,las,glas,lglas,C,LC,CLC,CCLC,CCCLC,Spie,ø,S,Sp,Spi,Spie,Spieg,C,CC,CCL,CCLC,CCLCK,10,11,16,3,3,4,3,light,schwa,light,o,c,c,CCL,CKC,CCLC,CC,C,CC,,C,C,L,K,L,4,3,4,0,1,1,2,1,2,2,1,2,CCVV,CVC,CCVVC,1,2,1,N,NN,T,2,Spiegelglas,antepaenultima
saal,ø,l,al,aal,saal,lsaal,C,LC,CLC,CCLC,KCCLC,Spie,ø,S,Sp,Spi,Spie,Spieg,C,CC,CCL,CCLC,CCLCK,10,11,15,3,3,5,2,light,schwa,light,o,c,c,CCL,CKC,CLC,CC,C,C,,C,C,L,K,L,4,3,4,0,1,1,2,1,1,2,1,2,CCVV,CVC,CVVC,1,2,1,N,NN,T,2,Spiegelsaal,antepaenultima
schrift,ø,t,ft,ift,rift,hrift,C,CC,KCC,CKCC,CCKCC,Spie,ø,S,Sp,Spi,Spie,Spieg,C,CC,CCL,CCLC,CCLCK,10,11,15,3,3,3,2,light,schwa,heavy,o,c,c,CCL,CKC,CCKCC,CC,C,CC,,C,CC,L,K,K,4,3,7,0,1,2,2,1,2,2,1,1,CCVV,CVC,CCVCC,1,2,4,N,NN,T,2,Spiegelschrift,antepaenultima
ter,ø,r,er,ter,lter,alter,C,KC,CKC,CCKC,KCCKC,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCK,14,10,11,3,5,3,-2,light,light,schwa,c,c,c,CCLC,KC,CKC,CC,,C,C,C,C,L,K,K,5,2,3,1,1,1,2,0,1,2,1,1,CCVVC,VC,CVC,1,1,2,N,VN,T,2,Spielalter,antepaenultima
se,ø,e,se,ose,dose,ldose,K,CK,LCK,CLCK,CCLCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,7,7,3,3,3,-4,light,light,schwa,c,o,o,CCLC,CL,CK,CC,C,C,C,,,L,L,K,5,2,2,1,0,0,2,1,1,2,2,1,CCVVC,CVV,CV,1,0,1,N,VN,T,2,Spieldose,antepaenultima
gur,ø,r,ur,gur,igur,figur,C,LC,CLC,LCLC,CLCLC,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,9,13,3,4,4,-1,light,light,light,c,o,c,CCLC,CL,CLC,CC,C,C,C,,C,L,L,L,5,2,3,1,0,1,2,1,1,2,2,2,CCVVC,CVV,CVVC,1,0,1,N,NN,T,2,Spielfigur,antepaenultima
ge,ø,e,ge,lge,olge,folge,K,CK,CCK,KCCK,CKCCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,11,7,3,3,3,-4,light,light,schwa,c,c,o,CCLC,CKC,CK,CC,C,C,C,C,,L,K,K,5,3,2,1,1,0,2,1,1,2,1,1,CCVVC,CVC,CV,1,2,1,N,VN,T,2,Spielfolge,antepaenultima
rer,ø,r,er,rer,hrer,ehrer,C,KC,CKC,LCKC,CLCKC,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,9,14,3,4,4,0,light,light,schwa,c,o,c,CCLC,CL,CKC,CC,C,C,C,,C,L,L,K,5,3,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,N,NV,T,2,Spielfuehrer,antepaenultima
le,ø,e,le,lle,elle,oelle,K,CK,KCK,CKCK,CCKCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,7,10,3,3,5,-2,light,light,schwa,c,c,o,CCLC,CK,CK,CC,C,C,C,,,L,K,K,5,3,2,1,1,0,2,1,1,2,1,1,CCVVC,CVC,CV,1,2,1,N,VN,T,2,Spielhoelle,antepaenultima
chen,chen,n,en,hen,chen,schen,C,KC,CKC,CCKC,LCCKC,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,8,10,3,2,3,-2,light,light,schwa,c,c,c,CCLC,CLC,CKC,CC,C,C,C,C,C,L,L,K,5,3,4,1,1,1,2,1,1,2,2,1,CCVVC,CVVC,CVC,1,1,2,N,VN,T,2,Spielhoeschen,antepaenultima
te,ø,e,te,rte,arte,karte,K,CK,CCK,KCCK,CKCCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,11,7,3,3,3,-4,light,light,schwa,c,c,o,CCLC,CKC,CK,CC,C,C,C,C,,L,K,K,5,3,2,1,1,0,2,1,1,2,1,1,CCVVC,CVC,CV,1,2,1,N,VN,T,2,Spielkarte,antepaenultima
se,ø,e,se,sse,asse,lasse,K,CK,KCK,CKCK,CCKCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,11,7,3,3,3,-4,light,light,schwa,c,c,o,CCLC,CCK,CK,CC,CC,C,C,,,L,K,K,5,4,2,1,1,0,2,2,1,2,1,1,CCVVC,CCVC,CV,1,3,1,N,VN,T,2,Spielklasse,antepaenultima
ter,ø,r,er,ter,iter,eiter,C,KC,CKC,DCKC,CDCKC,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,14,11,3,7,3,-2,light,light,schwa,c,o,c,CCLC,CD,CKC,CC,C,C,C,,C,L,D,K,5,3,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,N,NV,T,2,Spielleiter,antepaenultima
ke,ø,e,ke,rke,arke,marke,K,CK,CCK,KCCK,CKCCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,13,7,3,4,3,-4,light,light,schwa,c,c,o,CCLC,CKC,CK,CC,C,C,C,C,,L,K,K,5,3,2,1,1,0,2,1,1,2,1,1,CCVVC,CVC,CV,1,2,1,N,NN,T,2,Spielmarke,antepaenultima
per,ø,r,er,per,oper,loper,C,KC,CKC,LCKC,CLCKC,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCL,14,6,11,3,6,3,-2,light,light,schwa,c,o,c,CCLC,L,CKC,CC,,C,C,,C,L,L,K,5,1,3,1,0,1,2,0,1,2,2,1,CCVVC,VV,CVC,1,0,2,N,NN,T,2,Spieloper,antepaenultima
te,ø,e,te,tte,atte,ratte,K,CK,KCK,CKCK,CCKCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,10,7,3,5,3,-4,light,light,schwa,c,c,o,CCLC,CK,CK,CC,C,C,C,,,L,K,K,5,3,2,1,1,0,2,1,1,2,1,1,CCVVC,CVC,CV,1,2,1,N,VN,T,2,Spielratte,antepaenultima
gel,ø,l,el,gel,egel,regel,C,KC,CKC,LCKC,CLCKC,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,10,11,3,5,3,-2,light,light,schwa,c,o,c,CCLC,CL,CKC,CC,C,C,C,,C,L,L,K,5,2,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,N,NN,T,2,Spielregel,antepaenultima
le,ø,e,le,ule,hule,chule,K,CK,LCK,CLCK,CCLCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,9,10,3,4,5,-2,light,light,schwa,c,o,o,CCLC,CL,CK,CC,C,C,C,,,L,L,K,5,4,2,1,0,0,2,1,1,2,2,1,CCVVC,CVV,CV,1,0,1,N,VN,T,2,Spielschule,antepaenultima
$e,ø,e,se,sse,asse,rasse,K,CK,LCK,CLCK,CCLCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,16,7,3,4,3,-4,light,light,schwa,c,o,o,CCLC,CCCL,CK,CC,CCC,C,C,,,L,L,K,5,4,2,1,0,0,2,3,1,2,2,1,CCVVC,CCCVV,CV,1,1,1,N,VN,T,2,Spielstrasse,antepaenultima
fel,ø,l,el,fel,ufel,eufel,C,KC,CKC,DCKC,CDCKC,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,11,11,3,5,3,-2,light,light,schwa,c,o,c,CCLC,CD,CKC,CC,C,C,C,,C,L,D,K,5,3,3,1,0,1,2,1,1,2,2,1,CCVVC,CVV,CVC,1,0,2,N,VN,T,2,Spielteufel,antepaenultima
se,ø,e,se,ise,eise,weise,K,CK,DCK,CDCK,CCDCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,11,7,3,5,3,-4,light,light,schwa,c,o,o,CCLC,CD,CK,CC,C,C,C,,,L,D,K,5,3,2,1,0,0,2,1,1,2,2,1,CCVVC,CVV,CV,1,0,1,N,ø,T,2,Spielweise,antepaenultima
se,ø,e,se,ese,iese,wiese,K,CK,LCK,CLCK,CCLCK,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCC,14,9,7,3,4,3,-4,light,light,schwa,c,o,o,CCLC,CL,CK,CC,C,C,C,,,L,L,K,5,3,2,1,0,0,2,1,1,2,2,1,CCVVC,CVV,CV,1,0,1,N,VN,T,2,Spielwiese,antepaenultima
mer,ø,r,er,mer,mmer,immer,C,KC,CKC,KCKC,AKCKC,Spiel,ø,S,Sp,Spi,Spie,Spiel,C,CC,CCL,CCLC,CCLCA,14,9,13,3,4,4,-1,light,light,schwa,c,c,c,CCLC,AK,CKC,CC,A,C,C,,C,L,K,K,5,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,N,VN,T,2,Spielzimmer,antepaenultima
ger,ø,r,er,ger,rger,erger,C,KC,CKC,CCKC,KCCKC,Spie$,ø,S,Sp,Spi,Spie,Spies,C,CC,CCL,CCLC,CCLCC,11,13,11,2,4,3,0,light,light,schwa,c,c,c,CCLC,CKC,CKC,CC,C,C,C,C,C,L,K,K,5,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,N,NN,T,2,Spiessbuerger,antepaenultima
mig,ø,g,ig,mig,rmig,ermig,C,KC,CKC,CCKC,KCCKC,spie$,ø,s,sp,spi,spie,spies,C,CC,CCL,CCLC,CCLCC,11,11,12,2,3,4,0,light,light,light,c,c,c,CCLC,CKC,CKC,CC,C,C,C,C,C,L,K,K,5,3,3,1,1,1,2,1,1,2,1,1,CCVVC,CVC,CVC,1,2,2,A,NN,F,2,spiessfoermig,antepaenultima
te,ø,e,te,ute,rute,srute,K,CK,LCK,CLCK,CCLCK,Spie$,ø,S,Sp,Spi,Spie,Spies,C,CC,CCL,CCLC,CCLCC,11,12,7,2,6,3,-2,light,light,schwa,c,o,o,CCLC,CL,CK,CC,C,C,C,,,L,L,K,5,2,2,1,0,0,2,1,1,2,2,1,CCVVC,CVV,CV,1,0,1,N,NN,T,2,Spiessrute,antepaenultima
baum,ø,m,um,aum,baum,lbaum,C,DC,CDC,CCDC,KCCDC,Spin,ø,S,Sp,Spi,Spin,Spind,C,CC,CCK,CCKC,CCKCC,13,11,14,3,3,4,0,light,schwa,light,c,c,c,CCKC,CKC,CDC,CC,C,C,C,C,C,K,K,D,4,3,4,1,1,1,2,1,1,1,1,2,CCVC,CVC,CVVC,3,2,1,N,NN,T,2,Spindelbaum,antepaenultima
d2rr,ø,r,rr,err,uerr,duerr,C,KC,CKC,CCKC,KCCKC,spin,ø,s,sp,spi,spin,spind,C,CC,CCK,CCKC,CCKCC,13,11,13,3,3,4,0,light,schwa,light,c,c,c,CCKC,CKC,CKC,CC,C,C,C,C,C,K,K,K,4,3,4,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,A,NA,F,2,spindelduerr,multa
se,ø,e,se,ese,uese,duese,K,CK,LCK,CLCK,CCLCK,Spinn,ø,S,Sp,Spi,Spin,Spinn,C,CC,CCK,CCKC,CCKCC,13,9,7,3,4,3,-3,light,light,schwa,c,o,o,CCKC,CL,CK,CC,C,C,C,,,K,L,K,5,2,2,1,0,0,2,1,1,1,2,1,CCVC,CVV,CV,3,0,1,N,VN,T,2,Spinnduese,antepaenultima
feind,ø,d,nd,ind,eind,feind,C,CC,DCC,CDCC,KCDCC,spin,ø,s,sp,spi,spin,spinn,C,CC,CCK,CCKC,CCKCK,10,9,15,3,4,3,2,light,schwa,heavy,c,o,c,CCK,CK,CDCC,CC,C,C,,,CC,K,K,D,4,2,5,1,0,2,2,1,1,1,1,2,CCVC,CV,CVVCC,3,1,1,A,NA,F,2,spinnefeind,multa
krebs,ø,s,bs,ebs,rebs,krebs,C,CC,LCC,CLCC,CCLCC,Spin,ø,S,Sp,Spi,Spin,Spinn,C,CC,CCK,CCKC,CCKCK,10,12,13,3,4,2,1,light,schwa,heavy,c,c,c,CCK,CKC,CCLCC,CC,C,CC,,C,CC,K,K,L,4,3,5,1,1,2,2,1,2,1,1,2,CCVC,CVC,CCVVCC,3,2,2,N,NN,T,2,Spinnenkrebs,antepaenultima
netz,ø,z,tz,etz,netz,nnetz,A,KA,CKA,CCKA,KCCKA,Spin,ø,S,Sp,Spi,Spin,Spinn,C,CC,CCK,CCKC,CCKCK,10,12,10,3,4,3,0,light,schwa,light,c,c,c,CCK,CKC,CKA,CC,C,C,,C,A,K,K,K,4,3,4,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,N,NN,T,2,Spinnennetz,antepaenultima
lied,ø,d,ed,ied,lied,rlied,C,LC,CLC,CCLC,KCCLC,Spin,ø,S,Sp,Spi,Spin,Spinn,C,CC,CCK,CCKC,CCKCK,10,13,13,3,4,4,1,light,schwa,light,c,c,c,CCK,CKC,CLC,CC,C,C,,C,C,K,K,L,4,3,4,1,1,1,2,1,1,1,1,2,CCVC,CVC,CVVC,3,2,1,N,NN,T,2,Spinnerlied,antepaenultima
cken,ø,n,en,ken,cken,ocken,C,KC,CKC,KCKC,CKCKC,Spinn,ø,S,Sp,Spi,Spin,Spinn,C,CC,CCK,CCKC,CCKCC,13,10,10,3,5,3,-2,light,light,schwa,c,c,c,CCKC,CK,CKC,CC,C,C,C,,C,K,K,K,5,2,4,1,1,1,2,1,1,1,1,1,CCVC,CVC,CVC,3,2,2,N,VN,T,2,Spinnrocken,antepaenultima
be,ø,e,be,ube,tube,stube,K,CK,LCK,CLCK,CCLCK,Spinn,ø,S,Sp,Spi,Spin,Spinn,C,CC,CCK,CCKC,CCKCC,13,10,7,3,3,3,-3,light,light,schwa,c,o,o,CCKC,CCL,CK,CC,CC,C,C,,,K,L,K,5,3,2,1,0,0,2,2,1,1,2,1,CCVC,CCVV,CV,3,1,1,N,VN,T,2,Spinnstube,antepaenultima
gen,ø,n,en,gen,ogen,bogen,C,KC,CKC,LCKC,CLCKC,Spitz,ø,S,Sp,Spi,Spit,Spitz,C,CC,CCK,CCKA,CCKAC,11,7,10,2,3,3,-1,light,light,schwa,c,o,c,CCKA,CL,CKC,CC,C,C,A,,C,K,L,K,5,2,3,1,0,1,2,1,1,1,2,1,CCVC,CVV,CVC,3,0,2,N,AN,T,2,Spitzbogen,antepaenultima
