(pos = V) and (comp_struct = N)  ZZZ Zstress_class=paenultima (268.0/76.0) ZZZ Z3syl_models-meta.txt
(pos = V) and (comp_struct = N)  ZZZ Zstress_class=paenultima (268.0/76.0) ZZZ Z3syl_models-meta.txt
(pos = V) and (comp_struct = N)  ZZZ Zstress_class=paenultima (268.0/76.0) ZZZ Z3syl_models-meta.txt
(prae_class = noacc)  ZZZ Zstress_class=antepaenultima (390.0/2.0) ZZZ Z4syl_models-affix.txt
(prae_class = noacc)  ZZZ Zstress_class=antepaenultima (392.0/2.0) ZZZ Z4syl_models-all.txt
(prae_class = noacc)  ZZZ Zstress_class=antepaenultima (392.0/2.0) ZZZ Z4syl_models-praefix.txt
(prae_class = noacc)  ZZZ Zstress_class=antepaenultima (392.0/2.0) ZZZ Z4syl_models-sparse.txt
(prae_class = noacc)  ZZZ Zstress_class=paenultima (1559.0/1.0) ZZZ Z3syl_models-sparse.txt
(prae_class = noacc)  ZZZ Zstress_class=paenultima (1560.0/1.0) ZZZ Z3syl_models-all.txt
(prae_class = noacc)  ZZZ Zstress_class=paenultima (1561.0/1.0) ZZZ Z3syl_models-affix.txt
(prae_class = noacc)  ZZZ Zstress_class=paenultima (1562.0/1.0) ZZZ Z3syl_models-praefix.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_phoncat0 = CK) and (syl_open0 = o)  ZZZ Zstress_class=paenultima (276.0/0.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_phoncat0 = CK) and (syl_open0 = o)  ZZZ Zstress_class=paenultima (276.0/0.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_phoncat0 = CK) and (syl_open0 = o)  ZZZ Zstress_class=paenultima (276.0/0.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_phoncat0 = CK) and (syl_open0 = o)  ZZZ Zstress_class=paenultima (276.0/0.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_phoncat0 = CK) and (syl_open0 = o)  ZZZ Zstress_class=paenultima (276.0/0.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_phoncat0 = CK) and (syl_open0 = o)  ZZZ Zstress_class=paenultima (276.0/0.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_weight0 = schwa)  ZZZ Zstress_class=paenultima (274.0/0.0) ZZZ Z3syl_models-sparse.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_weight0 = schwa)  ZZZ Zstress_class=paenultima (274.0/0.0) ZZZ Z3syl_models-sparse.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_weight0 = schwa)  ZZZ Zstress_class=paenultima (274.0/0.0) ZZZ Z3syl_models-sparse.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_weight0 = schwa)  ZZZ Zstress_class=paenultima (274.0/0.0) ZZZ Z3syl_models-sparse.txt
(prae_class = ø) and (syl_weight1 = light) and (sonority0 <= 10) and (syl_weight0 = schwa)  ZZZ Zstress_class=paenultima (274.0/0.0) ZZZ Z3syl_models-sparse.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (syl_weight2 = schwa) and (suffix_phoncat2 = CK)  ZZZ Zstress_class=paenultima (264.0/19.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (syl_weight2 = schwa) and (suffix_phoncat2 = CK)  ZZZ Zstress_class=paenultima (264.0/19.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (syl_weight2 = schwa) and (suffix_phoncat2 = CK)  ZZZ Zstress_class=paenultima (264.0/19.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (syl_weight2 = schwa) and (suffix_phoncat2 = CK)  ZZZ Zstress_class=paenultima (264.0/19.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (syl_weight2 = schwa) and (suffix_phoncat2 = CK)  ZZZ Zstress_class=paenultima (264.0/19.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (syl_weight2 = schwa) and (suffix_phoncat2 = CK)  ZZZ Zstress_class=paenultima (264.0/19.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (onset_len0 >= 1) and (syl_weight2 = schwa) and (suffix_phoncat2 = CK)  ZZZ Zstress_class=paenultima (264.0/19.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (sonority0 <= 10) and (onset_phoncat2 = C) and (cv_ratio1 <= 1)  ZZZ Zstress_class=paenultima (302.0/80.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (sonority0 <= 10) and (onset_phoncat2 = C) and (cv_ratio1 <= 1)  ZZZ Zstress_class=paenultima (302.0/80.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (sonority0 <= 10) and (onset_phoncat2 = C) and (cv_ratio1 <= 1)  ZZZ Zstress_class=paenultima (302.0/80.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (sonority0 <= 10) and (onset_phoncat2 = C) and (cv_ratio1 <= 1)  ZZZ Zstress_class=paenultima (302.0/80.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (sonority0 <= 10) and (onset_phoncat2 = C) and (cv_ratio1 <= 1)  ZZZ Zstress_class=paenultima (302.0/80.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (sonority0 <= 10) and (onset_phoncat2 = C) and (cv_ratio1 <= 1)  ZZZ Zstress_class=paenultima (302.0/80.0) ZZZ Z3syl_models-all.txt
(prae_class = ø) and (syl_weight1 = light) and (syl_len0 <= 3) and (sonority0 <= 10) and (onset_phoncat2 = C) and (cv_ratio1 <= 1)  ZZZ Zstress_class=paenultima (302.0/80.0) ZZZ Z3syl_models-all.txt
(praefix_phoncat2 = CK) and (praefix_phoncat4 = CKCL)  ZZZ Zstress_class=paenultima (256.0/37.0) ZZZ Z3syl_models-affix.txt
(praefix_phoncat2 = CK) and (praefix_phoncat4 = CKCL)  ZZZ Zstress_class=paenultima (256.0/37.0) ZZZ Z3syl_models-affix.txt
(praefix_phoncat2 = CK) and (praefix_phoncat5 = CKCLC)  ZZZ Zstress_class=paenultima (303.0/83.0) ZZZ Z3syl_models-praefix.txt
(praefix_phoncat2 = CK) and (praefix_phoncat5 = CKCLC)  ZZZ Zstress_class=paenultima (303.0/83.0) ZZZ Z3syl_models-praefix.txt
(sonority0 <= 10) and (nucleus_phoncat2 = L) and (syl_weight1 = light) and (sonority1 <= 10) and (onset_phoncat3 = C)  ZZZ Zstress_class=paenultima (398.0/37.0) ZZZ Z4syl_models-all.txt
(sonority0 <= 10) and (nucleus_phoncat2 = L) and (syl_weight1 = light) and (sonority1 <= 10) and (onset_phoncat3 = C)  ZZZ Zstress_class=paenultima (398.0/37.0) ZZZ Z4syl_models-all.txt
(sonority0 <= 10) and (nucleus_phoncat2 = L) and (syl_weight1 = light) and (sonority1 <= 10) and (onset_phoncat3 = C)  ZZZ Zstress_class=paenultima (398.0/37.0) ZZZ Z4syl_models-all.txt
(sonority0 <= 10) and (nucleus_phoncat2 = L) and (syl_weight1 = light) and (sonority1 <= 10) and (onset_phoncat3 = C)  ZZZ Zstress_class=paenultima (398.0/37.0) ZZZ Z4syl_models-all.txt
(sonority0 <= 10) and (nucleus_phoncat2 = L) and (syl_weight1 = light) and (sonority1 <= 10) and (onset_phoncat3 = C)  ZZZ Zstress_class=paenultima (398.0/37.0) ZZZ Z4syl_models-all.txt
(sonority0 <= 10) and (nucleus_phoncat2 = L) and (syl_weight1 = light) and (sonority1 <= 10) and (onset_phoncat3 = C)  ZZZ Zstress_class=paenultima (398.0/37.0) ZZZ Z4syl_models-all.txt
(sonority0 <= 10) and (sonority0 <= 7) and (sonority1 >= 12) and (sonority1 >= 14)  ZZZ Zstress_class=paenultima (271.0/96.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 10) and (sonority0 <= 7) and (sonority1 >= 12) and (sonority1 >= 14)  ZZZ Zstress_class=paenultima (271.0/96.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 10) and (sonority0 >= 10) and (onset_len0 <= 0) and (nucleus_len0 <= 1)  ZZZ Zstress_class=paenultima (450.0/23.0) ZZZ Z3syl_models-numeric.txt
(sonority0 <= 10) and (sonority0 >= 10) and (onset_len0 <= 0) and (nucleus_len0 <= 1)  ZZZ Zstress_class=paenultima (450.0/23.0) ZZZ Z3syl_models-numeric.txt
(sonority0 <= 10) and (sonority0 >= 10) and (onset_len0 <= 0) and (nucleus_len0 <= 1)  ZZZ Zstress_class=paenultima (450.0/23.0) ZZZ Z3syl_models-numeric.txt
(sonority0 <= 10) and (sonority0 >= 10) and (onset_len0 <= 0) and (nucleus_len0 <= 1)  ZZZ Zstress_class=paenultima (450.0/23.0) ZZZ Z3syl_models-numeric.txt
(sonority0 <= 10) and (sonority0 >= 10) and (sonority2 <= 10) and (sonority2 >= 10)  ZZZ Zstress_class=paenultima (268.0/120.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 10) and (sonority0 >= 10) and (sonority2 <= 10) and (sonority2 >= 10)  ZZZ Zstress_class=paenultima (268.0/120.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 10) and (sonority0 >= 10) and (sonority_ratio0 >= 5) and (sonority_ratio1 >= 4) and (sonority_ratio0 <= 5)  ZZZ Zstress_class=paenultima (287.0/80.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 10) and (sonority0 >= 10) and (sonority_ratio0 >= 5) and (sonority_ratio1 >= 4) and (sonority_ratio0 <= 5)  ZZZ Zstress_class=paenultima (287.0/80.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 10) and (sonority0 >= 10) and (sonority_ratio0 >= 5) and (sonority_ratio1 >= 4) and (sonority_ratio0 <= 5)  ZZZ Zstress_class=paenultima (287.0/80.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 10) and (sonority_ratio2 >= 4) and (sonority1 <= 9) and (sonority_ratio2 >= 5)  ZZZ Zstress_class=paenultima (296.0/132.0) ZZZ Z4syl_models-sonority.txt
(sonority0 <= 10) and (sonority_ratio2 >= 4) and (sonority1 <= 9) and (sonority_ratio2 >= 5)  ZZZ Zstress_class=paenultima (296.0/132.0) ZZZ Z4syl_models-sonority.txt
(sonority0 <= 10) and (sonority_ratio2 >= 4) and (sonority1 <= 9) and (sonority_ratio2 >= 5)  ZZZ Zstress_class=paenultima (296.0/132.0) ZZZ Z4syl_models-sonority.txt
(sonority0 <= 10) and (syl_weight1 = light) and (prae_class = ø) and (syl_weight3 = schwa)  ZZZ Zstress_class=paenultima (359.0/50.0) ZZZ Z4syl_models-sparse.txt
(sonority0 <= 10) and (syl_weight1 = light) and (prae_class = ø) and (syl_weight3 = schwa)  ZZZ Zstress_class=paenultima (359.0/50.0) ZZZ Z4syl_models-sparse.txt
(sonority0 <= 10) and (syl_weight1 = light) and (prae_class = ø) and (syl_weight3 = schwa)  ZZZ Zstress_class=paenultima (359.0/50.0) ZZZ Z4syl_models-sparse.txt
(sonority0 <= 10) and (syl_weight1 = light) and (prae_class = ø) and (syl_weight3 = schwa)  ZZZ Zstress_class=paenultima (359.0/50.0) ZZZ Z4syl_models-sparse.txt
(sonority0 <= 10) and (syl_weight1 = light) and (prae_class = ø) and (syl_weight3 = schwa)  ZZZ Zstress_class=paenultima (359.0/50.0) ZZZ Z4syl_models-sparse.txt
(sonority0 <= 10) and (syl_weight1 = light) and (sonority0 >= 10) and (nucleus_phoncat0 = K) and (sonority_ratio0 >= 5)  ZZZ Zstress_class=paenultima (370.0/31.0) ZZZ Z3syl_models-phon.txt
(sonority0 <= 10) and (syl_weight1 = light) and (sonority0 >= 10) and (nucleus_phoncat0 = K) and (sonority_ratio0 >= 5)  ZZZ Zstress_class=paenultima (370.0/31.0) ZZZ Z3syl_models-phon.txt
(sonority0 <= 10) and (syl_weight1 = light) and (sonority0 >= 10) and (nucleus_phoncat0 = K) and (sonority_ratio0 >= 5)  ZZZ Zstress_class=paenultima (370.0/31.0) ZZZ Z3syl_models-phon.txt
(sonority0 <= 10) and (syl_weight1 = light) and (sonority0 >= 10) and (nucleus_phoncat0 = K) and (sonority_ratio0 >= 5)  ZZZ Zstress_class=paenultima (370.0/31.0) ZZZ Z3syl_models-phon.txt
(sonority0 <= 11) and (sonority_ratio0 <= 3) and (sonority_ratio0 >= 3) and (sonority0 >= 11) and (sonority1 >= 11) and (sonority2 >= 10)  ZZZ Zstress_class=paenultima (738.0/217.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 3) and (sonority_ratio0 >= 3) and (sonority0 >= 11) and (sonority1 >= 11) and (sonority2 >= 10)  ZZZ Zstress_class=paenultima (738.0/217.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 3) and (sonority_ratio0 >= 3) and (sonority0 >= 11) and (sonority1 >= 11) and (sonority2 >= 10)  ZZZ Zstress_class=paenultima (738.0/217.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 3) and (sonority_ratio0 >= 3) and (sonority0 >= 11) and (sonority1 >= 11) and (sonority2 >= 10)  ZZZ Zstress_class=paenultima (738.0/217.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 3) and (sonority_ratio0 >= 3) and (sonority_ratio2 >= 4) and (sonority_dir <= 1) and (sonority1 >= 8)  ZZZ Zstress_class=paenultima (544.0/204.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 3) and (sonority_ratio0 >= 3) and (sonority_ratio2 >= 4) and (sonority_dir <= 1) and (sonority1 >= 8)  ZZZ Zstress_class=paenultima (544.0/204.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 3) and (sonority_ratio0 >= 3) and (sonority_ratio2 >= 4) and (sonority_dir <= 1) and (sonority1 >= 8)  ZZZ Zstress_class=paenultima (544.0/204.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 3) and (sonority_ratio0 >= 3) and (sonority_ratio2 >= 4) and (sonority_dir <= 1) and (sonority1 >= 8)  ZZZ Zstress_class=paenultima (544.0/204.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 3) and (sonority_ratio0 >= 3) and (sonority_ratio2 >= 4) and (sonority_dir <= 1) and (sonority1 >= 8)  ZZZ Zstress_class=paenultima (544.0/204.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 4) and (sonority_ratio0 >= 3) and (sonority_ratio0 <= 3) and (sonority0 >= 11) and (sonority_ratio2 >= 3) and (sonority2 <= 12) and (sonority2 >= 10) and (sonority_ratio2 <= 4)  ZZZ Zstress_class=paenultima (292.0/132.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 4) and (sonority_ratio0 >= 3) and (sonority_ratio0 <= 3) and (sonority0 >= 11) and (sonority_ratio2 >= 3) and (sonority2 <= 12) and (sonority2 >= 10) and (sonority_ratio2 <= 4)  ZZZ Zstress_class=paenultima (292.0/132.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 4) and (sonority_ratio0 >= 3) and (sonority_ratio0 <= 3) and (sonority0 >= 11) and (sonority_ratio2 >= 3) and (sonority2 <= 12) and (sonority2 >= 10) and (sonority_ratio2 <= 4)  ZZZ Zstress_class=paenultima (292.0/132.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (sonority_ratio0 <= 4) and (sonority_ratio0 >= 3) and (sonority_ratio0 <= 3) and (sonority0 >= 11) and (sonority_ratio2 >= 3) and (sonority2 <= 12) and (sonority2 >= 10) and (sonority_ratio2 <= 4)  ZZZ Zstress_class=paenultima (292.0/132.0) ZZZ Z3syl_models-sonority.txt
(sonority0 <= 11) and (syl_weight1 = light) and (syl_open0 = o) and (syl_phoncat0 = CL) and (onset_phoncat2 = C) and (nucleus_phoncat2 = K)  ZZZ Zstress_class=paenultima (378.0/103.0) ZZZ Z3syl_models-phon.txt
(sonority0 <= 11) and (syl_weight1 = light) and (syl_open0 = o) and (syl_phoncat0 = CL) and (onset_phoncat2 = C) and (nucleus_phoncat2 = K)  ZZZ Zstress_class=paenultima (378.0/103.0) ZZZ Z3syl_models-phon.txt
(sonority0 <= 11) and (syl_weight1 = light) and (syl_open0 = o) and (syl_phoncat0 = CL) and (onset_phoncat2 = C) and (nucleus_phoncat2 = K)  ZZZ Zstress_class=paenultima (378.0/103.0) ZZZ Z3syl_models-phon.txt
(sonority0 <= 11) and (syl_weight1 = light) and (syl_open0 = o) and (syl_phoncat0 = CL) and (onset_phoncat2 = C) and (nucleus_phoncat2 = K)  ZZZ Zstress_class=paenultima (378.0/103.0) ZZZ Z3syl_models-phon.txt
(sonority0 <= 11) and (syl_weight1 = light) and (syl_open0 = o) and (syl_phoncat0 = CL) and (onset_phoncat2 = C) and (nucleus_phoncat2 = K)  ZZZ Zstress_class=paenultima (378.0/103.0) ZZZ Z3syl_models-phon.txt
(sonority0 <= 11) and (syl_weight1 = light) and (syl_open0 = o) and (syl_phoncat0 = CL) and (onset_phoncat2 = C) and (nucleus_phoncat2 = K)  ZZZ Zstress_class=paenultima (378.0/103.0) ZZZ Z3syl_models-phon.txt
(sonority3 <= 9) and (sonority3 >= 8) and (sonority_ratio2 >= 4) and (sonority2 <= 10)  ZZZ Zstress_class=ultima (331.0/119.0) ZZZ Z4syl_models-sonority.txt
(sonority3 <= 9) and (sonority3 >= 8) and (sonority_ratio2 >= 4) and (sonority2 <= 10)  ZZZ Zstress_class=ultima (331.0/119.0) ZZZ Z4syl_models-sonority.txt
(sonority3 <= 9) and (sonority3 >= 8) and (sonority_ratio2 >= 4) and (sonority2 <= 10)  ZZZ Zstress_class=ultima (331.0/119.0) ZZZ Z4syl_models-sonority.txt
(sonority4 <= 9) and (sonority4 >= 8) and (sonority_ratio3 >= 4) and (sonority3 <= 10)  ZZZ Zstress_class=ultima (275.0/45.0) ZZZ Z5syl_models-sonority.txt
(sonority4 <= 9) and (sonority4 >= 8) and (sonority_ratio3 >= 4) and (sonority3 <= 10)  ZZZ Zstress_class=ultima (275.0/45.0) ZZZ Z5syl_models-sonority.txt
(sonority4 <= 9) and (sonority4 >= 8) and (sonority_ratio3 >= 4) and (sonority3 <= 10)  ZZZ Zstress_class=ultima (275.0/45.0) ZZZ Z5syl_models-sonority.txt
(sonority_dir >= 0) and (sonority_ratio0 >= 8) and (sonority0 <= 8)  ZZZ Zstress_class=paenultima (304.0/121.0) ZZZ Z4syl_models-sonority.txt
(sonority_dir >= 0) and (sonority_ratio0 >= 8) and (sonority0 <= 8)  ZZZ Zstress_class=paenultima (304.0/121.0) ZZZ Z4syl_models-sonority.txt
(sonority_dir >= 0) and (sonority_ratio0 >= 8) and (sonority0 <= 8)  ZZZ Zstress_class=paenultima (304.0/121.0) ZZZ Z4syl_models-sonority.txt
(sonority_dir >= 1) and (sonority_ratio2 >= 4) and (sonority3 >= 13) and (sonority3 <= 13)  ZZZ Zstress_class=paenultima (425.0/106.0) ZZZ Z4syl_models-sonority.txt
(sonority_dir >= 1) and (sonority_ratio2 >= 4) and (sonority3 >= 13) and (sonority3 <= 13)  ZZZ Zstress_class=paenultima (425.0/106.0) ZZZ Z4syl_models-sonority.txt
(sonority_dir >= 1) and (sonority_ratio2 >= 4) and (sonority3 >= 13) and (sonority3 <= 13)  ZZZ Zstress_class=paenultima (425.0/106.0) ZZZ Z4syl_models-sonority.txt
(sonority_ratio0 <= 3) and (koda_len0 <= 0) and (nucleus_len0 <= 1)  ZZZ Zstress_class=paenultima (664.0/0.0) ZZZ Z3syl_models-numeric.txt
(sonority_ratio0 <= 3) and (koda_len0 <= 0) and (nucleus_len0 <= 1)  ZZZ Zstress_class=paenultima (664.0/0.0) ZZZ Z3syl_models-numeric.txt
(sonority_ratio0 <= 3) and (koda_len0 <= 0) and (nucleus_len0 <= 1)  ZZZ Zstress_class=paenultima (664.0/0.0) ZZZ Z3syl_models-numeric.txt
(sonority_ratio0 <= 3) and (koda_len0 <= 0) and (nucleus_len0 <= 1)  ZZZ Zstress_class=paenultima (664.0/0.0) ZZZ Z3syl_models-numeric.txt
(sonority_ratio0 <= 4) and (sonority2 >= 10) and (sonority_ratio2 <= 4) and (sonority0 <= 11)  ZZZ Zstress_class=sekunda (447.0/197.0) ZZZ Z5syl_models-sonority.txt
(sonority_ratio0 <= 4) and (sonority2 >= 10) and (sonority_ratio2 <= 4) and (sonority0 <= 11)  ZZZ Zstress_class=sekunda (447.0/197.0) ZZZ Z5syl_models-sonority.txt
(sonority_ratio0 <= 4) and (sonority2 >= 10) and (sonority_ratio2 <= 4) and (sonority0 <= 11)  ZZZ Zstress_class=sekunda (447.0/197.0) ZZZ Z5syl_models-sonority.txt
(sonority_ratio0 <= 4) and (sonority2 >= 10) and (sonority_ratio2 <= 4) and (sonority0 <= 11)  ZZZ Zstress_class=sekunda (447.0/197.0) ZZZ Z5syl_models-sonority.txt
(sonority_ratio2 >= 4) and (sonority3 >= 13) and (sonority3 <= 13)  ZZZ Zstress_class=paenultima (318.0/140.0) ZZZ Z4syl_models-sonority.txt
(sonority_ratio2 >= 4) and (sonority3 >= 13) and (sonority3 <= 13)  ZZZ Zstress_class=paenultima (318.0/140.0) ZZZ Z4syl_models-sonority.txt
(sonority_ratio2 >= 6) and (sonority2 >= 14)  ZZZ Zstress_class=ultima (267.0/48.0) ZZZ Z3syl_models-sonority.txt
(sonority_ratio2 >= 6) and (sonority2 >= 14)  ZZZ Zstress_class=ultima (267.0/48.0) ZZZ Z3syl_models-sonority.txt
(suffix3 = ø) and (syl_len0 <= 3) and (nucleus_len1 >= 2) and (syl_len1 >= 3) and (praefix_phoncat1 = C)  ZZZ Zstress_class=ultima (295.0/70.0) ZZZ Z2syl_models-all.txt
(suffix3 = ø) and (syl_len0 <= 3) and (nucleus_len1 >= 2) and (syl_len1 >= 3) and (praefix_phoncat1 = C)  ZZZ Zstress_class=ultima (295.0/70.0) ZZZ Z2syl_models-all.txt
(suffix3 = ø) and (syl_len0 <= 3) and (nucleus_len1 >= 2) and (syl_len1 >= 3) and (praefix_phoncat1 = C)  ZZZ Zstress_class=ultima (295.0/70.0) ZZZ Z2syl_models-all.txt
(suffix3 = ø) and (syl_len0 <= 3) and (nucleus_len1 >= 2) and (syl_len1 >= 3) and (praefix_phoncat1 = C)  ZZZ Zstress_class=ultima (295.0/70.0) ZZZ Z2syl_models-all.txt
(suffix3 = ø) and (syl_len0 <= 3) and (nucleus_len1 >= 2) and (syl_len1 >= 3) and (praefix_phoncat1 = C)  ZZZ Zstress_class=ultima (295.0/70.0) ZZZ Z2syl_models-all.txt
(suffix3 = ø) and (syl_len0 <= 3) and (nucleus_len1 >= 2) and (syl_len1 >= 3) and (praefix_phoncat1 = C)  ZZZ Zstress_class=ultima (295.0/70.0) ZZZ Z2syl_models-all.txt
(suffix_phoncat2 = LC) and (suffix_phoncat4 = LCLC) and (signi_suffix = ø)  ZZZ Zstress_class=ultima (304.0/50.0) ZZZ Z3syl_models-suffix.txt
(suffix_phoncat2 = LC) and (suffix_phoncat4 = LCLC) and (signi_suffix = ø)  ZZZ Zstress_class=ultima (304.0/50.0) ZZZ Z3syl_models-suffix.txt
(suffix_phoncat2 = LC) and (suffix_phoncat4 = LCLC) and (signi_suffix = ø)  ZZZ Zstress_class=ultima (304.0/50.0) ZZZ Z3syl_models-suffix.txt
(suffix_phoncat4 = LCKC) and (sonority4 >= 13) and (prae_class = ø)  ZZZ Zstress_class=paenultima (341.0/5.0) ZZZ Z5syl_models-all.txt
(suffix_phoncat4 = LCKC) and (sonority4 >= 13) and (prae_class = ø)  ZZZ Zstress_class=paenultima (341.0/5.0) ZZZ Z5syl_models-all.txt
(suffix_phoncat4 = LCKC) and (sonority4 >= 13) and (prae_class = ø)  ZZZ Zstress_class=paenultima (341.0/5.0) ZZZ Z5syl_models-all.txt
(suffix_phoncat4 = LCKC) and (sonority4 >= 13) and (prae_class = ø)  ZZZ Zstress_class=paenultima (341.0/5.0) ZZZ Z5syl_models-all.txt
(suffix_phoncat4 = LCKC) and (suffix4 = eren)  ZZZ Zstress_class=paenultima (477.0/50.0) ZZZ Z4syl_models-suffix.txt
(suffix_phoncat4 = LCKC) and (suffix4 = eren)  ZZZ Zstress_class=paenultima (477.0/50.0) ZZZ Z4syl_models-suffix.txt
(suffix_phoncat4 = LCKC) and (suffix5 = ieren)  ZZZ Zstress_class=paenultima (269.0/24.0) ZZZ Z5syl_models-suffix.txt
(suffix_phoncat4 = LCKC) and (suffix5 = ieren)  ZZZ Zstress_class=paenultima (269.0/24.0) ZZZ Z5syl_models-suffix.txt
(suffix_phoncat4 = LCKC) and (suffix5 = ieren) and (prae_class = ø)  ZZZ Zstress_class=paenultima (426.0/4.0) ZZZ Z4syl_models-affix.txt
(suffix_phoncat4 = LCKC) and (suffix5 = ieren) and (prae_class = ø)  ZZZ Zstress_class=paenultima (426.0/4.0) ZZZ Z4syl_models-affix.txt
(suffix_phoncat4 = LCKC) and (suffix5 = ieren) and (prae_class = ø)  ZZZ Zstress_class=paenultima (426.0/4.0) ZZZ Z4syl_models-affix.txt
(syl_cv0 = CV)  ZZZ Zstress_class=antepaenultima (255.0/1.0) ZZZ Z4syl_models-sylstruct.txt
(syl_cv0 = CVC) and (nucleus_len1 >= 2) and (syl_len0 <= 3)  ZZZ Zstress_class=paenultima (896.0/175.0) ZZZ Z3syl_models-sylstruct.txt
(syl_cv0 = CVC) and (nucleus_len1 >= 2) and (syl_len0 <= 3)  ZZZ Zstress_class=paenultima (896.0/175.0) ZZZ Z3syl_models-sylstruct.txt
(syl_cv0 = CVC) and (nucleus_len1 >= 2) and (syl_len0 <= 3)  ZZZ Zstress_class=paenultima (896.0/175.0) ZZZ Z3syl_models-sylstruct.txt
(syl_len0 <= 2) and (nucleus_len1 >= 2) and (koda_len1 >= 1) and (onset_len0 >= 1)  ZZZ Zstress_class=ultima (285.0/23.0) ZZZ Z2syl_models-numeric.txt
(syl_len0 <= 2) and (nucleus_len1 >= 2) and (koda_len1 >= 1) and (onset_len0 >= 1)  ZZZ Zstress_class=ultima (285.0/23.0) ZZZ Z2syl_models-numeric.txt
(syl_len0 <= 2) and (nucleus_len1 >= 2) and (koda_len1 >= 1) and (onset_len0 >= 1)  ZZZ Zstress_class=ultima (285.0/23.0) ZZZ Z2syl_models-numeric.txt
